taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
5844039	Pteroglossus torquatus erythropygius	5844039	Pteroglossus torquatus erythropygius	57	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Ramphastidae	9343	Pteroglossus	2478813	Pteroglossus torquatus	2478838	
9577438	Poliocrania exsul maculifer (Hellmayr, 1906)	6090729	Myrmeciza exsul maculifer (Hellmayr, 1906)	2	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Thamnophilidae	5286	Myrmeciza	2490145	Myrmeciza exsul	2490163	
2476953	Heliodoxa imperatrix (Gould, 1856)	2476953	Heliodoxa imperatrix (Gould, 1856)	2329	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Apodiformes	1448	Trochilidae	5289	Heliodoxa	2476930	Heliodoxa imperatrix	2476953	LC
2477071	Streptoprocne rutila (Vieillot, 1817)	2477071	Streptoprocne rutila (Vieillot, 1817)	455	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Apodiformes	1448	Apodidae	2993	Streptoprocne	2477070	Streptoprocne rutila	2477071	LC
2498275	Merganetta armata Gould, 1842	2498275	Merganetta armata Gould, 1842	252	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Merganetta	2498274	Merganetta armata	2498275	LC
2480571	Chondrohierax uncinatus (Temminck, 1822)	2480571	Chondrohierax uncinatus (Temminck, 1822)	1737	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Chondrohierax	2480570	Chondrohierax uncinatus	2480571	LC
2480672	Spizaetus tyrannus (Wied-Neuwied, 1820)	2480672	Spizaetus tyrannus (Wied-Neuwied, 1820)	12	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Spizaetus	2480669	Spizaetus tyrannus	2480672	LC
6100790	Geothlypis auricularis Salvin, 1883	6100790	Geothlypis auricularis Salvin, 1883	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Parulidae	5263	Geothlypis	2489637	Geothlypis auricularis	6100790	LC
6178921	Boissonneaua flavescens tinochlora Oberholser, 1902	6178921	Boissonneaua flavescens tinochlora Oberholser, 1902	3	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Apodiformes	1448	Trochilidae	5289	Boissonneaua	2476785	Boissonneaua flavescens	2476787	
7340222	Gallinula galeata (Lichtenstein & Mhc, 1818)	5228200	Gallinula chloropus galeata (Lichtenstein, 1818)	1	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Gruiformes	1493	Rallidae	9342	Gallinula	7918617	Gallinula chloropus	5228199	LC
8243080	Zentrygon frenata (Tschudi, 1843)	8243080	Zentrygon frenata (Tschudi, 1843)	589	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Columbiformes	1446	Columbidae	5233	Zentrygon	7366089	Zentrygon frenata	8243080	LC
8298810	Morphnarchus princeps (P.L.Sclater, 1865)	2480401	Leucopternis princeps P.L.Sclater, 1865	1567	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Leucopternis	2480394	Leucopternis princeps	2480401	LC
