sort v2024,species_code,English name,scientific name,taxonKey,acceptedTaxonKey,acceptedScientificName,numberOfOccurrences,taxonRank,taxonomicStatus,kingdom,kingdomKey,phylum,phylumKey,class,classKey,order,orderKey,family,familyKey,genus,genusKey,species,speciesKey,iucnRedListCategory,splitScientificName,splitExtras,commonName
34827.0,goltan1,Golden Tanager,Tangara arthus,2488179,2488179,"Tangara arthus R.Lesson, 1832",9567,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Thraupidae,9352.0,Tangara,2488096.0,Tangara arthus,2488179.0,LC,Tangara arthus,"R.Lesson, 1832",Golden tanager
,,,,6172311,6172311,"Tangara arthus goodsoni E.Hartert, 1913",31,SUBSPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Thraupidae,9352.0,Tangara,2488096.0,Tangara arthus,2488179.0,,Tangara arthus goodsoni,"E.Hartert, 1913",Golden tanager
,,,,8850720,6172315,"Tangara arthus aurulenta (Lafresnaye, 1843)",4,SPECIES,SYNONYM,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Thraupidae,9352.0,Tangara,2488096.0,Tangara arthus,2488179.0,LC,Tangara aurulenta,"(Lafresnaye, 1843)",
34839.0,emetan1,Emerald Tanager,Tangara florida,2488189,2488189,"Tangara florida (P.L.Sclater & Salvin, 1869)",4,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Thraupidae,9352.0,Tangara,2488096.0,Tangara florida,2488189.0,LC,Tangara florida,"(P.L.Sclater & Salvin, 1869)",Emerald tanager
34818.0,flftan1,Flame-faced Tanager,Tangara parzudakii,2488192,2488192,"Tangara parzudakii (Lafresnaye, 1843)",3237,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Thraupidae,9352.0,Tangara,2488096.0,Tangara parzudakii,2488192.0,LC,Tangara parzudakii,"(Lafresnaye, 1843)",Flame-faced tanager
,,,,6172359,6172359,"Tangara parzudakii lunigera (P.L.Sclater, 1851)",3,SUBSPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Thraupidae,9352.0,Tangara,2488096.0,Tangara parzudakii,2488192.0,,Tangara parzudakii lunigera,"(P.L.Sclater, 1851)",Flame-faced tanager
,,,,7876013,6172359,"Tangara parzudakii lunigera (P.L.Sclater, 1851)",1,SPECIES,SYNONYM,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Thraupidae,9352.0,Tangara,2488096.0,Tangara parzudakii,2488192.0,LC,Tangara lunigera,"(P.L.Sclater, 1851)",
34796.0,ruwtan1,Rufous-winged Tanager,Tangara lavinia,2488206,2488206,"Tangara lavinia (Cassin, 1858)",2,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Thraupidae,9352.0,Tangara,2488096.0,Tangara lavinia,2488206.0,LC,Tangara lavinia,"(Cassin, 1858)",Rufous-winged tanager
34842.0,sittan1,Silver-throated Tanager,Tangara icterocephala,2488222,2488222,"Tangara icterocephala (Bonaparte, 1851)",4520,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Thraupidae,9352.0,Tangara,2488096.0,Tangara icterocephala,2488222.0,LC,Tangara icterocephala,"(Bonaparte, 1851)",Silver-throated tanager
,,,,7192221,7192221,Tangara icterocephala icterocephala,13,SUBSPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Thraupidae,9352.0,Tangara,2488096.0,Tangara icterocephala,2488222.0,,Tangara icterocephala icterocephala,,Silver-throated tanager
34814.0,sactan1,Saffron-crowned Tanager,Tangara xanthocephala,2488242,2488242,"Tangara xanthocephala (Tschudi, 1844)",6,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Thraupidae,9352.0,Tangara,2488096.0,Tangara xanthocephala,2488242.0,LC,Tangara xanthocephala,"(Tschudi, 1844)",Saffron-crowned tanager
34913.0,scbtan2,Scarlet-browed Tanager,Heterospingus xanthopygius,2488266,2488266,"Heterospingus xanthopygius (P.L.Sclater, 1855)",19,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Thraupidae,9352.0,Heterospingus,2488265.0,Heterospingus xanthopygius,2488266.0,LC,Heterospingus xanthopygius,"(P.L.Sclater, 1855)",Scarlet-browed tanager
34637.0,glgtan1,Glistening-green Tanager,Chlorochrysa phoenicotis,5230596,5230596,"Chlorochrysa phoenicotis (Bonaparte, 1851)",435,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Thraupidae,9352.0,Chlorochrysa,2488272.0,Chlorochrysa phoenicotis,5230596.0,LC,Chlorochrysa phoenicotis,"(Bonaparte, 1851)",Glistening-green tanager
34548.0,homtan1,Hooded Mountain Tanager,Buthraupis montana,2488303,2488303,"Buthraupis montana (d'Orbigny & Lafresnaye, 1837)",16,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Thraupidae,9352.0,Buthraupis,2488296.0,Buthraupis montana,2488303.0,LC,Buthraupis montana,"(d'Orbigny & Lafresnaye, 1837)",Hooded mountain tanager
34544.0,mobtan1,Moss-backed Tanager,Bangsia edwardsi,2488336,2488336,"Bangsia edwardsi (D.G.Elliot, 1865)",28,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Thraupidae,9352.0,Bangsia,2488329.0,Bangsia edwardsi,2488336.0,LC,Bangsia edwardsi,"(D.G.Elliot, 1865)",Moss-backed tanager
,,,,5788720,2488336,"Bangsia edwardsi (D.G.Elliot, 1865)",2,SPECIES,SYNONYM,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Thraupidae,9352.0,Bangsia,2488329.0,Bangsia edwardsi,2488336.0,NE,Buthraupis edwardsi,"D.G.Elliot, 1865",
34865.0,bludac1,Blue Dacnis,Dacnis cayana,2488352,2488352,"Dacnis cayana (Linnaeus, 1766)",46,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Thraupidae,9352.0,Dacnis,2488348.0,Dacnis cayana,2488352.0,LC,Dacnis cayana,"(Linnaeus, 1766)",Blue dacnis
34854.0,blfdac1,Black-faced Dacnis,Dacnis lineata,2488364,2488364,"Dacnis lineata (J.F.Gmelin, 1789)",889,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Thraupidae,9352.0,Dacnis,2488348.0,Dacnis lineata,2488364.0,LC,Dacnis lineata,"(J.F.Gmelin, 1789)",Black-faced dacnis
,,,,6100781,6100781,"Dacnis egregia P.L.Sclater, 1855",4,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Thraupidae,9352.0,Dacnis,2488348.0,Dacnis egregia,6100781.0,LC,Dacnis egregia,"P.L.Sclater, 1855",Yellow-tufted dacnis
,,,,6172170,9167607,"Dacnis egregia aequatorialis Berlepsch & Taczanowski, 1884",3,SUBSPECIES,SYNONYM,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Thraupidae,9352.0,Dacnis,2488348.0,Dacnis egregia,6100781.0,,Dacnis lineata aequatorialis,"Berlepsch & Taczanowski, 1884",Black-faced dacnis
,,,,9167607,9167607,"Dacnis egregia aequatorialis Berlepsch & Taczanowski, 1884",1,SUBSPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Thraupidae,9352.0,Dacnis,2488348.0,Dacnis egregia,6100781.0,,Dacnis egregia aequatorialis,"Berlepsch & Taczanowski, 1884",Yellow-tufted dacnis
34505.0,flrtan1,Flame-rumped Tanager,Ramphocelus flammigerus,2488439,2488439,"Ramphocelus flammigerus (Jardine & Selby, 1833)",13121,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Thraupidae,9352.0,Ramphocelus,2488419.0,Ramphocelus flammigerus,2488439.0,LC,Ramphocelus flammigerus,"(Jardine & Selby, 1833)",Flame-rumped tanager
,,,,5845475,5845475,"Ramphocelus icteronotus Bonaparte, 1838",174,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Thraupidae,9352.0,Ramphocelus,2488419.0,Ramphocelus icteronotus,5845475.0,LC,Ramphocelus icteronotus,"Bonaparte, 1838",Lemon-rumped tanager
,,,,6172182,5845475,"Ramphocelus icteronotus Bonaparte, 1838",170,SUBSPECIES,SYNONYM,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Thraupidae,9352.0,Ramphocelus,2488419.0,Ramphocelus icteronotus,5845475.0,,Ramphocelus flammigerus icteronotus,"Bonaparte, 1838",Flame-rumped tanager
34849.0,swatan1,Swallow Tanager,Tersina viridis,2488545,2488545,"Tersina viridis (Illiger, 1811)",4525,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Thraupidae,9352.0,Tersina,2488544.0,Tersina viridis,2488545.0,LC,Tersina viridis,"(Illiger, 1811)",Swallow tanager
,,,,6172391,6172391,"Tersina viridis occidentalis (P.L.Sclater, 1855)",3,SUBSPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Thraupidae,9352.0,Tersina,2488544.0,Tersina viridis,2488545.0,,Tersina viridis occidentalis,"(P.L.Sclater, 1855)",Swallow tanager
34486.0,whltan1,White-lined Tanager,Tachyphonus rufus,2488583,2488583,"Tachyphonus rufus (Boddaert, 1783)",4712,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Thraupidae,9352.0,Tachyphonus,2488565.0,Tachyphonus rufus,2488583.0,LC,Tachyphonus rufus,"(Boddaert, 1783)",White-lined tanager
34484.0,tactan1,Tawny-crested Tanager,Tachyphonus delatrii,2488592,2488592,"Tachyphonus delatrii Lafresnaye, 1847",5,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Thraupidae,9352.0,Tachyphonus,2488565.0,Tachyphonus delatrii,2488592.0,LC,Tachyphonus delatrii,"Lafresnaye, 1847",Tawny-crested tanager
34644.0,bugtan,Blue-gray Tanager,Thraupis episcopus,2488602,2488602,"Thraupis episcopus (Linnaeus, 1766)",11347,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Thraupidae,9352.0,Thraupis,2488600.0,Thraupis episcopus,2488602.0,LC,Thraupis episcopus,"(Linnaeus, 1766)",Blue-gray tanager
,,,,6172251,6172251,"Thraupis episcopus quaesita Bangs & Noble, 1918",10,SUBSPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Thraupidae,9352.0,Thraupis,2488600.0,Thraupis episcopus,2488602.0,,Thraupis episcopus quaesita,"Bangs & Noble, 1918",Blue-gray tanager
,,,,9963091,2488602,"Thraupis episcopus (Linnaeus, 1766)",4,SPECIES,SYNONYM,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Thraupidae,9352.0,Thraupis,2488600.0,Thraupis episcopus,2488602.0,LC,Tangara episcopus,"(Linnaeus, 1766)",Blue-gray tanager
34668.0,paltan1,Palm Tanager,Thraupis palmarum,9436876,9436876,"Thraupis palmarum (Wied-Neuwied, 1821)",8074,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Thraupidae,9352.0,Thraupis,2488600.0,Thraupis palmarum,9436876.0,LC,Thraupis palmarum,"(Wied-Neuwied, 1821)",Palm tanager
,,,,6172240,6172240,"Thraupis palmarum violilavata (Berlepsch & Taczanowski, 1884)",9,SUBSPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Thraupidae,9352.0,Thraupis,2488600.0,Thraupis palmarum,9436876.0,,Thraupis palmarum violilavata,"(Berlepsch & Taczanowski, 1884)",Palm tanager
,,,,9764995,9436876,"Thraupis palmarum (Wied-Neuwied, 1821)",1,SPECIES,SYNONYM,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Thraupidae,9352.0,Thraupis,2488600.0,Thraupis palmarum,9436876.0,LC,Tangara palmarum,"(Wied-Neuwied, 1821)",Palm tanager
34622.0,goctan4,Golden-crowned Tanager,Iridosornis rufivertex,2488644,2488644,"Iridosornis rufivertex (Lafresnaye, 1842)",1,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Thraupidae,9352.0,Iridosornis,2488643.0,Iridosornis rufivertex,2488644.0,LC,Iridosornis rufivertex,"(Lafresnaye, 1842)",Golden-crowned tanager
34617.0,pumtan2,Purplish-mantled Tanager,Iridosornis porphyrocephalus,2488652,2488652,"Iridosornis porphyrocephalus P.L.Sclater, 1856",1,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Thraupidae,9352.0,Iridosornis,2488643.0,Iridosornis porphyrocephalus,2488652.0,NT,Iridosornis porphyrocephalus,"P.L.Sclater, 1856",Purplish-mantled tanager
34909.0,gochon2,Golden-collared Honeycreeper,Iridophanes pulcherrimus,2488677,2488677,"Iridophanes pulcherrimus (P.L.Sclater, 1853)",11,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Thraupidae,9352.0,Iridophanes,2488676.0,Iridophanes pulcherrimus,2488677.0,LC,Iridophanes pulcherrimus,"(P.L.Sclater, 1853)",Golden-collared honeycreeper
34426.0,ructan3,Rufous-chested Tanager,Thlypopsis ornata,2488696,2488696,"Thlypopsis ornata (P.L.Sclater, 1859)",34,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Thraupidae,9352.0,Thlypopsis,2488683.0,Thlypopsis ornata,2488696.0,LC,Thlypopsis ornata,"(P.L.Sclater, 1859)",Rufous-chested tanager
,,,,2488387,9637395,"Thlypopsis superciliaris (Lafresnaye, 1840)",2,SPECIES,SYNONYM,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Thraupidae,9352.0,Thlypopsis,2488683.0,Thlypopsis superciliaris,9637395.0,LC,Hemispingus superciliaris,"(Lafresnaye, 1840)",Superciliaried hemispingus
34901.0,grehon1,Green Honeycreeper,Chlorophanes spiza,5230641,5230641,"Chlorophanes spiza (Linnaeus, 1758)",548,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Thraupidae,9352.0,Chlorophanes,2488785.0,Chlorophanes spiza,5230641.0,LC,Chlorophanes spiza,"(Linnaeus, 1758)",Green honeycreeper
34628.0,fabtan1,Fawn-breasted Tanager,Pipraeidea melanonota,2488795,2488795,"Pipraeidea melanonota (Vieillot, 1819)",2766,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Thraupidae,9352.0,Pipraeidea,2488794.0,Pipraeidea melanonota,2488795.0,LC,Pipraeidea melanonota,"(Vieillot, 1819)",Fawn-breasted tanager
,,,,6172507,6172507,"Pipraeidea melanonota venezuelensis P.L.Sclater, 1857",4,SUBSPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Thraupidae,9352.0,Pipraeidea,2488794.0,Pipraeidea melanonota,2488795.0,,Pipraeidea melanonota venezuelensis,"P.L.Sclater, 1857",Fawn-breasted tanager
35004.0,whsflo1,White-sided Flowerpiercer,Diglossa albilatera,5230649,5230649,"Diglossa albilatera Lafresnaye, 1843",141,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Thraupidae,9352.0,Diglossa,2488798.0,Diglossa albilatera,5230649.0,LC,Diglossa albilatera,"Lafresnaye, 1843",White-sided flowerpiercer
,,,,7192241,7192241,Diglossa albilatera albilatera,1,SUBSPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Thraupidae,9352.0,Diglossa,2488798.0,Diglossa albilatera,5230649.0,,Diglossa albilatera albilatera,,White-sided flowerpiercer
35026.0,rusflo1,Rusty Flowerpiercer,Diglossa sittoides,5230689,5230689,"Diglossa sittoides (d'Orbigny & Lafresnaye, 1838)",18,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Thraupidae,9352.0,Diglossa,2488798.0,Diglossa sittoides,5230689.0,LC,Diglossa sittoides,"(d'Orbigny & Lafresnaye, 1838)",Rusty flowerpiercer
35043.0,masflo1,Masked Flowerpiercer,Diglossa cyanea,7342077,7342077,"Diglossa cyanea (Lafresnaye, 1840)",326,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Thraupidae,9352.0,Diglossa,2488798.0,Diglossa cyanea,7342077.0,LC,Diglossa cyanea,"(Lafresnaye, 1840)",Masked flowerpiercer
34881.0,purhon1,Purple Honeycreeper,Cyanerpes caeruleus,2488903,2488903,"Cyanerpes caeruleus (Linnaeus, 1758)",269,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Thraupidae,9352.0,Cyanerpes,2488889.0,Cyanerpes caeruleus,2488903.0,LC,Cyanerpes caeruleus,"(Linnaeus, 1758)",Purple honeycreeper
35051.0,plushc1,Plushcap,Catamblyrhynchus diadema,2488915,2488915,"Catamblyrhynchus diadema Lafresnaye, 1842",14,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Thraupidae,9352.0,Catamblyrhynchus,2488914.0,Catamblyrhynchus diadema,2488915.0,LC,Catamblyrhynchus diadema,"Lafresnaye, 1842",Plushcap
35325.0,batsee1,Band-tailed Seedeater,Catamenia analis,2491185,2491185,"Catamenia analis (d'Orbigny & Lafresnaye, 1837)",13,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Thraupidae,9352.0,Catamenia,2491184.0,Catamenia analis,2491185.0,LC,Catamenia analis,"(d'Orbigny & Lafresnaye, 1837)",Band-tailed seedeater
35101.0,slafin1,Slaty Finch,Haplospiza rustica,2491290,2491290,"Haplospiza rustica (Tschudi, 1844)",9,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Thraupidae,9352.0,Haplospiza,2491288.0,Haplospiza rustica,2491290.0,LC,Haplospiza rustica,"(Tschudi, 1844)",Slaty finch
35295.0,bawsee1,Black-and-white Seedeater,Sporophila luctuosa,2491313,2491313,"Sporophila luctuosa (Lafresnaye, 1843)",420,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Thraupidae,9352.0,Sporophila,2491308.0,Sporophila luctuosa,2491313.0,LC,Sporophila luctuosa,"(Lafresnaye, 1843)",Black-and-white seedeater
35306.0,slcsee1,Slate-colored Seedeater,Sporophila schistacea,2491321,2491321,"Sporophila schistacea (Lawrence, 1862)",1,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Thraupidae,9352.0,Sporophila,2491308.0,Sporophila schistacea,2491321.0,LC,Sporophila schistacea,"(Lawrence, 1862)",Slate-coloured seedeater
35296.0,yebsee1,Yellow-bellied Seedeater,Sporophila nigricollis,2491335,2491335,"Sporophila nigricollis (Vieillot, 1823)",4537,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Thraupidae,9352.0,Sporophila,2491308.0,Sporophila nigricollis,2491335.0,LC,Sporophila nigricollis,"(Vieillot, 1823)",Yellow-bellied seedeater
,,,,9100399,9100399,"Sporophila nigricollis olivacea (Berlepsch & Taczanowski, 1884)",5,SUBSPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Thraupidae,9352.0,Sporophila,2491308.0,Sporophila nigricollis,2491335.0,,Sporophila nigricollis olivacea,"(Berlepsch & Taczanowski, 1884)",Yellow-bellied seedeater
,,,,6173676,9100399,"Sporophila nigricollis olivacea (Berlepsch & Taczanowski, 1884)",4,SUBSPECIES,SYNONYM,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Thraupidae,9352.0,Sporophila,2491308.0,Sporophila nigricollis,2491335.0,,Sporophila nigricollis vivida,"Hellmayr, 1938",Yellow-bellied seedeater
35240.0,chtsee1,Chestnut-throated Seedeater,Sporophila telasco,2491354,2491354,"Sporophila telasco (R.Lesson, 1828)",1,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Thraupidae,9352.0,Sporophila,2491308.0,Sporophila telasco,2491354.0,LC,Sporophila telasco,"(R.Lesson, 1828)",Chestnut-throated seedeater
35272.0,varsee3,Variable Seedeater,Sporophila corvina,2491356,2491356,"Sporophila corvina (P.L.Sclater, 1860)",5054,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Thraupidae,9352.0,Sporophila,2491308.0,Sporophila corvina,2491356.0,LC,Sporophila corvina,"(P.L.Sclater, 1860)",Variable seedeater
,,,,6173672,6173672,"Sporophila corvina ophthalmica (P.L.Sclater, 1860)",13,SUBSPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Thraupidae,9352.0,Sporophila,2491308.0,Sporophila corvina,2491356.0,,Sporophila corvina ophthalmica,"(P.L.Sclater, 1860)",Variable seedeater
,,,,8090594,6173672,"Sporophila corvina ophthalmica (P.L.Sclater, 1860)",2,SPECIES,SYNONYM,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Thraupidae,9352.0,Sporophila,2491308.0,Sporophila corvina,2491356.0,LC,Sporophila ophthalmica,"(P.L.Sclater, 1860)",
35258.0,tbsfin1,Thick-billed Seed-Finch,Sporophila funerea,7465752,7465752,"Sporophila funerea (P.L.Sclater, 1860)",167,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Thraupidae,9352.0,Sporophila,2491308.0,Sporophila funerea,7465752.0,LC,Sporophila funerea,"(P.L.Sclater, 1860)",Thick-billed seed finch
35222.0,blbgra1,Blue-black Grassquit,Volatinia jacarina,2491741,2491741,"Volatinia jacarina (Linnaeus, 1766)",1066,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Thraupidae,9352.0,Volatinia,2491740.0,Volatinia jacarina,2491741.0,LC,Volatinia jacarina,"(Linnaeus, 1766)",Blue-black grassquit
,,,,6173768,6173768,"Volatinia jacarina peruviensis (Peale, 1849)",1,SUBSPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Thraupidae,9352.0,Volatinia,2491740.0,Volatinia jacarina,2491741.0,,Volatinia jacarina peruviensis,"(Peale, 1849)",Blue-black grassquit
35404.0,yefgra1,Yellow-faced Grassquit,Tiaris olivaceus,5231037,5231037,"Tiaris olivaceus (Linnaeus, 1766)",202,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Thraupidae,9352.0,Tiaris,2491799.0,Tiaris olivaceus,5231037.0,LC,Tiaris olivaceus,"(Linnaeus, 1766)",Yellow-faced grassquit
,,,,5231038,5231038,"Tiaris olivaceus pusillus Swainson, 1827",1,SUBSPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Thraupidae,9352.0,Tiaris,2491799.0,Tiaris olivaceus,5231037.0,,Tiaris olivaceus pusillus,"Swainson, 1827",Yellow-faced grassquit
35132.0,btsfin1,Band-tailed Sierra Finch,Rhopospina alaudina,12146516,10700051,"Porphyrospiza alaudina (Kittlitz, 1833)",7,SPECIES,SYNONYM,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Thraupidae,9352.0,Porphyrospiza,2491829.0,Porphyrospiza alaudina,10700051.0,NE,Rhopospina alaudina,"(Kittlitz, 1833)",Band-tailed sierra finch
35194.0,gryfin1,Grassland Yellow-Finch,Sicalis luteola,2491846,2491846,"Sicalis luteola (Sparrman, 1789)",7,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Thraupidae,9352.0,Sicalis,2491831.0,Sicalis luteola,2491846.0,LC,Sicalis luteola,"(Sparrman, 1789)",Grassland yellow finch
35188.0,saffin,Saffron Finch,Sicalis flaveola,2491862,2491862,"Sicalis flaveola (Linnaeus, 1766)",650,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Thraupidae,9352.0,Sicalis,2491831.0,Sicalis flaveola,2491862.0,LC,Sicalis flaveola,"(Linnaeus, 1766)",Saffron finch
35354.0,crbfin1,Crimson-breasted Finch,Rhodospingus cruentus,2491895,2491895,"Rhodospingus cruentus (R.Lesson, 1844)",2,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Thraupidae,9352.0,Rhodospingus,2491894.0,Rhodospingus cruentus,2491895.0,LC,Rhodospingus cruentus,"(R.Lesson, 1844)",Crimson-breasted finch
34340.0,reccar,Red-crested Cardinal,Paroaria coronata,2492081,2492081,"Paroaria coronata (J.F.Miller, 1776)",1,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Thraupidae,9352.0,Paroaria,2492080.0,Paroaria coronata,2492081.0,LC,Paroaria coronata,"(J.F.Miller, 1776)",Red-crested cardinal
35357.0,banana,Bananaquit,Coereba flaveola,2493744,2493744,"Coereba flaveola (Linnaeus, 1758)",8080,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Thraupidae,9352.0,Coereba,2493743.0,Coereba flaveola,2493744.0,LC,Coereba flaveola,"(Linnaeus, 1758)",Bananaquit
,,,,6171678,6171678,"Coereba flaveola intermedia (Salvadori & Festa, 1899)",25,SUBSPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Thraupidae,9352.0,Coereba,2493743.0,Coereba flaveola,2493744.0,,Coereba flaveola intermedia,"(Salvadori & Festa, 1899)",Bananaquit
34916.0,guitan1,Guira Tanager,Hemithraupis guira,2488072,2488072,"Hemithraupis guira (Linnaeus, 1766)",2288,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Thraupidae,9352.0,Hemithraupis,3241506.0,Hemithraupis guira,2488072.0,LC,Hemithraupis guira,"(Linnaeus, 1766)",Guira tanager
34694.0,gontan1,Golden-naped Tanager,Chalcothraupis ruficervix,10985391,10985391,"Chalcothraupis ruficervix (Prévost & Des Murs, 1842)",3047,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Thraupidae,9352.0,Chalcothraupis,4844667.0,Chalcothraupis ruficervix,10985391.0,NE,Chalcothraupis ruficervix,"(Prévost & Des Murs, 1842)",Golden-naped tanager
34631.0,baytan3,Blue-and-yellow Tanager,Rauenia bonariensis,11345373,11345373,"Rauenia bonariensis (J.F.Gmelin, 1789)",23,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Thraupidae,9352.0,Rauenia,4845719.0,Rauenia bonariensis,11345373.0,NE,Rauenia bonariensis,"(J.F.Gmelin, 1789)",Blue-and-yellow tanager
34554.0,blctan2,Blue-capped Tanager,Sporathraupis cyanocephala,8965072,8965072,"Sporathraupis cyanocephala (d'Orbigny & Lafresnaye, 1837)",161,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Thraupidae,9352.0,Sporathraupis,4845721.0,Sporathraupis cyanocephala,8965072.0,LC,Sporathraupis cyanocephala,"(d'Orbigny & Lafresnaye, 1837)",Blue-capped tanager
