,taxonKey,acceptedTaxonKey,acceptedScientificName,numberOfOccurrences,taxonRank,taxonomicStatus,order,orderKey,family,familyKey,genus,genusKey,species,speciesKey,iucnRedListCategory,splitScientificName,splitExtras,Unnamed: 0,English name
95,5231647,5231647,"Spinus psaltria (Say, 1822)",104,SPECIES,ACCEPTED,Passeriformes,729.0,Fringillidae,5242.0,Spinus,8051475.0,Spinus psaltria,5231647.0,LC,Spinus psaltria,"(Say, 1822)",30850.0,Lesser Goldfinch
96,9042377,9042377,"Spinus psaltria colombianus (Lafresnaye, 1843)",1,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Fringillidae,5242.0,Spinus,8051475.0,Spinus psaltria,5231647.0,,Spinus psaltria colombianus,"(Lafresnaye, 1843)",30855.0,
97,7341745,7341745,"Spinus magellanicus (Vieillot, 1805)",87,SPECIES,ACCEPTED,Passeriformes,729.0,Fringillidae,5242.0,Spinus,8051475.0,Spinus magellanicus,7341745.0,LC,Spinus magellanicus,"(Vieillot, 1805)",30872.0,Hooded Siskin
98,7341765,7341765,"Spinus xanthogastrus (Du Bus de Gisignies, 1855)",377,SPECIES,ACCEPTED,Passeriformes,729.0,Fringillidae,5242.0,Spinus,8051475.0,Spinus xanthogastrus,7341765.0,LC,Spinus xanthogastrus,"(Du Bus de Gisignies, 1855)",30868.0,Yellow-bellied Siskin
99,7341766,7341766,Spinus xanthogastrus xanthogastrus,1,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Fringillidae,5242.0,Spinus,8051475.0,Spinus xanthogastrus,7341765.0,,Spinus xanthogastrus xanthogastrus,,30869.0,
100,2484927,2484927,"Synallaxis unirufa Lafresnaye, 1843",96,SPECIES,ACCEPTED,Passeriformes,729.0,Furnariidae,5243.0,Synallaxis,2484925.0,Synallaxis unirufa,2484927.0,LC,Synallaxis unirufa,"Lafresnaye, 1843",13730.0,Rufous Spinetail
101,2485023,2485023,"Synallaxis brachyura Lafresnaye, 1843",4129,SPECIES,ACCEPTED,Passeriformes,729.0,Furnariidae,5243.0,Synallaxis,2484925.0,Synallaxis brachyura,2485023.0,LC,Synallaxis brachyura,"Lafresnaye, 1843",13670.0,Slaty Spinetail
102,6089681,6089681,Synallaxis brachyura chapmani,9,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Furnariidae,5243.0,Synallaxis,2484925.0,Synallaxis brachyura,2485023.0,,Synallaxis brachyura chapmani,,,
103,7683967,7683967,"Synallaxis brachyura nigrifumosa Lawrence, 1865",2,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Furnariidae,5243.0,Synallaxis,2484925.0,Synallaxis brachyura,2485023.0,,Synallaxis brachyura nigrifumosa,"Lawrence, 1865",13671.0,
104,9492770,9492770,"Synallaxis azarae Orbigny, 1835",295,SPECIES,ACCEPTED,Passeriformes,729.0,Furnariidae,5243.0,Synallaxis,2484925.0,Synallaxis azarae,9492770.0,LC,Synallaxis azarae,"Orbigny, 1835",13709.0,Azara's Spinetail
105,6171449,6171449,"Sclerurus mexicanus obscurior Hartert, 1901",1,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Furnariidae,5243.0,Sclerurus,2485208.0,Sclerurus mexicanus,2485221.0,,Sclerurus mexicanus obscurior,"Hartert, 1901",,
106,2485239,2485239,"Sclerurus guatemalensis (Hartlaub, 1844)",14,SPECIES,ACCEPTED,Passeriformes,729.0,Furnariidae,5243.0,Sclerurus,2485208.0,Sclerurus guatemalensis,2485239.0,LC,Sclerurus guatemalensis,"(Hartlaub, 1844)",12666.0,Scaly-throated Leaftosser
107,8867648,8867648,"Sclerurus obscurior Hartert & Ejo, 1901",187,SPECIES,ACCEPTED,Passeriformes,729.0,Furnariidae,5243.0,Sclerurus,2485208.0,Sclerurus obscurior,8867648.0,NE,Sclerurus obscurior,"Hartert & Ejo, 1901",12655.0,Dusky Leaftosser
108,2485256,2485256,"Thripadectes ignobilis (P.L.Sclater & Salvin, 1879)",82,SPECIES,ACCEPTED,Passeriformes,729.0,Furnariidae,5243.0,Thripadectes,2485254.0,Thripadectes ignobilis,2485256.0,LC,Thripadectes ignobilis,"(P.L.Sclater & Salvin, 1879)",13317.0,Uniform Treehunter
109,2485257,2485257,"Thripadectes virgaticeps Lawrence, 1874",527,SPECIES,ACCEPTED,Passeriformes,729.0,Furnariidae,5243.0,Thripadectes,2485254.0,Thripadectes virgaticeps,2485257.0,LC,Thripadectes virgaticeps,"Lawrence, 1874",13330.0,Streak-capped Treehunter
110,7191781,7191781,Thripadectes virgaticeps virgaticeps,6,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Furnariidae,5243.0,Thripadectes,2485254.0,Thripadectes virgaticeps,2485257.0,,Thripadectes virgaticeps virgaticeps,,13335.0,
111,2485265,2485265,"Thripadectes holostictus (P.L.Sclater & Salvin, 1876)",88,SPECIES,ACCEPTED,Passeriformes,729.0,Furnariidae,5243.0,Thripadectes,2485254.0,Thripadectes holostictus,2485265.0,LC,Thripadectes holostictus,"(P.L.Sclater & Salvin, 1876)",13326.0,Striped Treehunter
112,6171562,6171562,"Thripadectes holostictus striatidorsus (Berlepsch & Taczanowski, 1884)",2,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Furnariidae,5243.0,Thripadectes,2485254.0,Thripadectes holostictus,2485265.0,,Thripadectes holostictus striatidorsus,"(Berlepsch & Taczanowski, 1884)",13327.0,
113,7191783,7191783,Thripadectes flammulatus flammulatus,1,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Furnariidae,5243.0,Thripadectes,2485254.0,Thripadectes flammulatus,2485272.0,,Thripadectes flammulatus flammulatus,,13320.0,
114,2485279,2485279,"Premnoplex brunnescens (P.L.Sclater, 1856)",668,SPECIES,ACCEPTED,Passeriformes,729.0,Furnariidae,5243.0,Premnoplex,2485275.0,Premnoplex brunnescens,2485279.0,LC,Premnoplex brunnescens,"(P.L.Sclater, 1856)",13370.0,Spotted Barbtail
115,7191807,7191807,Premnoplex brunnescens brunnescens,2,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Furnariidae,5243.0,Premnoplex,2485275.0,Premnoplex brunnescens,2485279.0,,Premnoplex brunnescens brunnescens,,13375.0,
116,2485336,2485336,"Cranioleuca erythrops (P.L.Sclater, 1860)",8340,SPECIES,ACCEPTED,Passeriformes,729.0,Furnariidae,5243.0,Cranioleuca,2485286.0,Cranioleuca erythrops,2485336.0,LC,Cranioleuca erythrops,"(P.L.Sclater, 1860)",13594.0,Red-faced Spinetail
117,7191795,7191795,Cranioleuca erythrops erythrops,11,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Furnariidae,5243.0,Cranioleuca,2485286.0,Cranioleuca erythrops,2485336.0,,Cranioleuca erythrops erythrops,,13597.0,
118,2485341,2485341,"Glyphorynchus spirurus (Vieillot, 1819)",566,SPECIES,ACCEPTED,Passeriformes,729.0,Furnariidae,5243.0,Glyphorynchus,2485340.0,Glyphorynchus spirurus,2485341.0,LC,Glyphorynchus spirurus,"(Vieillot, 1819)",12791.0,Wedge-billed Woodcreeper
119,6171492,6171492,"Glyphorynchus spirurus sublestus J.L.Peters, 1929",2,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Furnariidae,5243.0,Glyphorynchus,2485340.0,Glyphorynchus spirurus,2485341.0,,Glyphorynchus spirurus sublestus,"J.L.Peters, 1929",,
120,2485362,2485362,"Syndactyla subalaris (P.L.Sclater, 1859)",3324,SPECIES,ACCEPTED,Passeriformes,729.0,Furnariidae,5243.0,Syndactyla,2485356.0,Syndactyla subalaris,2485362.0,LC,Syndactyla subalaris,"(P.L.Sclater, 1859)",13268.0,Lineated Foliage-gleaner
121,7191813,7191813,Syndactyla subalaris subalaris,7,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Furnariidae,5243.0,Syndactyla,2485356.0,Syndactyla subalaris,2485362.0,,Syndactyla subalaris subalaris,,13271.0,
122,2485461,2485461,"Xiphocolaptes promeropirhynchus (Lesson, 1840)",1424,SPECIES,ACCEPTED,Passeriformes,729.0,Furnariidae,5243.0,Xiphocolaptes,2485457.0,Xiphocolaptes promeropirhynchus,2485461.0,LC,Xiphocolaptes promeropirhynchus,"(Lesson, 1840)",12852.0,Strong-billed Woodcreeper
123,9174663,6171324,"Hyloctistes subulatus virgatus (Lawrence, 1867)",38,SPECIES,SYNONYM,Passeriformes,729.0,Furnariidae,5243.0,Hyloctistes,2485498.0,Hyloctistes subulatus,2485499.0,LC,Automolus virgatus,"(Lawrence, 1867)",13351.0,Western Woodhaunter
124,11094483,6171326,"Hyloctistes subulatus assimilis (Berlepsch & Taczanowski, 1884)",2,SUBSPECIES,SYNONYM,Passeriformes,729.0,Furnariidae,5243.0,Hyloctistes,2485498.0,Hyloctistes subulatus,2485499.0,,Automolus virgatus assimilis,"Berlepsch & Taczanowski, 1884",13354.0,
125,5230172,5230172,"Xiphorhynchus erythropygius (P.L.Sclater, 1860)",4336,SPECIES,ACCEPTED,Passeriformes,729.0,Furnariidae,5243.0,Xiphorhynchus,2485513.0,Xiphorhynchus erythropygius,5230172.0,LC,Xiphorhynchus erythropygius,"(P.L.Sclater, 1860)",12948.0,Spotted Woodcreeper
126,5230175,5230175,"Xiphorhynchus erythropygius aequatorialis (Berlepsch & Taczanowski, 1884)",10,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Furnariidae,5243.0,Xiphorhynchus,2485513.0,Xiphorhynchus erythropygius,5230172.0,,Xiphorhynchus erythropygius aequatorialis,"(Berlepsch & Taczanowski, 1884)",12953.0,
127,8264206,5230175,"Xiphorhynchus erythropygius aequatorialis (Berlepsch & Taczanowski, 1884)",2,SPECIES,SYNONYM,Passeriformes,729.0,Furnariidae,5243.0,Xiphorhynchus,2485513.0,Xiphorhynchus erythropygius,5230172.0,LC,Xiphorhynchus aequatorialis,"(von Berlepsch & Taczanowski, 1884)",,
128,5230187,5230187,"Xiphorhynchus lachrymosus (Lawrence, 1862)",1,SPECIES,ACCEPTED,Passeriformes,729.0,Furnariidae,5243.0,Xiphorhynchus,2485513.0,Xiphorhynchus lachrymosus,5230187.0,LC,Xiphorhynchus lachrymosus,"(Lawrence, 1862)",12944.0,Black-striped Woodcreeper
129,6100762,6100762,"Premnornis guttuliger (P.L.Sclater, 1864)",56,SPECIES,ACCEPTED,Passeriformes,729.0,Furnariidae,5243.0,Premnornis,2485609.0,Premnornis guttuliger,6100762.0,LC,Premnornis guttuliger,"(P.L.Sclater, 1864)",13112.0,Rusty-winged Barbtail
130,7458315,7458315,Premnornis guttuliger guttuliger,1,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Furnariidae,5243.0,Premnornis,2485609.0,Premnornis guttuliger,6100762.0,,Premnornis guttuliger guttuliger,,13114.0,
131,2485617,2485617,"Pseudocolaptes boissonneautii (Lafresnaye, 1840)",73,SPECIES,ACCEPTED,Passeriformes,729.0,Furnariidae,5243.0,Pseudocolaptes,2485613.0,Pseudocolaptes boissonneautii,2485617.0,NE,Pseudocolaptes boissonneautii,"(Lafresnaye, 1840)",13102.0,Streaked Tuftedcheek
132,6100763,6100763,"Pseudocolaptes johnsoni Lönnberg & Rendahl, 1922",42,SPECIES,ACCEPTED,Passeriformes,729.0,Furnariidae,5243.0,Pseudocolaptes,2485613.0,Pseudocolaptes johnsoni,6100763.0,LC,Pseudocolaptes johnsoni,"Lönnberg & Rendahl, 1922",13101.0,Pacific Tuftedcheek
133,5230207,5230207,"Xenops rutilans Temminck, 1821",88,SPECIES,ACCEPTED,Passeriformes,729.0,Furnariidae,5243.0,Xenops,2485652.0,Xenops rutilans,5230207.0,NE,Xenops rutilans,"Temminck, 1821",13071.0,Streaked Xenops
134,5230220,5230220,"Xenops minutus (Sparrman, 1788)",413,SPECIES,ACCEPTED,Passeriformes,729.0,Furnariidae,5243.0,Xenops,2485652.0,Xenops minutus,5230220.0,LC,Xenops minutus,"(Sparrman, 1788)",13070.0,Atlantic Plain Xenops
135,2485691,2485691,"Anabacerthia variegaticeps (P.L.Sclater, 1857)",3778,SPECIES,ACCEPTED,Passeriformes,729.0,Furnariidae,5243.0,Anabacerthia,2485681.0,Anabacerthia variegaticeps,2485691.0,LC,Anabacerthia variegaticeps,"(P.L.Sclater, 1857)",13246.0,Scaly-throated Foliage-gleaner
136,6171598,6171598,"Anabacerthia variegaticeps temporalis (P.L.Sclater, 1859)",13,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Furnariidae,5243.0,Anabacerthia,2485681.0,Anabacerthia variegaticeps,2485691.0,,Anabacerthia variegaticeps temporalis,"(P.L.Sclater, 1859)",13249.0,
137,10930571,2485712,"Philydor rufum (Vieillot, 1818)",4596,SPECIES,SYNONYM,Passeriformes,729.0,Furnariidae,5243.0,Philydor,2485696.0,Philydor rufum,2485712.0,NE,Dendroma rufa,"(Vieillot, 1818)",13284.0,Buff-fronted Foliage-gleaner
138,10958105,6171472,"Philydor rufum riveti Menegaux & Hellmayr, 1906",12,SUBSPECIES,SYNONYM,Passeriformes,729.0,Furnariidae,5243.0,Philydor,2485696.0,Philydor rufum,2485712.0,,Dendroma rufa riveti,"(Ménégaux & Hellmayr, 1906)",13286.0,
139,6171472,6171472,"Philydor rufum riveti Menegaux & Hellmayr, 1906",2,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Furnariidae,5243.0,Philydor,2485696.0,Philydor rufum,2485712.0,,Philydor rufum riveti,"Menegaux & Hellmayr, 1906",,
140,2485712,2485712,"Philydor rufum (Vieillot, 1818)",1,SPECIES,ACCEPTED,Passeriformes,729.0,Furnariidae,5243.0,Philydor,2485696.0,Philydor rufum,2485712.0,LC,Philydor rufum,"(Vieillot, 1818)",,
141,8009306,5230262,"Automolus rubiginosus (P.L.Sclater, 1857)",307,SPECIES,SYNONYM,Passeriformes,729.0,Furnariidae,5243.0,Automolus,2485730.0,Automolus rubiginosus,5230262.0,LC,Clibanornis rubiginosus,"(P.L.Sclater, 1857)",13301.0,Ruddy Foliage-gleaner
142,7742615,5230274,"Automolus rubiginosus nigricauda Hartert, 1898",4,SUBSPECIES,SYNONYM,Passeriformes,729.0,Furnariidae,5243.0,Automolus,2485730.0,Automolus rubiginosus,5230262.0,,Clibanornis rubiginosus nigricauda,"(Hartert & Ejo, 1898)",13308.0,
143,7991598,5230262,"Automolus rubiginosus (P.L.Sclater, 1857)",1,SUBSPECIES,SYNONYM,Passeriformes,729.0,Furnariidae,5243.0,Automolus,2485730.0,Automolus rubiginosus,5230262.0,,Clibanornis rubiginosus rubiginosus,,13303.0,
144,2485796,2485796,"Dendrocolaptes sanctithomae (Lafresnaye, 1852)",9,SPECIES,ACCEPTED,Passeriformes,729.0,Furnariidae,5243.0,Dendrocolaptes,2485784.0,Dendrocolaptes sanctithomae,2485796.0,LC,Dendrocolaptes sanctithomae,"(Lafresnaye, 1852)",12814.0,Northern Barred Woodcreeper
145,6100758,6171298,"Furnarius leucopus cinnamomeus (Lesson, 1844)",4063,SPECIES,SYNONYM,Passeriformes,729.0,Furnariidae,5243.0,Furnarius,2485812.0,Furnarius leucopus,9309489.0,LC,Furnarius cinnamomeus,"(R.P.Lesson, 1844)",13125.0,Pacific Hornero
146,2485847,2485847,"Margarornis squamiger (Orbigny & Lafresnaye, 1838)",84,SPECIES,ACCEPTED,Passeriformes,729.0,Furnariidae,5243.0,Margarornis,2485841.0,Margarornis squamiger,2485847.0,LC,Margarornis squamiger,"(Orbigny & Lafresnaye, 1838)",13386.0,Pearled Treerunner
147,2485937,2485937,"Campylorhamphus pusillus (P.L.Sclater, 1860)",10,SPECIES,ACCEPTED,Passeriformes,729.0,Furnariidae,5243.0,Campylorhamphus,2485916.0,Campylorhamphus pusillus,2485937.0,LC,Campylorhamphus pusillus,"(P.L.Sclater, 1860)",12998.0,Brown-billed Scythebill
148,2485950,2485950,"Dendrocincla fuliginosa (Vieillot, 1818)",2542,SPECIES,ACCEPTED,Passeriformes,729.0,Furnariidae,5243.0,Dendrocincla,2485949.0,Dendrocincla fuliginosa,2485950.0,LC,Dendrocincla fuliginosa,"(Vieillot, 1818)",12775.0,Plain-brown Woodcreeper
149,6171072,6171072,"Dendrocincla fuliginosa ridgwayi Oberholser, 1904",11,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Furnariidae,5243.0,Dendrocincla,2485949.0,Dendrocincla fuliginosa,2485950.0,,Dendrocincla fuliginosa ridgwayi,"Oberholser, 1904",12776.0,
150,2485976,2485976,"Dendrocincla tyrannina (Lafresnaye, 1851)",165,SPECIES,ACCEPTED,Passeriformes,729.0,Furnariidae,5243.0,Dendrocincla,2485949.0,Dendrocincla tyrannina,2485976.0,LC,Dendrocincla tyrannina,"(Lafresnaye, 1851)",12755.0,Tyrannine Woodcreeper
151,7191844,7191844,Dendrocincla tyrannina tyrannina,2,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Furnariidae,5243.0,Dendrocincla,2485949.0,Dendrocincla tyrannina,2485976.0,,Dendrocincla tyrannina tyrannina,,12756.0,
152,2486011,2486011,"Lepidocolaptes lacrymiger (Des Murs, 1849)",2244,SPECIES,ACCEPTED,Passeriformes,729.0,Furnariidae,5243.0,Lepidocolaptes,2486010.0,Lepidocolaptes lacrymiger,2486011.0,LC,Lepidocolaptes lacrymiger,"(Des Murs, 1849)",13033.0,Montane Woodcreeper
153,6171258,6171258,"Lepidocolaptes lacrymiger aequatorialis (Menegaux, 1912)",5,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Furnariidae,5243.0,Lepidocolaptes,2486010.0,Lepidocolaptes lacrymiger,2486011.0,,Lepidocolaptes lacrymiger aequatorialis,"(Menegaux, 1912)",13038.0,
154,2486044,2486044,"Lepidocolaptes souleyetii (Des Murs, 1849)",481,SPECIES,ACCEPTED,Passeriformes,729.0,Furnariidae,5243.0,Lepidocolaptes,2486010.0,Lepidocolaptes souleyetii,2486044.0,LC,Lepidocolaptes souleyetii,"(Des Murs, 1849)",13012.0,Streak-headed Woodcreeper
155,6171282,6171282,"Lepidocolaptes souleyetii esmeraldae Chapman, 1923",3,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Furnariidae,5243.0,Lepidocolaptes,2486010.0,Lepidocolaptes souleyetii,2486044.0,,Lepidocolaptes souleyetii esmeraldae,"Chapman, 1923",13018.0,
156,2486053,2486053,"Lepidocolaptes affinis (Lafresnaye, 1839)",1,SPECIES,ACCEPTED,Passeriformes,729.0,Furnariidae,5243.0,Lepidocolaptes,2486010.0,Lepidocolaptes affinis,2486053.0,LC,Lepidocolaptes affinis,"(Lafresnaye, 1839)",13029.0,Spot-crowned Woodcreeper
157,2489133,2489133,"Progne chalybea (Gmelin, 1789)",237,SPECIES,ACCEPTED,Passeriformes,729.0,Hirundinidae,5248.0,Progne,2489127.0,Progne chalybea,2489133.0,LC,Progne chalybea,"(Gmelin, 1789)",22270.0,Grey-breasted Martin
158,2489160,2489160,"Riparia riparia (Linnaeus, 1758)",15,SPECIES,ACCEPTED,Passeriformes,729.0,Hirundinidae,5248.0,Riparia,2489158.0,Riparia riparia,2489160.0,LC,Riparia riparia,"(Linnaeus, 1758)",22235.0,Sand Martin
159,2489169,2489169,"Petrochelidon pyrrhonota (Vieillot, 1817)",10,SPECIES,ACCEPTED,Passeriformes,729.0,Hirundinidae,5248.0,Petrochelidon,2489165.0,Petrochelidon pyrrhonota,2489169.0,LC,Petrochelidon pyrrhonota,"(Vieillot, 1817)",22435.0,American Cliff Swallow
160,7340421,2489177,"Notiochelidon murina (Cassin, 1853)",41,SPECIES,SYNONYM,Passeriformes,729.0,Hirundinidae,5248.0,Notiochelidon,2489174.0,Notiochelidon murina,2489177.0,LC,Orochelidon murina,"(Cassin, 1853)",22307.0,Brown-bellied Swallow
161,2489207,2489208,"Notiochelidon cyanoleuca (Vieillot, 1817)",7865,SPECIES,SYNONYM,Passeriformes,729.0,Hirundinidae,5248.0,Notiochelidon,2489174.0,Notiochelidon cyanoleuca,2489208.0,LC,Pygochelidon cyanoleuca,"(Vieillot, 1817)",22298.0,Blue-and-white Swallow
162,7340430,7340430,Pygochelidon cyanoleuca cyanoleuca,2,SUBSPECIES,DOUBTFUL,Passeriformes,729.0,Hirundinidae,5248.0,Notiochelidon,2489174.0,Notiochelidon cyanoleuca,2489208.0,,Pygochelidon cyanoleuca cyanoleuca,,22299.0,
163,8887792,8887792,Notiochelidon cyanoleuca cyanoleuca,2,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Hirundinidae,5248.0,Notiochelidon,2489174.0,Notiochelidon cyanoleuca,2489208.0,LC,Notiochelidon cyanoleuca cyanoleuca,,,
164,2489203,2489203,"Stelgidopteryx ruficollis (Vieillot, 1817)",4289,SPECIES,ACCEPTED,Passeriformes,729.0,Hirundinidae,5248.0,Stelgidopteryx,2489200.0,Stelgidopteryx ruficollis,2489203.0,LC,Stelgidopteryx ruficollis,"(Vieillot, 1817)",22285.0,Southern Rough-winged Swallow
165,6086538,6086538,"Stelgidopteryx ruficollis uropygialis (Lawrence, 1863)",2,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Hirundinidae,5248.0,Stelgidopteryx,2489200.0,Stelgidopteryx ruficollis,2489203.0,,Stelgidopteryx ruficollis uropygialis,"(Lawrence, 1863)",22286.0,
166,7340409,2489212,"Neochelidon tibialis (Cassin, 1853)",150,SPECIES,SYNONYM,Passeriformes,729.0,Hirundinidae,5248.0,Neochelidon,2489211.0,Neochelidon tibialis,2489212.0,LC,Atticora tibialis,"(Cassin, 1853)",22293.0,White-thighed Swallow
167,9515886,9515886,"Hirundo rustica Linnaeus, 1758",55,SPECIES,ACCEPTED,Passeriformes,729.0,Hirundinidae,5248.0,Hirundo,2489222.0,Hirundo rustica,9515886.0,LC,Hirundo rustica,"Linnaeus, 1758",22355.0,Barn Swallow
168,2489613,2489613,"Mniotilta varia (Linnaeus, 1766)",161,SPECIES,ACCEPTED,Passeriformes,729.0,Parulidae,5263.0,Mniotilta,2489612.0,Mniotilta varia,2489613.0,LC,Mniotilta varia,"(Linnaeus, 1766)",32173.0,Black-and-white Warbler
169,6091946,6091946,"Cardellina canadensis (Linnaeus, 1766)",400,SPECIES,ACCEPTED,Passeriformes,729.0,Parulidae,5263.0,Cardellina,2489633.0,Cardellina canadensis,6091946.0,LC,Cardellina canadensis,"(Linnaeus, 1766)",32488.0,Canada Warbler
170,2489641,2489641,"Geothlypis semiflava P.L.Sclater, 1860",802,SPECIES,ACCEPTED,Passeriformes,729.0,Parulidae,5263.0,Geothlypis,2489637.0,Geothlypis semiflava,2489641.0,LC,Geothlypis semiflava,"P.L.Sclater, 1860",32222.0,Olive-crowned Yellowthroat
171,6172898,6172898,Geothlypis semiflava semiflava,4,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Parulidae,5263.0,Geothlypis,2489637.0,Geothlypis semiflava,2489641.0,,Geothlypis semiflava semiflava,,32224.0,
172,5789148,5789148,"Geothlypis philadelphia (A.Wilson, 1810)",24,SPECIES,ACCEPTED,Passeriformes,729.0,Parulidae,5263.0,Geothlypis,2489637.0,Geothlypis philadelphia,5789148.0,LC,Geothlypis philadelphia,"(A.Wilson, 1810)",32220.0,Mourning Warbler
173,6100790,6100790,"Geothlypis auricularis Salvin, 1883",2,SPECIES,ACCEPTED,Passeriformes,729.0,Parulidae,5263.0,Geothlypis,2489637.0,Geothlypis auricularis,6100790.0,LC,Geothlypis auricularis,"Salvin, 1883",32213.0,Black-lored Yellowthroat
174,2489815,2489815,"Basileuterus tristriatus (Tschudi, 1844)",4753,SPECIES,ACCEPTED,Passeriformes,729.0,Parulidae,5263.0,Basileuterus,2489731.0,Basileuterus tristriatus,2489815.0,LC,Basileuterus tristriatus,"(Tschudi, 1844)",32478.0,Three-striped Warbler
175,6173063,6173063,"Basileuterus tristriatus daedalus Bangs, 1908",23,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Parulidae,5263.0,Basileuterus,2489731.0,,,,Basileuterus tristriatus daedalus,"Bangs, 1908",32479.0,
176,2489830,2489830,"Myioborus melanocephalus (Tschudi, 1844)",85,SPECIES,ACCEPTED,Passeriformes,729.0,Parulidae,5263.0,Myioborus,2489828.0,Myioborus melanocephalus,2489830.0,LC,Myioborus melanocephalus,"(Tschudi, 1844)",32522.0,Spectacled Whitestart
177,2489837,2489837,"Myioborus miniatus (Swainson, 1827)",6736,SPECIES,ACCEPTED,Passeriformes,729.0,Parulidae,5263.0,Myioborus,2489828.0,Myioborus miniatus,2489837.0,LC,Myioborus miniatus,"(Swainson, 1827)",32503.0,Slate-throated Whitestart
178,6173144,6173144,"Myioborus miniatus ballux Wetmore & Phelps, 1944",13,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Parulidae,5263.0,Myioborus,2489828.0,Myioborus miniatus,2489837.0,,Myioborus miniatus ballux,"Wetmore & Phelps, 1944",32511.0,
179,2489871,2489871,"Protonotaria citrea (Boddaert, 1783)",1,SPECIES,ACCEPTED,Passeriformes,729.0,Parulidae,5263.0,Protonotaria,2489870.0,Protonotaria citrea,2489871.0,LC,Protonotaria citrea,"(Boddaert, 1783)",32175.0,Prothonotary Warbler
180,2489985,2489985,"Setophaga ruticilla (Linnaeus, 1758)",45,SPECIES,ACCEPTED,Passeriformes,729.0,Parulidae,5263.0,Setophaga,2489984.0,Setophaga ruticilla,2489985.0,LC,Setophaga ruticilla,"(Linnaeus, 1758)",32261.0,American Redstart
181,6092631,6092631,"Setophaga virens (J.F.Gmelin, 1789)",9,SPECIES,ACCEPTED,Passeriformes,729.0,Parulidae,5263.0,Setophaga,2489984.0,Setophaga virens,6092631.0,LC,Setophaga virens,"(J.F.Gmelin, 1789)",32371.0,Black-throated Green Warbler
182,6092935,6092935,"Setophaga striata (J.R.Forster, 1772)",13,SPECIES,ACCEPTED,Passeriformes,729.0,Parulidae,5263.0,Setophaga,2489984.0,Setophaga striata,6092935.0,NT,Setophaga striata,"(J.R.Forster, 1772)",32325.0,Blackpoll Warbler
183,6092942,6092942,"Setophaga pensylvanica (Linnaeus, 1766)",2,SPECIES,ACCEPTED,Passeriformes,729.0,Parulidae,5263.0,Setophaga,2489984.0,Setophaga pensylvanica,6092942.0,LC,Setophaga pensylvanica,"(Linnaeus, 1766)",32324.0,Chestnut-sided Warbler
184,6093199,6093199,"Setophaga fusca (Statius Müller, 1776)",3204,SPECIES,ACCEPTED,Passeriformes,729.0,Parulidae,5263.0,Setophaga,2489984.0,Setophaga fusca,6093199.0,LC,Setophaga fusca,"(Statius Müller, 1776)",32278.0,Blackburnian Warbler
185,6093202,6093202,"Setophaga castanea (A.Wilson, 1810)",9,SPECIES,ACCEPTED,Passeriformes,729.0,Parulidae,5263.0,Setophaga,2489984.0,Setophaga castanea,6093202.0,LC,Setophaga castanea,"(A.Wilson, 1810)",32277.0,Bay-breasted Warbler
