,taxonKey,acceptedTaxonKey,acceptedScientificName,numberOfOccurrences,taxonRank,taxonomicStatus,order,orderKey,family,familyKey,genus,genusKey,species,speciesKey,iucnRedListCategory,splitScientificName,splitExtras
684,2483531,2483531,"Myiarchus tuberculifer (Orbigny & Lafresnaye, 1837)",4317,SPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Myiarchus,2483527.0,Myiarchus tuberculifer,2483531.0,LC,Myiarchus tuberculifer,"(Orbigny & Lafresnaye, 1837)"
716,6174442,6174442,"Myiarchus tuberculifer nigriceps P.L.Sclater, 1860",5,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Myiarchus,2483527.0,Myiarchus tuberculifer,2483531.0,,Myiarchus tuberculifer nigriceps,"P.L.Sclater, 1860"
62,2483612,2483612,"Sayornis nigricans (Swainson, 1827)",6421,SPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Sayornis,2483605.0,Sayornis nigricans,2483612.0,LC,Sayornis nigricans,"(Swainson, 1827)"
526,6174866,6174866,"Sayornis nigricans angustirostris Berlepsch & Stolzmann, 1896",23,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Sayornis,2483605.0,Sayornis nigricans,2483612.0,,Sayornis nigricans angustirostris,"Berlepsch & Stolzmann, 1896"
674,2483629,2483629,"Attila spadiceus (Gmelin, 1789)",48,SPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Attila,2483622.0,Attila spadiceus,2483629.0,LC,Attila spadiceus,"(Gmelin, 1789)"
305,6174293,6174293,"Attila spadiceus parambae Hartert, 1900",4,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Attila,2483622.0,Attila spadiceus,2483629.0,,Attila spadiceus parambae,"Hartert, 1900"
460,2483647,2483647,"Pyrocephalus rubinus (Boddaert, 1783)",23,SPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Pyrocephalus,2483646.0,Pyrocephalus rubinus,2483647.0,LC,Pyrocephalus rubinus,"(Boddaert, 1783)"
701,2483666,2483666,"Myiotriccus ornatus (Lafresnaye, 1853)",5931,SPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Myiotriccus,2483665.0,Myiotriccus ornatus,2483666.0,LC,Myiotriccus ornatus,"(Lafresnaye, 1853)"
619,6174700,6174700,"Myiotriccus ornatus stellatus (Cabanis, 1873)",9,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Myiotriccus,2483665.0,Myiotriccus ornatus,2483666.0,,Myiotriccus ornatus stellatus,"(Cabanis, 1873)"
195,2483673,2483673,"Rhytipterna holerythra (P.L.Sclater & Salvin, 1860)",5,SPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Rhytipterna,2483671.0,Rhytipterna holerythra,2483673.0,LC,Rhytipterna holerythra,"(P.L.Sclater & Salvin, 1860)"
629,5229734,5229734,"Contopus virens (Linnaeus, 1766)",1,SPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Contopus,2483729.0,Contopus virens,5229734.0,LC,Contopus virens,"(Linnaeus, 1766)"
863,5229743,5229743,"Contopus cooperi (Nuttall, 1831)",299,SPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Contopus,2483729.0,Contopus cooperi,5229743.0,NT,Contopus cooperi,"(Nuttall, 1831)"
485,5229754,5229754,"Contopus sordidulus P.L.Sclater, 1859",1404,SPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Contopus,2483729.0,Contopus sordidulus,5229754.0,LC,Contopus sordidulus,"P.L.Sclater, 1859"
507,5229760,5229760,"Contopus fumigatus (Orbigny & Lafresnaye, 1837)",840,SPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Contopus,2483729.0,Contopus fumigatus,5229760.0,LC,Contopus fumigatus,"(Orbigny & Lafresnaye, 1837)"
520,5229761,5229761,"Contopus fumigatus zarumae (Chapman, 1924)",1,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Contopus,2483729.0,Contopus fumigatus,5229760.0,,Contopus fumigatus zarumae,"(Chapman, 1924)"
458,2483801,2483801,"Lathrotriccus griseipectus (Lawrence, 1869)",2,SPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Lathrotriccus,2483791.0,Lathrotriccus griseipectus,2483801.0,VU,Lathrotriccus griseipectus,"(Lawrence, 1869)"
206,2483814,2483814,"Pseudotriccus pelzelni Taczanowski & Berlepsch, 1885",78,SPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Pseudotriccus,2483813.0,Pseudotriccus pelzelni,2483814.0,LC,Pseudotriccus pelzelni,"Taczanowski & Berlepsch, 1885"
621,6174489,6174489,"Pseudotriccus pelzelni annectens (Salvadori & Festa, 1899)",4,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Pseudotriccus,2483813.0,Pseudotriccus pelzelni,2483814.0,,Pseudotriccus pelzelni annectens,"(Salvadori & Festa, 1899)"
198,2483820,2483820,"Pseudotriccus ruficeps (Lafresnaye, 1843)",28,SPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Pseudotriccus,2483813.0,Pseudotriccus ruficeps,2483820.0,LC,Pseudotriccus ruficeps,"(Lafresnaye, 1843)"
297,2483822,2483822,"Mecocerculus leucophrys (Orbigny & Lafresnaye, 1837)",2,SPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Mecocerculus,2483821.0,Mecocerculus leucophrys,2483822.0,LC,Mecocerculus leucophrys,"(Orbigny & Lafresnaye, 1837)"
36,2483836,2483836,"Mecocerculus poecilocercus (P.L.Sclater & Salvin, 1873)",263,SPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Mecocerculus,2483821.0,Mecocerculus poecilocercus,2483836.0,LC,Mecocerculus poecilocercus,"(P.L.Sclater & Salvin, 1873)"
279,2483843,2483843,"Mecocerculus calopterus (P.L.Sclater, 1859)",153,SPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Mecocerculus,2483821.0,Mecocerculus calopterus,2483843.0,LC,Mecocerculus calopterus,"(P.L.Sclater, 1859)"
566,2483845,2483845,"Capsiempis flaveola (Lichtenstein, 1823)",1969,SPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Capsiempis,2483844.0,Capsiempis flaveola,2483845.0,LC,Capsiempis flaveola,"(Lichtenstein, 1823)"
724,6174730,6174730,"Capsiempis flaveola magnirostris Hartert, 1898",4,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Capsiempis,2483844.0,Capsiempis flaveola,2483845.0,,Capsiempis flaveola magnirostris,"Hartert, 1898"
449,7728532,2483845,"Capsiempis flaveola (Lichtenstein, 1823)",2,SPECIES,SYNONYM,Passeriformes,729.0,Tyrannidae,5291.0,Capsiempis,2483844.0,Capsiempis flaveola,2483845.0,NE,Phylloscartes flaveola,"(Lichtenstein, 1823)"
262,2483855,2483855,"Tyrannulus elatus (Latham, 1790)",142,SPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Tyrannulus,2483854.0,Tyrannulus elatus,2483855.0,LC,Tyrannulus elatus,"(Latham, 1790)"
464,2483882,2483882,"Poecilotriccus ruficeps (Kaup, 1852)",34,SPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Poecilotriccus,2483869.0,Poecilotriccus ruficeps,2483882.0,LC,Poecilotriccus ruficeps,"(Kaup, 1852)"
372,6174347,6174347,"Poecilotriccus ruficeps rufigenis (P.L.Sclater & Salvin, 1877)",1,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Poecilotriccus,2483869.0,Poecilotriccus ruficeps,2483882.0,,Poecilotriccus ruficeps rufigenis,"(P.L.Sclater & Salvin, 1877)"
207,2483914,2483914,"Pyrrhomyias cinnamomeus (Orbigny & Lafresnaye, 1837)",124,SPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Pyrrhomyias,2483913.0,Pyrrhomyias cinnamomeus,2483914.0,LC,Pyrrhomyias cinnamomeus,"(Orbigny & Lafresnaye, 1837)"
470,6174323,6174323,"Pyrrhomyias cinnamomeus pyrrhopterus (Hartlaub, 1843)",1,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Pyrrhomyias,2483913.0,Pyrrhomyias cinnamomeus,2483914.0,,Pyrrhomyias cinnamomeus pyrrhopterus,"(Hartlaub, 1843)"
374,2483935,2483935,"Zimmerius viridiflavus (Tschudi, 1844)",1,SPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Zimmerius,2483931.0,Zimmerius viridiflavus,2483935.0,LC,Zimmerius viridiflavus,"(Tschudi, 1844)"
265,5789111,6174368,"Zimmerius chrysops albigularis (Chapman, 1924)",4442,SPECIES,SYNONYM,Passeriformes,729.0,Tyrannidae,5291.0,Zimmerius,2483931.0,Zimmerius chrysops,2483936.0,LC,Zimmerius albigularis,"(Chapman, 1924)"
184,2483936,2483936,"Zimmerius chrysops (P.L.Sclater, 1859)",1,SPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Zimmerius,2483931.0,Zimmerius chrysops,2483936.0,LC,Zimmerius chrysops,"(P.L.Sclater, 1859)"
280,2483963,2483963,"Serpophaga cinerea (Tschudi, 1844)",2022,SPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Serpophaga,2483957.0,Serpophaga cinerea,2483963.0,LC,Serpophaga cinerea,"(Tschudi, 1844)"
817,7192031,7192031,Serpophaga cinerea cinerea,8,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Serpophaga,2483957.0,Serpophaga cinerea,2483963.0,,Serpophaga cinerea cinerea,
221,5229809,5229809,"Colonia colonus (Vieillot, 1818)",4,SPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Colonia,2484014.0,Colonia colonus,5229809.0,LC,Colonia colonus,"(Vieillot, 1818)"
632,2484033,2484033,"Phyllomyias griseiceps (P.L.Sclater & Salvin, 1871)",143,SPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Phyllomyias,2484032.0,Phyllomyias griseiceps,2484033.0,LC,Phyllomyias griseiceps,"(P.L.Sclater & Salvin, 1871)"
52,2484038,2484038,"Phyllomyias nigrocapillus (Lafresnaye, 1845)",21,SPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Phyllomyias,2484032.0,Phyllomyias nigrocapillus,2484038.0,LC,Phyllomyias nigrocapillus,"(Lafresnaye, 1845)"
500,2484046,2484046,"Phyllomyias cinereiceps (P.L.Sclater, 1860)",364,SPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Phyllomyias,2484032.0,Phyllomyias cinereiceps,2484046.0,LC,Phyllomyias cinereiceps,"(P.L.Sclater, 1860)"
164,2484048,2484048,"Phyllomyias uropygialis (Lawrence, 1869)",12,SPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Phyllomyias,2484032.0,Phyllomyias uropygialis,2484048.0,LC,Phyllomyias uropygialis,"(Lawrence, 1869)"
113,2484052,6174709,"Phyllomyias burmeisteri zeledoni (Lawrence, 1869)",3,SPECIES,SYNONYM,Passeriformes,729.0,Tyrannidae,5291.0,Phyllomyias,2484032.0,Phyllomyias burmeisteri,2484049.0,LC,Phyllomyias zeledoni,"(Lawrence, 1869)"
258,7341904,5229786,"Myiophobus pulcher (P.L.Sclater, 1861)",1,SPECIES,SYNONYM,Passeriformes,729.0,Tyrannidae,5291.0,Myiophobus,5229779.0,Myiophobus pulcher,5229786.0,LC,Nephelomyias pulcher,"(P.L.Sclater, 1861)"
557,7341905,5229786,"Myiophobus pulcher (P.L.Sclater, 1861)",1,SUBSPECIES,SYNONYM,Passeriformes,729.0,Tyrannidae,5291.0,Myiophobus,5229779.0,Myiophobus pulcher,5229786.0,,Nephelomyias pulcher pulcher,
244,5229791,5229791,"Myiophobus flavicans (P.L.Sclater, 1861)",114,SPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Myiophobus,5229779.0,Myiophobus flavicans,5229791.0,LC,Myiophobus flavicans,"(P.L.Sclater, 1861)"
791,7192025,7192025,Myiophobus flavicans flavicans,1,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Myiophobus,5229779.0,Myiophobus flavicans,5229791.0,,Myiophobus flavicans flavicans,
474,5229797,5229797,"Myiophobus phoenicomitra (Taczanowski & Berlepsch, 1885)",7,SPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Myiophobus,5229779.0,Myiophobus phoenicomitra,5229797.0,LC,Myiophobus phoenicomitra,"(Taczanowski & Berlepsch, 1885)"
77,6174562,6174562,"Myiophobus phoenicomitra litae (Hartert, 1900)",5,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Myiophobus,5229779.0,Myiophobus phoenicomitra,5229797.0,,Myiophobus phoenicomitra litae,"(Hartert, 1900)"
767,10977645,6174557,"Myiophobus fasciatus crypterythrus (P.L.Sclater, 1861)",774,SPECIES,SYNONYM,Passeriformes,729.0,Tyrannidae,5291.0,Myiophobus,5229779.0,Myiophobus fasciatus,5229801.0,LC,Myiophobus crypterythrus,"(P.L.Sclater, 1861)"
692,5229801,5229801,"Myiophobus fasciatus (Statius Muller, 1776)",53,SPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Myiophobus,5229779.0,Myiophobus fasciatus,5229801.0,LC,Myiophobus fasciatus,"(Statius Muller, 1776)"
306,6174557,6174557,"Myiophobus fasciatus crypterythrus (P.L.Sclater, 1861)",4,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Myiophobus,5229779.0,Myiophobus fasciatus,5229801.0,,Myiophobus fasciatus crypterythrus,"(P.L.Sclater, 1861)"
87,2493626,2493626,"Lonchura malacca (Linnaeus, 1766)",3,SPECIES,ACCEPTED,Passeriformes,729.0,Estrildidae,5709.0,Lonchura,2493593.0,Lonchura malacca,2493626.0,LC,Lonchura malacca,"(Linnaeus, 1766)"
700,5229817,5229817,"Cacicus uropygialis Lafresnaye, 1843",846,SPECIES,ACCEPTED,Passeriformes,729.0,Icteridae,6176.0,Cacicus,2484110.0,Cacicus uropygialis,5229817.0,LC,Cacicus uropygialis,"Lafresnaye, 1843"
605,6100777,5229818,"Cacicus uropygialis microrhynchus (P.L.Sclater & Salvin, 1865)",6,SPECIES,SYNONYM,Passeriformes,729.0,Icteridae,6176.0,Cacicus,2484110.0,Cacicus uropygialis,5229817.0,LC,Cacicus microrhynchus,"(P.L.Sclater & Salvin, 1865)"
533,5229832,5229832,"Cacicus cela (Linnaeus, 1758)",3,SPECIES,ACCEPTED,Passeriformes,729.0,Icteridae,6176.0,Cacicus,2484110.0,Cacicus cela,5229832.0,LC,Cacicus cela,"(Linnaeus, 1758)"
764,2484222,2484222,"Psarocolius angustifrons (Spix, 1824)",233,SPECIES,ACCEPTED,Passeriformes,729.0,Icteridae,6176.0,Psarocolius,2484215.0,Psarocolius angustifrons,2484222.0,LC,Psarocolius angustifrons,"(Spix, 1824)"
267,6175069,6175069,"Psarocolius angustifrons atrocastaneus (Cabanis, 1873)",2,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Icteridae,6176.0,Psarocolius,2484215.0,Psarocolius angustifrons,2484222.0,,Psarocolius angustifrons atrocastaneus,"(Cabanis, 1873)"
323,4846744,2484250,"Sturnella militaris (Linnaeus, 1758)",1,SPECIES,SYNONYM,Passeriformes,729.0,Icteridae,6176.0,Sturnella,2484248.0,Sturnella militaris,2484250.0,LC,Leistes militaris,"(Linnaeus, 1758)"
618,5229869,5229869,"Icterus mesomelas (Wagler, 1829)",1160,SPECIES,ACCEPTED,Passeriformes,729.0,Icteridae,6176.0,Icterus,2484282.0,Icterus mesomelas,5229869.0,LC,Icterus mesomelas,"(Wagler, 1829)"
282,2484386,2484386,"Molothrus oryzivorus (Gmelin, 1788)",993,SPECIES,ACCEPTED,Passeriformes,729.0,Icteridae,6176.0,Molothrus,2484385.0,Molothrus oryzivorus,2484386.0,LC,Molothrus oryzivorus,"(Gmelin, 1788)"
591,2484387,2484386,"Molothrus oryzivorus (Gmelin, 1788)",1,SPECIES,SYNONYM,Passeriformes,729.0,Icteridae,6176.0,Molothrus,2484385.0,Molothrus oryzivorus,2484386.0,LC,Scaphidura oryzivora,"(Gmelin, 1788)"
281,2484396,2484396,"Molothrus bonariensis (Gmelin, 1789)",3207,SPECIES,ACCEPTED,Passeriformes,729.0,Icteridae,6176.0,Molothrus,2484385.0,Molothrus bonariensis,2484396.0,LC,Molothrus bonariensis,"(Gmelin, 1789)"
488,2484419,2484419,"Amblycercus holosericeus (Deppe, 1830)",23,SPECIES,ACCEPTED,Passeriformes,729.0,Icteridae,6176.0,Amblycercus,2484418.0,Amblycercus holosericeus,2484419.0,LC,Amblycercus holosericeus,"(Deppe, 1830)"
96,6100778,6100778,"Dives warczewiczi (Cabanis, 1861)",3402,SPECIES,ACCEPTED,Passeriformes,729.0,Icteridae,6176.0,Dives,2484433.0,Dives warczewiczi,6100778.0,LC,Dives warczewiczi,"(Cabanis, 1861)"
581,9073830,9073830,Dives warczewiczi warczewiczi,3,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Icteridae,6176.0,Dives,2484433.0,Dives warczewiczi,6100778.0,,Dives warczewiczi warczewiczi,
768,2488485,2488485,"Piranga rubra (Linnaeus, 1758)",1818,SPECIES,ACCEPTED,Passeriformes,729.0,Cardinalidae,9285.0,Piranga,2488483.0,Piranga rubra,2488485.0,LC,Piranga rubra,"(Linnaeus, 1758)"
668,2488493,2488493,"Piranga leucoptera Trudeau, 1840",1696,SPECIES,ACCEPTED,Passeriformes,729.0,Cardinalidae,9285.0,Piranga,2488483.0,Piranga leucoptera,2488493.0,LC,Piranga leucoptera,"Trudeau, 1840"
469,6172046,6172046,"Piranga leucoptera ardens (Tschudi, 1844)",10,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Cardinalidae,9285.0,Piranga,2488483.0,Piranga leucoptera,2488493.0,,Piranga leucoptera ardens,"(Tschudi, 1844)"
445,2488498,2488498,"Piranga flava (Vieillot, 1822)",1,SPECIES,ACCEPTED,Passeriformes,729.0,Cardinalidae,9285.0,Piranga,2488483.0,Piranga flava,2488498.0,LC,Piranga flava,"(Vieillot, 1822)"
510,2488517,2488517,"Piranga olivacea (J.F.Gmelin, 1789)",9,SPECIES,ACCEPTED,Passeriformes,729.0,Cardinalidae,9285.0,Piranga,2488483.0,Piranga olivacea,2488517.0,LC,Piranga olivacea,"(J.F.Gmelin, 1789)"
287,2488770,2488770,"Chlorothraupis stolzmanni (von Berlepsch & Taczanowski, 1884)",1231,SPECIES,ACCEPTED,Passeriformes,729.0,Cardinalidae,9285.0,Chlorothraupis,2488764.0,Chlorothraupis stolzmanni,2488770.0,LC,Chlorothraupis stolzmanni,"(von Berlepsch & Taczanowski, 1884)"
669,7192214,7192214,Chlorothraupis stolzmanni stolzmanni,5,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Cardinalidae,9285.0,Chlorothraupis,2488764.0,Chlorothraupis stolzmanni,2488770.0,,Chlorothraupis stolzmanni stolzmanni,
229,9332343,2490370,"Cyanocompsa cyanoides (Lafresnaye, 1847)",7,SPECIES,SYNONYM,Passeriformes,729.0,Cardinalidae,9285.0,Cyanocompsa,2490364.0,Cyanocompsa cyanoides,2490370.0,LC,Cyanoloxia cyanoides,"(Lafresnaye, 1847)"
70,2490491,2490491,"Pheucticus chrysogaster (Lesson, 1832)",190,SPECIES,ACCEPTED,Passeriformes,729.0,Cardinalidae,9285.0,Pheucticus,2490486.0,Pheucticus chrysogaster,2490491.0,LC,Pheucticus chrysogaster,"(Lesson, 1832)"
6,6172682,6172682,Pheucticus chrysogaster chrysogaster,1,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Cardinalidae,9285.0,Pheucticus,2490486.0,Pheucticus chrysogaster,2490491.0,,Pheucticus chrysogaster chrysogaster,
551,2490494,2490494,"Pheucticus ludovicianus (Linnaeus, 1766)",181,SPECIES,ACCEPTED,Passeriformes,729.0,Cardinalidae,9285.0,Pheucticus,2490486.0,Pheucticus ludovicianus,2490494.0,LC,Pheucticus ludovicianus,"(Linnaeus, 1766)"
363,2491738,2491738,"Amaurospiza moesta (Hartlaub, 1853)",1,SPECIES,ACCEPTED,Passeriformes,729.0,Cardinalidae,9285.0,Amaurospiza,2491732.0,Amaurospiza moesta,2491738.0,LC,Amaurospiza moesta,"(Hartlaub, 1853)"
823,7638086,7638086,"Amaurospiza aequatorialis Sharpe, 1888",357,SPECIES,ACCEPTED,Passeriformes,729.0,Cardinalidae,9285.0,Amaurospiza,2491732.0,Amaurospiza aequatorialis,7638086.0,NE,Amaurospiza aequatorialis,"Sharpe, 1888"
261,5231776,5231776,"Cinclus leucocephalus Tschudi, 1844",1478,SPECIES,ACCEPTED,Passeriformes,729.0,Cinclidae,9290.0,Cinclus,2495086.0,Cinclus leucocephalus,5231776.0,LC,Cinclus leucocephalus,"Tschudi, 1844"
570,6086950,6086950,"Cinclus leucocephalus leuconotus P.L.Sclater, 1858",3,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Cinclidae,9290.0,Cinclus,2495086.0,Cinclus leucocephalus,5231776.0,,Cinclus leucocephalus leuconotus,"P.L.Sclater, 1858"
327,2490550,2490550,"Formicarius nigricapillus Ridgway, 1893",11,SPECIES,ACCEPTED,Passeriformes,729.0,Formicariidae,9311.0,Formicarius,2490547.0,Formicarius nigricapillus,2490550.0,LC,Formicarius nigricapillus,"Ridgway, 1893"
27,2490552,2490552,"Formicarius rufipectus Salvin, 1866",2608,SPECIES,ACCEPTED,Passeriformes,729.0,Formicariidae,9311.0,Formicarius,2490547.0,Formicarius rufipectus,2490552.0,LC,Formicarius rufipectus,"Salvin, 1866"
586,6089856,6089856,"Formicarius rufipectus carrikeri Chapman, 1912",4,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Formicariidae,9311.0,Formicarius,2490547.0,Formicarius rufipectus,2490552.0,,Formicarius rufipectus carrikeri,"Chapman, 1912"
786,5231676,5231676,"Mimus gilvus (Vieillot, 1808)",56,SPECIES,ACCEPTED,Passeriformes,729.0,Mimidae,9321.0,Mimus,2494919.0,Mimus gilvus,5231676.0,LC,Mimus gilvus,"(Vieillot, 1808)"
604,5230540,5230540,"Anisognathus notabilis (P.L.Sclater, 1855)",123,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Anisognathus,2488031.0,Anisognathus notabilis,5230540.0,LC,Anisognathus notabilis,"(P.L.Sclater, 1855)"
702,5230541,5230541,"Anisognathus igniventris (d'Orbigny & Lafresnaye, 1837)",7,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Anisognathus,2488031.0,Anisognathus igniventris,5230541.0,LC,Anisognathus igniventris,"(d'Orbigny & Lafresnaye, 1837)"
161,5230547,5230547,"Anisognathus somptuosus (R.Lesson, 1831)",1106,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Anisognathus,2488031.0,Anisognathus somptuosus,5230547.0,LC,Anisognathus somptuosus,"(R.Lesson, 1831)"
380,5788712,5230552,"Anisognathus somptuosus flavinucha (d'Orbigny & Lafresnaye, 1837)",2,SPECIES,SYNONYM,Passeriformes,729.0,Thraupidae,9352.0,Anisognathus,2488031.0,Anisognathus somptuosus,5230547.0,LC,Anisognathus flavinucha,"(d'Orbigny & Lafresnaye, 1837)"
720,5230556,5230556,"Anisognathus somptuosus cyanopterus (Cabanis, 1866)",1,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Anisognathus,2488031.0,Anisognathus somptuosus,5230547.0,,Anisognathus somptuosus cyanopterus,"(Cabanis, 1866)"
130,2488101,2488101,"Tangara labradorides (Boissonneau, 1840)",2027,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Tangara,2488096.0,Tangara labradorides,2488101.0,LC,Tangara labradorides,"(Boissonneau, 1840)"
856,7060625,7060625,Tangara labradorides labradorides,7,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Tangara,2488096.0,Tangara labradorides,2488101.0,,Tangara labradorides labradorides,
685,2488106,2488106,"Tangara nigroviridis (Lafresnaye, 1843)",2573,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Tangara,2488096.0,Tangara nigroviridis,2488106.0,LC,Tangara nigroviridis,"(Lafresnaye, 1843)"
799,6172303,6172303,"Tangara nigroviridis cyanescens (P.L.Sclater, 1857)",8,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Tangara,2488096.0,Tangara nigroviridis,2488106.0,,Tangara nigroviridis cyanescens,"(P.L.Sclater, 1857)"
574,2488114,2488114,"Tangara gyrola (Linnaeus, 1758)",4691,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Tangara,2488096.0,Tangara gyrola,2488114.0,LC,Tangara gyrola,"(Linnaeus, 1758)"
14,6172291,6172291,"Tangara gyrola nupera Bangs, 1917",4,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Tangara,2488096.0,Tangara gyrola,2488114.0,,Tangara gyrola nupera,"Bangs, 1917"
455,2488153,2488153,"Tangara johannae (Dalmas, 1900)",1,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Tangara,2488096.0,Tangara johannae,2488153.0,NT,Tangara johannae,"(Dalmas, 1900)"
46,2488175,2488175,"Tangara vassorii (Boissonneau, 1840)",222,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Tangara,2488096.0,Tangara vassorii,2488175.0,LC,Tangara vassorii,"(Boissonneau, 1840)"
2,2488179,2488179,"Tangara arthus R.Lesson, 1832",9567,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Tangara,2488096.0,Tangara arthus,2488179.0,LC,Tangara arthus,"R.Lesson, 1832"
39,6172311,6172311,"Tangara arthus goodsoni E.Hartert, 1913",31,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Tangara,2488096.0,Tangara arthus,2488179.0,,Tangara arthus goodsoni,"E.Hartert, 1913"
47,8850720,6172315,"Tangara arthus aurulenta (Lafresnaye, 1843)",4,SPECIES,SYNONYM,Passeriformes,729.0,Thraupidae,9352.0,Tangara,2488096.0,Tangara arthus,2488179.0,LC,Tangara aurulenta,"(Lafresnaye, 1843)"
757,2488189,2488189,"Tangara florida (P.L.Sclater & Salvin, 1869)",4,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Tangara,2488096.0,Tangara florida,2488189.0,LC,Tangara florida,"(P.L.Sclater & Salvin, 1869)"
654,2488192,2488192,"Tangara parzudakii (Lafresnaye, 1843)",3237,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Tangara,2488096.0,Tangara parzudakii,2488192.0,LC,Tangara parzudakii,"(Lafresnaye, 1843)"
609,6172359,6172359,"Tangara parzudakii lunigera (P.L.Sclater, 1851)",3,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Tangara,2488096.0,Tangara parzudakii,2488192.0,,Tangara parzudakii lunigera,"(P.L.Sclater, 1851)"
