taxonKey	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory	absoluteRatio	rarity	relativeRatio	relativePercent	splitScientificName	splitExtras
9436876	9436876	Thraupis palmarum (Wied-Neuwied, 1821)	8074	SPECIES	ACCEPTED	Passeriformes	729.0	Thraupidae	9352.0	Thraupis	2488600.0	Thraupis palmarum	9436876.0	LC	0.01244558716535336	Abundant	0.4152224222165081	41.5%	Thraupis palmarum	(Wied-Neuwied, 1821)
6172240	6172240	Thraupis palmarum violilavata (Berlepsch & Taczanowski, 1884)	9	SUBSPECIES	ACCEPTED	Passeriformes	729.0	Thraupidae	9352.0	Thraupis	2488600.0	Thraupis palmarum	9436876.0		1.3872960674780808e-05	Rare	0.00046284391874517873	0.046%	Thraupis palmarum	violilavata (Berlepsch & Taczanowski, 1884)
9764995	9436876	Thraupis palmarum (Wied-Neuwied, 1821)	1	SPECIES	SYNONYM	Passeriformes	729.0	Thraupidae	9352.0	Thraupis	2488600.0	Thraupis palmarum	9436876.0	LC	1.5414400749756452e-06	Very Rare	5.142710208279763e-05	0.005%	Tangara palmarum	(Wied-Neuwied, 1821)
2488644	2488644	Iridosornis rufivertex (Lafresnaye, 1842)	1	SPECIES	ACCEPTED	Passeriformes	729.0	Thraupidae	9352.0	Iridosornis	2488643.0	Iridosornis rufivertex	2488644.0	LC	1.5414400749756452e-06	Very Rare	0.5	50.0%	Iridosornis rufivertex	(Lafresnaye, 1842)
2488652	2488652	Iridosornis porphyrocephalus P.L.Sclater, 1856	1	SPECIES	ACCEPTED	Passeriformes	729.0	Thraupidae	9352.0	Iridosornis	2488643.0	Iridosornis porphyrocephalus	2488652.0	NT	1.5414400749756452e-06	Very Rare	0.5	50.0%	Iridosornis porphyrocephalus	P.L.Sclater, 1856
2488677	2488677	Iridophanes pulcherrimus (P.L.Sclater, 1853)	11	SPECIES	ACCEPTED	Passeriformes	729.0	Thraupidae	9352.0	Iridophanes	2488676.0	Iridophanes pulcherrimus	2488677.0	LC	1.69558408247321e-05	Rare	1.0	100.0%	Iridophanes pulcherrimus	(P.L.Sclater, 1853)
2488696	2488696	Thlypopsis ornata (P.L.Sclater, 1859)	34	SPECIES	ACCEPTED	Passeriformes	729.0	Thraupidae	9352.0	Thlypopsis	2488683.0	Thlypopsis ornata	2488696.0	LC	5.2408962549171936e-05	Uncommon	0.9444444444444444	94.4%	Thlypopsis ornata	(P.L.Sclater, 1859)
2488387	9637395	Thlypopsis superciliaris (Lafresnaye, 1840)	2	SPECIES	SYNONYM	Passeriformes	729.0	Thraupidae	9352.0	Thlypopsis	2488683.0	Thlypopsis superciliaris	9637395.0	LC	3.0828801499512905e-06	Rare	0.05555555555555555	5.56%	Hemispingus superciliaris	(Lafresnaye, 1840)
5230641	5230641	Chlorophanes spiza (Linnaeus, 1758)	548	SPECIES	ACCEPTED	Passeriformes	729.0	Thraupidae	9352.0	Chlorophanes	2488785.0	Chlorophanes spiza	5230641.0	LC	0.0008447091610866536	Uncommon	1.0	100.0%	Chlorophanes spiza	(Linnaeus, 1758)
2488795	2488795	Pipraeidea melanonota (Vieillot, 1819)	2766	SPECIES	ACCEPTED	Passeriformes	729.0	Thraupidae	9352.0	Pipraeidea	2488794.0	Pipraeidea melanonota	2488795.0	LC	0.004263623247382635	Common	0.9985559566787003	99.9%	Pipraeidea melanonota	(Vieillot, 1819)
6172507	6172507	Pipraeidea melanonota venezuelensis P.L.Sclater, 1857	4	SUBSPECIES	ACCEPTED	Passeriformes	729.0	Thraupidae	9352.0	Pipraeidea	2488794.0	Pipraeidea melanonota	2488795.0		6.165760299902581e-06	Rare	0.001444043321299639	0.144%	Pipraeidea melanonota	venezuelensis P.L.Sclater, 1857
5230649	5230649	Diglossa albilatera Lafresnaye, 1843	141	SPECIES	ACCEPTED	Passeriformes	729.0	Thraupidae	9352.0	Diglossa	2488798.0	Diglossa albilatera	5230649.0	LC	0.00021734305057156597	Uncommon	0.29012345679012347	29.0%	Diglossa albilatera	Lafresnaye, 1843
7192241	7192241	Diglossa albilatera albilatera	1	SUBSPECIES	ACCEPTED	Passeriformes	729.0	Thraupidae	9352.0	Diglossa	2488798.0	Diglossa albilatera	5230649.0		1.5414400749756452e-06	Very Rare	0.00205761316872428	0.206%	Diglossa albilatera	albilatera
5230689	5230689	Diglossa sittoides (d'Orbigny & Lafresnaye, 1838)	18	SPECIES	ACCEPTED	Passeriformes	729.0	Thraupidae	9352.0	Diglossa	2488798.0	Diglossa sittoides	5230689.0	LC	2.7745921349561616e-05	Rare	0.037037037037037035	3.70%	Diglossa sittoides	(d'Orbigny & Lafresnaye, 1838)
7342077	7342077	Diglossa cyanea (Lafresnaye, 1840)	326	SPECIES	ACCEPTED	Passeriformes	729.0	Thraupidae	9352.0	Diglossa	2488798.0	Diglossa cyanea	7342077.0	LC	0.0005025094644420604	Uncommon	0.6707818930041153	67.1%	Diglossa cyanea	(Lafresnaye, 1840)
2488903	2488903	Cyanerpes caeruleus (Linnaeus, 1758)	269	SPECIES	ACCEPTED	Passeriformes	729.0	Thraupidae	9352.0	Cyanerpes	2488889.0	Cyanerpes caeruleus	2488903.0	LC	0.00041464738016844856	Uncommon	1.0	100.0%	Cyanerpes caeruleus	(Linnaeus, 1758)
2488915	2488915	Catamblyrhynchus diadema Lafresnaye, 1842	14	SPECIES	ACCEPTED	Passeriformes	729.0	Thraupidae	9352.0	Catamblyrhynchus	2488914.0	Catamblyrhynchus diadema	2488915.0	LC	2.1580161049659035e-05	Rare	1.0	100.0%	Catamblyrhynchus diadema	Lafresnaye, 1842
2491185	2491185	Catamenia analis (d'Orbigny & Lafresnaye, 1837)	13	SPECIES	ACCEPTED	Passeriformes	729.0	Thraupidae	9352.0	Catamenia	2491184.0	Catamenia analis	2491185.0	LC	2.0038720974683387e-05	Rare	1.0	100.0%	Catamenia analis	(d'Orbigny & Lafresnaye, 1837)
2491290	2491290	Haplospiza rustica (Tschudi, 1844)	9	SPECIES	ACCEPTED	Passeriformes	729.0	Thraupidae	9352.0	Haplospiza	2491288.0	Haplospiza rustica	2491290.0	LC	1.3872960674780808e-05	Rare	1.0	100.0%	Haplospiza rustica	(Tschudi, 1844)
2491313	2491313	Sporophila luctuosa (Lafresnaye, 1843)	420	SPECIES	ACCEPTED	Passeriformes	729.0	Thraupidae	9352.0	Sporophila	2491308.0	Sporophila luctuosa	2491313.0	LC	0.000647404831489771	Uncommon	0.04116032928263426	4.12%	Sporophila luctuosa	(Lafresnaye, 1843)
2491321	2491321	Sporophila schistacea (Lawrence, 1862)	1	SPECIES	ACCEPTED	Passeriformes	729.0	Thraupidae	9352.0	Sporophila	2491308.0	Sporophila schistacea	2491321.0	LC	1.5414400749756452e-06	Very Rare	9.800078400627205e-05	0.010%	Sporophila schistacea	(Lawrence, 1862)
2491335	2491335	Sporophila nigricollis (Vieillot, 1823)	4537	SPECIES	ACCEPTED	Passeriformes	729.0	Thraupidae	9352.0	Sporophila	2491308.0	Sporophila nigricollis	2491335.0	LC	0.006993513620164503	Common	0.4446295570364563	44.5%	Sporophila nigricollis	(Vieillot, 1823)
9100399	9100399	Sporophila nigricollis olivacea (Berlepsch & Taczanowski, 1884)	5	SUBSPECIES	ACCEPTED	Passeriformes	729.0	Thraupidae	9352.0	Sporophila	2491308.0	Sporophila nigricollis	2491335.0		7.707200374878227e-06	Rare	0.0004900039200313603	0.049%	Sporophila nigricollis	olivacea (Berlepsch & Taczanowski, 1884)
6173676	9100399	Sporophila nigricollis olivacea (Berlepsch & Taczanowski, 1884)	4	SUBSPECIES	SYNONYM	Passeriformes	729.0	Thraupidae	9352.0	Sporophila	2491308.0	Sporophila nigricollis	2491335.0		6.165760299902581e-06	Rare	0.0003920031360250882	0.039%	Sporophila nigricollis	vivida Hellmayr, 1938
2491354	2491354	Sporophila telasco (R.Lesson, 1828)	1	SPECIES	ACCEPTED	Passeriformes	729.0	Thraupidae	9352.0	Sporophila	2491308.0	Sporophila telasco	2491354.0	LC	1.5414400749756452e-06	Very Rare	9.800078400627205e-05	0.010%	Sporophila telasco	(R.Lesson, 1828)
2491356	2491356	Sporophila corvina (P.L.Sclater, 1860)	5054	SPECIES	ACCEPTED	Passeriformes	729.0	Thraupidae	9352.0	Sporophila	2491308.0	Sporophila corvina	2491356.0	LC	0.007790438138926911	Abundant	0.49529596236769896	49.5%	Sporophila corvina	(P.L.Sclater, 1860)
6173672	6173672	Sporophila corvina ophthalmica (P.L.Sclater, 1860)	13	SUBSPECIES	ACCEPTED	Passeriformes	729.0	Thraupidae	9352.0	Sporophila	2491308.0	Sporophila corvina	2491356.0		2.0038720974683387e-05	Rare	0.0012740101920815366	0.127%	Sporophila corvina	ophthalmica (P.L.Sclater, 1860)
8090594	6173672	Sporophila corvina ophthalmica (P.L.Sclater, 1860)	2	SPECIES	SYNONYM	Passeriformes	729.0	Thraupidae	9352.0	Sporophila	2491308.0	Sporophila corvina	2491356.0	LC	3.0828801499512905e-06	Rare	0.0001960015680125441	0.020%	Sporophila ophthalmica	(P.L.Sclater, 1860)
7465752	7465752	Sporophila funerea (P.L.Sclater, 1860)	167	SPECIES	ACCEPTED	Passeriformes	729.0	Thraupidae	9352.0	Sporophila	2491308.0	Sporophila funerea	7465752.0	LC	0.00025742049252093274	Uncommon	0.016366130929047432	1.64%	Sporophila funerea	(P.L.Sclater, 1860)
2491741	2491741	Volatinia jacarina (Linnaeus, 1766)	1066	SPECIES	ACCEPTED	Passeriformes	729.0	Thraupidae	9352.0	Volatinia	2491740.0	Volatinia jacarina	2491741.0	LC	0.001643175119924038	Common	0.9990627928772259	99.9%	Volatinia jacarina	(Linnaeus, 1766)
6173768	6173768	Volatinia jacarina peruviensis (Peale, 1849)	1	SUBSPECIES	ACCEPTED	Passeriformes	729.0	Thraupidae	9352.0	Volatinia	2491740.0	Volatinia jacarina	2491741.0		1.5414400749756452e-06	Very Rare	0.0009372071227741331	0.094%	Volatinia jacarina	peruviensis (Peale, 1849)
5231037	5231037	Tiaris olivaceus (Linnaeus, 1766)	202	SPECIES	ACCEPTED	Passeriformes	729.0	Thraupidae	9352.0	Tiaris	2491799.0	Tiaris olivaceus	5231037.0	LC	0.00031137089514508034	Uncommon	0.9950738916256158	99.5%	Tiaris olivaceus	(Linnaeus, 1766)
5231038	5231038	Tiaris olivaceus pusillus Swainson, 1827	1	SUBSPECIES	ACCEPTED	Passeriformes	729.0	Thraupidae	9352.0	Tiaris	2491799.0	Tiaris olivaceus	5231037.0		1.5414400749756452e-06	Very Rare	0.0049261083743842365	0.493%	Tiaris olivaceus	pusillus Swainson, 1827
12146516	10700051	Porphyrospiza alaudina (Kittlitz, 1833)	7	SPECIES	SYNONYM	Passeriformes	729.0	Thraupidae	9352.0	Porphyrospiza	2491829.0	Porphyrospiza alaudina	10700051.0	NE	1.0790080524829517e-05	Rare	1.0	100.0%	Rhopospina alaudina	(Kittlitz, 1833)
2491846	2491846	Sicalis luteola (Sparrman, 1789)	7	SPECIES	ACCEPTED	Passeriformes	729.0	Thraupidae	9352.0	Sicalis	2491831.0	Sicalis luteola	2491846.0	LC	1.0790080524829517e-05	Rare	0.0106544901065449	1.07%	Sicalis luteola	(Sparrman, 1789)
2491862	2491862	Sicalis flaveola (Linnaeus, 1766)	650	SPECIES	ACCEPTED	Passeriformes	729.0	Thraupidae	9352.0	Sicalis	2491831.0	Sicalis flaveola	2491862.0	LC	0.0010019360487341694	Uncommon	0.989345509893455	98.9%	Sicalis flaveola	(Linnaeus, 1766)
2491895	2491895	Rhodospingus cruentus (R.Lesson, 1844)	2	SPECIES	ACCEPTED	Passeriformes	729.0	Thraupidae	9352.0	Rhodospingus	2491894.0	Rhodospingus cruentus	2491895.0	LC	3.0828801499512905e-06	Rare	1.0	100.0%	Rhodospingus cruentus	(R.Lesson, 1844)
2492081	2492081	Paroaria coronata (J.F.Miller, 1776)	1	SPECIES	ACCEPTED	Passeriformes	729.0	Thraupidae	9352.0	Paroaria	2492080.0	Paroaria coronata	2492081.0	LC	1.5414400749756452e-06	Very Rare	1.0	100.0%	Paroaria coronata	(J.F.Miller, 1776)
2493744	2493744	Coereba flaveola (Linnaeus, 1758)	8080	SPECIES	ACCEPTED	Passeriformes	729.0	Thraupidae	9352.0	Coereba	2493743.0	Coereba flaveola	2493744.0	LC	0.012454835805803213	Abundant	0.9969154842689698	99.7%	Coereba flaveola	(Linnaeus, 1758)
6171678	6171678	Coereba flaveola intermedia (Salvadori & Festa, 1899)	25	SUBSPECIES	ACCEPTED	Passeriformes	729.0	Thraupidae	9352.0	Coereba	2493743.0	Coereba flaveola	2493744.0		3.853600187439113e-05	Uncommon	0.0030845157310302285	0.308%	Coereba flaveola	intermedia (Salvadori & Festa, 1899)
2488072	2488072	Hemithraupis guira (Linnaeus, 1766)	2288	SPECIES	ACCEPTED	Passeriformes	729.0	Thraupidae	9352.0	Hemithraupis	3241506.0	Hemithraupis guira	2488072.0	LC	0.0035268148915442764	Common	1.0	100.0%	Hemithraupis guira	(Linnaeus, 1766)
10985391	10985391	Chalcothraupis ruficervix (Prévost & Des Murs, 1842)	3047	SPECIES	ACCEPTED	Passeriformes	729.0	Thraupidae	9352.0	Chalcothraupis	4844667.0	Chalcothraupis ruficervix	10985391.0	NE	0.004696767908450791	Common	1.0	100.0%	Chalcothraupis ruficervix	(Prévost & Des Murs, 1842)
11345373	11345373	Rauenia bonariensis (J.F.Gmelin, 1789)	23	SPECIES	ACCEPTED	Passeriformes	729.0	Thraupidae	9352.0	Rauenia	4845719.0	Rauenia bonariensis	11345373.0	NE	3.545312172443984e-05	Uncommon	1.0	100.0%	Rauenia bonariensis	(J.F.Gmelin, 1789)
8965072	8965072	Sporathraupis cyanocephala (d'Orbigny & Lafresnaye, 1837)	161	SPECIES	ACCEPTED	Passeriformes	729.0	Thraupidae	9352.0	Sporathraupis	4845721.0	Sporathraupis cyanocephala	8965072.0	LC	0.0002481718520710789	Uncommon	1.0	100.0%	Sporathraupis cyanocephala	(d'Orbigny & Lafresnaye, 1837)
9635084	9635084	Geospizopsis plebejus (Tschudi, 1844)	9	SPECIES	ACCEPTED	Passeriformes	729.0	Thraupidae	9352.0	Geospizopsis	4848401.0	Geospizopsis plebejus	9635084.0	LC	1.3872960674780808e-05	Rare	1.0	100.0%	Geospizopsis plebejus	(Tschudi, 1844)
9370602	9370602	Sphenopsis frontalis (Tschudi, 1844)	1	SPECIES	ACCEPTED	Passeriformes	729.0	Thraupidae	9352.0	Sphenopsis	4851602.0	Sphenopsis frontalis	9370602.0	LC	1.5414400749756452e-06	Very Rare	0.02	2.00%	Sphenopsis frontalis	(Tschudi, 1844)
9398243	9398243	Sphenopsis melanotis (P.L.Sclater, 1855)	48	SPECIES	ACCEPTED	Passeriformes	729.0	Thraupidae	9352.0	Sphenopsis	4851602.0	Sphenopsis melanotis	9398243.0	LC	7.398912359883097e-05	Uncommon	0.96	96.0%	Sphenopsis melanotis	(P.L.Sclater, 1855)
11072745	11072745	Sphenopsis ochracea (Berlepsch & Taczanowski, 1884)	1	SPECIES	ACCEPTED	Passeriformes	729.0	Thraupidae	9352.0	Sphenopsis	4851602.0	Sphenopsis ochracea	11072745.0	LC	1.5414400749756452e-06	Very Rare	0.02	2.00%	Sphenopsis ochracea	(Berlepsch & Taczanowski, 1884)
9315630	9315630	Ixothraupis rufigula (Bonaparte, 1851)	1977	SPECIES	ACCEPTED	Passeriformes	729.0	Thraupidae	9352.0	Ixothraupis	4851933.0	Ixothraupis rufigula	9315630.0	NE	0.0030474270282268507	Common	0.9984848484848485	99.8%	Ixothraupis rufigula	(Bonaparte, 1851)
2488154	9315630	Ixothraupis rufigula (Bonaparte, 1851)	3	SPECIES	SYNONYM	Passeriformes	729.0	Thraupidae	9352.0	Ixothraupis	4851933.0	Ixothraupis rufigula	9315630.0	LC	4.624320224926936e-06	Rare	0.0015151515151515152	0.152%	Tangara rufigula	(Bonaparte, 1851)
10802560	10802560	Loriotus luctuosus (d'Orbigny & Lafresnaye, 1837)	2535	SPECIES	ACCEPTED	Passeriformes	729.0	Thraupidae	9352.0	Loriotus	4852603.0	Loriotus luctuosus	10802560.0	NE	0.0039075505900632605	Common	1.0	100.0%	Loriotus luctuosus	(d'Orbigny & Lafresnaye, 1837)
5230635	5230635	Chlorornis riefferii (Boissonneau, 1840)	62	SPECIES	ACCEPTED	Passeriformes	729.0	Thraupidae	9352.0	Chlorornis	5230634.0	Chlorornis riefferii	5230635.0	LC	9.556928464849e-05	Uncommon	1.0	100.0%	Chlorornis riefferii	(Boissonneau, 1840)
5230928	5230928	Saltator striatipectus Lafresnaye, 1847	134	SPECIES	ACCEPTED	Passeriformes	729.0	Thraupidae	9352.0	Saltator	5428759.0	Saltator striatipectus	5230928.0	LC	0.00020655297004673647	Uncommon	0.011867859357010008	1.19%	Saltator striatipectus	Lafresnaye, 1847
5230942	5230942	Saltator maximus (P.L.S.Müller, 1776)	6343	SPECIES	ACCEPTED	Passeriformes	729.0	Thraupidae	9352.0	Saltator	5428759.0	Saltator maximus	5230942.0	LC	0.009777354395570518	Abundant	0.5617748649366753	56.2%	Saltator maximus	(P.L.S.Müller, 1776)
7191760	7191760	Saltator maximus maximus	4	SUBSPECIES	ACCEPTED	Passeriformes	729.0	Thraupidae	9352.0	Saltator	5428759.0	Saltator maximus	5230942.0		6.165760299902581e-06	Rare	0.0003542644584182092	0.035%	Saltator maximus	maximus
5230952	5230952	Saltator atripennis P.L.Sclater, 1857	4792	SPECIES	ACCEPTED	Passeriformes	729.0	Thraupidae	9352.0	Saltator	5428759.0	Saltator atripennis	5230952.0	LC	0.007386580839283292	Abundant	0.4244088211850146	42.4%	Saltator atripennis	P.L.Sclater, 1857
5230955	5230955	Saltator grossus (Linnaeus, 1767)	18	SPECIES	ACCEPTED	Passeriformes	729.0	Thraupidae	9352.0	Saltator	5428759.0	Saltator grossus	5230955.0	LC	2.7745921349561616e-05	Rare	0.0015941900628819413	0.159%	Saltator grossus	(Linnaeus, 1767)
11049909	11049909	Asemospiza obscura (d'Orbigny & Lafresnaye, 1837)	1310	SPECIES	ACCEPTED	Passeriformes	729.0	Thraupidae	9352.0	Asemospiza	7666090.0	Asemospiza obscura	11049909.0	LC	0.002019286498218095	Common	0.9977151561309977	99.8%	Asemospiza obscura	(d'Orbigny & Lafresnaye, 1837)
11102603	11102603	Asemospiza obscura pauper (Berlepsch & Taczanowski, 1884)	3	SUBSPECIES	ACCEPTED	Passeriformes	729.0	Thraupidae	9352.0	Asemospiza	7666090.0	Asemospiza obscura	11049909.0		4.624320224926936e-06	Rare	0.002284843869002285	0.228%	Asemospiza obscura	pauper (Berlepsch & Taczanowski, 1884)
11090140	11090140	Poecilostreptus palmeri (Hellmayr, 1909)	105	SPECIES	ACCEPTED	Passeriformes	729.0	Thraupidae	9352.0	Poecilostreptus	7813472.0	Poecilostreptus palmeri	11090140.0	NE	0.00016185120787244275	Uncommon	1.0	100.0%	Poecilostreptus palmeri	(Hellmayr, 1909)
10913109	10913109	Stilpnia heinei (Cabanis, 1851)	590	SPECIES	ACCEPTED	Passeriformes	729.0	Thraupidae	9352.0	Stilpnia	8198888.0	Stilpnia heinei	10913109.0	NE	0.0009094496442356307	Uncommon	0.07323733862959285	7.32%	Stilpnia heinei	(Cabanis, 1851)
10955666	10955666	Stilpnia larvata (Du Bus de Gisignies, 1846)	60	SPECIES	ACCEPTED	Passeriformes	729.0	Thraupidae	9352.0	Stilpnia	8198888.0	Stilpnia larvata	10955666.0	NE	9.248640449853872e-05	Uncommon	0.007447864945382324	0.745%	Stilpnia larvata	(Du Bus de Gisignies, 1846)
10992187	10992187	Stilpnia cyanicollis (d'Orbigny & Lafresnaye, 1837)	7357	SPECIES	ACCEPTED	Passeriformes	729.0	Thraupidae	9352.0	Stilpnia	8198888.0	Stilpnia cyanicollis	10992187.0	NE	0.011340374631595823	Abundant	0.9132323733862959	91.3%	Stilpnia cyanicollis	(d'Orbigny & Lafresnaye, 1837)
11014529	11014529	Stilpnia cyanicollis cyanopygia (Berlepsch & Taczanowski, 1884)	26	SUBSPECIES	ACCEPTED	Passeriformes	729.0	Thraupidae	9352.0	Stilpnia	8198888.0	Stilpnia cyanicollis	10992187.0		4.0077441949366774e-05	Uncommon	0.003227408142999007	0.323%	Stilpnia cyanicollis	cyanopygia (Berlepsch & Taczanowski, 1884)
2488125	10992187	Stilpnia cyanicollis (d'Orbigny & Lafresnaye, 1837)	1	SPECIES	SYNONYM	Passeriformes	729.0	Thraupidae	9352.0	Stilpnia	8198888.0	Stilpnia cyanicollis	10992187.0	LC	1.5414400749756452e-06	Very Rare	0.00012413108242303873	0.012%	Tangara cyanicollis	(d'Orbigny & Lafresnaye, 1837)
11081628	11081628	Stilpnia vitriolina (Cabanis, 1851)	22	SPECIES	ACCEPTED	Passeriformes	729.0	Thraupidae	9352.0	Stilpnia	8198888.0	Stilpnia vitriolina	11081628.0	NE	3.39116816494642e-05	Uncommon	0.002730883813306852	0.273%	Stilpnia vitriolina	(Cabanis, 1851)
5230612	5230612	Conirostrum cinereum d'Orbigny & Lafresnaye, 1838	13	SPECIES	ACCEPTED	Passeriformes	729.0	Thraupidae	9352.0	Conirostrum	8406176.0	Conirostrum cinereum	5230612.0	LC	2.0038720974683387e-05	Rare	0.14444444444444443	14.4%	Conirostrum cinereum	d'Orbigny & Lafresnaye, 1838
5230627	5230627	Conirostrum albifrons Lafresnaye, 1842	77	SPECIES	ACCEPTED	Passeriformes	729.0	Thraupidae	9352.0	Conirostrum	8406176.0	Conirostrum albifrons	5230627.0	LC	0.00011869088577312468	Uncommon	0.8555555555555555	85.6%	Conirostrum albifrons	Lafresnaye, 1842
2493788	2493788	Cinnycerthia unirufa (Lafresnaye, 1840)	21	SPECIES	ACCEPTED	Passeriformes	729.0	Troglodytidae	9355.0	Cinnycerthia	2493786.0	Cinnycerthia unirufa	2493788.0	LC	3.237024157448855e-05	Rare	0.19090909090909092	19.1%	Cinnycerthia unirufa	(Lafresnaye, 1840)
7341239	7341239	Cinnycerthia olivascens Sharpe, 1882	89	SPECIES	ACCEPTED	Passeriformes	729.0	Troglodytidae	9355.0	Cinnycerthia	2493786.0	Cinnycerthia olivascens	7341239.0	LC	0.00013718816667283244	Uncommon	0.8090909090909091	80.9%	Cinnycerthia olivascens	Sharpe, 1882
5231437	5231437	Troglodytes solstitialis P.L.Sclater, 1859	195	SPECIES	ACCEPTED	Passeriformes	729.0	Troglodytidae	9355.0	Troglodytes	2493899.0	Troglodytes solstitialis	5231437.0	LC	0.0003005808146202508	Uncommon	0.025193798449612403	2.52%	Troglodytes solstitialis	P.L.Sclater, 1859
5231459	5231459	Troglodytes aedon Vieillot, 1809	7454	SPECIES	ACCEPTED	Passeriformes	729.0	Troglodytidae	9355.0	Troglodytes	2493899.0	Troglodytes aedon	5231459.0	LC	0.01148989431886846	Abundant	0.9630490956072352	96.3%	Troglodytes aedon	Vieillot, 1809
6089124	6089124	Troglodytes aedon albicans Berlepsch & Taczanowski, 1884	10	SUBSPECIES	ACCEPTED	Passeriformes	729.0	Troglodytidae	9355.0	Troglodytes	2493899.0	Troglodytes aedon	5231459.0		1.5414400749756454e-05	Rare	0.0012919896640826874	0.129%	Troglodytes aedon	albicans Berlepsch & Taczanowski, 1884
8346347	8346347	Troglodytes musculus J.F.Naumann, 1823	81	SPECIES	ACCEPTED	Passeriformes	729.0	Troglodytidae	9355.0	Troglodytes	2493899.0	Troglodytes musculus	8346347.0	NE	0.00012485664607302726	Uncommon	0.010465116279069767	1.05%	Troglodytes musculus	J.F.Naumann, 1823
5231469	5231469	Campylorhynchus zonatus (Lesson, 1832)	22	SPECIES	ACCEPTED	Passeriformes	729.0	Troglodytidae	9355.0	Campylorhynchus	2493929.0	Campylorhynchus zonatus	5231469.0	LC	3.39116816494642e-05	Uncommon	0.9166666666666666	91.7%	Campylorhynchus zonatus	(Lesson, 1832)
5845228	5845228	Campylorhynchus zonatus brevirostris Lafresnaye, 1845	2	SUBSPECIES	ACCEPTED	Passeriformes	729.0	Troglodytidae	9355.0	Campylorhynchus	2493929.0	Campylorhynchus zonatus	5231469.0		3.0828801499512905e-06	Rare	0.08333333333333333	8.33%	Campylorhynchus zonatus	brevirostris Lafresnaye, 1845
2493957	2493957	Henicorhina leucophrys (Tschudi, 1844)	5268	SPECIES	ACCEPTED	Passeriformes	729.0	Troglodytidae	9355.0	Henicorhina	2493955.0	Henicorhina leucophrys	2493957.0	LC	0.008120306314971699	Abundant	0.9984836997725549	99.8%	Henicorhina leucophrys	(Tschudi, 1844)
6087923	6087923	Henicorhina leucophrys brunneiceps Chapman, 1914	5	SUBSPECIES	ACCEPTED	Passeriformes	729.0	Troglodytidae	9355.0	Henicorhina	2493955.0	Henicorhina leucophrys	2493957.0		7.707200374878227e-06	Rare	0.0009476876421531463	0.095%	Henicorhina leucophrys	brunneiceps Chapman, 1914
6087916	6087916	Henicorhina leucophrys hilaris Berlepsch & Taczanowski, 1884	2	SUBSPECIES	ACCEPTED	Passeriformes	729.0	Troglodytidae	9355.0	Henicorhina	2493955.0	Henicorhina leucophrys	2493957.0		3.0828801499512905e-06	Rare	0.0003790750568612585	0.038%	Henicorhina leucophrys	hilaris Berlepsch & Taczanowski, 1884
7340691	7340691	Henicorhina leucophrys leucophrys	1	SUBSPECIES	ACCEPTED	Passeriformes	729.0	Troglodytidae	9355.0	Henicorhina	2493955.0	Henicorhina leucophrys	2493957.0		1.5414400749756452e-06	Very Rare	0.00018953752843062926	0.019%	Henicorhina leucophrys	leucophrys
7341063	7341063	Cantorchilus nigricapillus (P.L.Sclater, 1860)	5404	SPECIES	ACCEPTED	Passeriformes	729.0	Troglodytidae	9355.0	Cantorchilus	7341033.0	Cantorchilus nigricapillus	7341063.0	LC	0.008329942165168388	Abundant	0.9981529368304396	99.8%	Cantorchilus nigricapillus	(P.L.Sclater, 1860)
6089648	6089648	Cantorchilus nigricapillus nigricapillus	6	SUBSPECIES	ACCEPTED	Passeriformes	729.0	Troglodytidae	9355.0	Cantorchilus	7341033.0	Cantorchilus nigricapillus	7341063.0		9.248640449853871e-06	Rare	0.0011082379017362395	0.111%	Cantorchilus nigricapillus	nigricapillus
2493812	7341063	Cantorchilus nigricapillus (P.L.Sclater, 1860)	4	SPECIES	SYNONYM	Passeriformes	729.0	Troglodytidae	9355.0	Cantorchilus	7341033.0	Cantorchilus nigricapillus	7341063.0	LC	6.165760299902581e-06	Rare	0.0007388252678241596	0.074%	Thryothorus nigricapillus	P.L.Sclater, 1860
7341190	7341190	Pheugopedius mystacalis (P.L.Sclater, 1860)	363	SPECIES	ACCEPTED	Passeriformes	729.0	Troglodytidae	9355.0	Pheugopedius	7341112.0	Pheugopedius mystacalis	7341190.0	LC	0.0005595427472161592	Uncommon	0.8013245033112583	80.1%	Pheugopedius mystacalis	(P.L.Sclater, 1860)
7341191	7341191	Pheugopedius mystacalis mystacalis	1	SUBSPECIES	ACCEPTED	Passeriformes	729.0	Troglodytidae	9355.0	Pheugopedius	7341112.0	Pheugopedius mystacalis	7341190.0		1.5414400749756452e-06	Very Rare	0.002207505518763797	0.221%	Pheugopedius mystacalis	mystacalis
7341209	7341209	Pheugopedius euophrys (P.L.Sclater, 1860)	89	SPECIES	ACCEPTED	Passeriformes	729.0	Troglodytidae	9355.0	Pheugopedius	7341112.0	Pheugopedius euophrys	7341209.0	LC	0.00013718816667283244	Uncommon	0.19646799116997793	19.6%	Pheugopedius euophrys	(P.L.Sclater, 1860)
