taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory	absoluteRatio	rarity
9568884	Tyto furcata (Temminck, 1827)	9568884	Tyto furcata (Temminck, 1827)	2	SPECIES	ACCEPTED	Strigiformes	1450.0	Tytonidae	5292.0	Tyto	2497905.0	Tyto furcata	9568884.0	NE	3.0828801499512905e-06	Rare
5232136	Glaucidium nubicola Robbins & Stiles, 1999	5232136	Glaucidium nubicola Robbins & Stiles, 1999	341	SPECIES	ACCEPTED	Strigiformes	1450.0	Strigidae	9348.0	Glaucidium	2497151.0	Glaucidium nubicola	5232136.0	VU	0.000525631065566695	Uncommon
5232137	Glaucidium jardinii (Bonaparte, 1855)	5232137	Glaucidium jardinii (Bonaparte, 1855)	21	SPECIES	ACCEPTED	Strigiformes	1450.0	Strigidae	9348.0	Glaucidium	2497151.0	Glaucidium jardinii	5232137.0	LC	3.237024157448855e-05	Rare
2497328	Megascops ingens (Salvin, 1897)	2497328	Megascops ingens (Salvin, 1897)	157	SPECIES	ACCEPTED	Strigiformes	1450.0	Strigidae	9348.0	Megascops	2497318.0	Megascops ingens	2497328.0	LC	0.0002420060917711763	Uncommon
10741190	Megascops ingens colombianus (Traylor, 1952)	10741190	Megascops ingens colombianus (Traylor, 1952)	3	SUBSPECIES	ACCEPTED	Strigiformes	1450.0	Strigidae	9348.0	Megascops	2497318.0	Megascops ingens	2497328.0		4.624320224926936e-06	Rare
2497378	Megascops colombianus (Traylor, 1952)	2497378	Megascops colombianus (Traylor, 1952)	1	SPECIES	ACCEPTED	Strigiformes	1450.0	Strigidae	9348.0	Megascops	2497318.0	Megascops colombianus	2497378.0	NT	1.5414400749756452e-06	Very Rare
6101162	Megascops centralis (Hekstra, 1982)	6101162	Megascops centralis (Hekstra, 1982)	21	SPECIES	ACCEPTED	Strigiformes	1450.0	Strigidae	9348.0	Megascops	2497318.0	Megascops centralis	6101162.0	NE	3.237024157448855e-05	Rare
2497440	Strix virgata (Cassin, 1849)	2497440	Strix virgata (Cassin, 1849)	469	SPECIES	ACCEPTED	Strigiformes	1450.0	Strigidae	9348.0	Strix	2497486.0	Strix virgata	2497440.0	LC	0.0007229353951635776	Uncommon
6175944	Strix virgata virgata	6175944	Strix virgata virgata	7	SUBSPECIES	ACCEPTED	Strigiformes	1450.0	Strigidae	9348.0	Strix	2497486.0	Strix virgata	2497440.0		1.0790080524829517e-05	Rare
2497536	Strix albitarsis (Bonaparte, 1850)	2497536	Strix albitarsis (Bonaparte, 1850)	1	SPECIES	ACCEPTED	Strigiformes	1450.0	Strigidae	9348.0	Strix	2497486.0	Strix albitarsis	2497536.0	LC	1.5414400749756452e-06	Very Rare
4843093	Strix nigrolineata (P.L.Sclater, 1859)	4843093	Strix nigrolineata (P.L.Sclater, 1859)	206	SPECIES	ACCEPTED	Strigiformes	1450.0	Strigidae	9348.0	Strix	2497486.0	Strix nigrolineata	4843093.0	LC	0.00031753665544498295	Uncommon
2497873	Lophostrix cristata (Daudin, 1800)	2497873	Lophostrix cristata (Daudin, 1800)	3	SPECIES	ACCEPTED	Strigiformes	1450.0	Strigidae	9348.0	Lophostrix	2497872.0	Lophostrix cristata	2497873.0	LC	4.624320224926936e-06	Rare
2497878	Pulsatrix perspicillata (Latham, 1790)	2497878	Pulsatrix perspicillata (Latham, 1790)	6	SPECIES	ACCEPTED	Strigiformes	1450.0	Strigidae	9348.0	Pulsatrix	2497877.0	Pulsatrix perspicillata	2497878.0	LC	9.248640449853871e-06	Rare
5959118	Bubo virginianus (J.F.Gmelin, 1788)	5959118	Bubo virginianus (J.F.Gmelin, 1788)	15	SPECIES	ACCEPTED	Strigiformes	1450.0	Strigidae	9348.0	Bubo	5959091.0	Bubo virginianus	5959118.0	LC	2.312160112463468e-05	Rare
2497311	Asio stygius (Wagler, 1832)	2497311	Asio stygius (Wagler, 1832)	270	SPECIES	ACCEPTED	Strigiformes	1450.0	Strigidae	9348.0	Asio	8373955.0	Asio stygius	2497311.0	LC	0.00041618882024342424	Uncommon
2496209	Crotophaga ani Linnaeus, 1758	2496209	Crotophaga ani Linnaeus, 1758	1425	SPECIES	ACCEPTED	Cuculiformes	1492.0	Cuculidae	9309.0	Crotophaga	2496208.0	Crotophaga ani	2496209.0	LC	0.0021965521068402945	Common
2496210	Crotophaga major Gmelin, 1788	2496210	Crotophaga major Gmelin, 1788	4	SPECIES	ACCEPTED	Cuculiformes	1492.0	Cuculidae	9309.0	Crotophaga	2496208.0	Crotophaga major	2496210.0	LC	6.165760299902581e-06	Rare
2496211	Crotophaga sulcirostris Swainson, 1827	2496211	Crotophaga sulcirostris Swainson, 1827	4	SPECIES	ACCEPTED	Cuculiformes	1492.0	Cuculidae	9309.0	Crotophaga	2496208.0	Crotophaga sulcirostris	2496211.0	LC	6.165760299902581e-06	Rare
2496286	Coccyzus erythropthalmus (A.Wilson, 1811)	2496286	Coccyzus erythropthalmus (A.Wilson, 1811)	8	SPECIES	ACCEPTED	Cuculiformes	1492.0	Cuculidae	9309.0	Coccyzus	2496285.0	Coccyzus erythropthalmus	2496286.0	LC	1.2331520599805162e-05	Rare
2496292	Coccyzus lansbergi Bonaparte, 1850	2496292	Coccyzus lansbergi Bonaparte, 1850	7	SPECIES	ACCEPTED	Cuculiformes	1492.0	Cuculidae	9309.0	Coccyzus	2496285.0	Coccyzus lansbergi	2496292.0	LC	1.0790080524829517e-05	Rare
2496297	Coccyzus melacoryphus Vieillot, 1817	2496297	Coccyzus melacoryphus Vieillot, 1817	9	SPECIES	ACCEPTED	Cuculiformes	1492.0	Cuculidae	9309.0	Coccyzus	2496285.0	Coccyzus melacoryphus	2496297.0	LC	1.3872960674780808e-05	Rare
7340209	Coccycua minuta (Vieillot, 1817)	2496428	Piaya minuta (Vieillot, 1817)	1215	SPECIES	SYNONYM	Cuculiformes	1492.0	Cuculidae	9309.0	Piaya	2496427.0	Piaya minuta	2496428.0	LC	0.001872849691095409	Common
6085663	Coccycua minuta gracilis Heine, 1863	6170398	Piaya minuta gracilis (Heine, 1863)	6	SUBSPECIES	SYNONYM	Cuculiformes	1492.0	Cuculidae	9309.0	Piaya	2496427.0	Piaya minuta	2496428.0		9.248640449853871e-06	Rare
2496432	Piaya cayana (Linnaeus, 1766)	2496432	Piaya cayana (Linnaeus, 1766)	4912	SPECIES	ACCEPTED	Cuculiformes	1492.0	Cuculidae	9309.0	Piaya	2496427.0	Piaya cayana	2496432.0	LC	0.0075715536482803695	Abundant
6170402	Piaya cayana nigricrissa (Cabanis, 1862)	6170402	Piaya cayana nigricrissa (Cabanis, 1862)	3	SUBSPECIES	ACCEPTED	Cuculiformes	1492.0	Cuculidae	9309.0	Piaya	2496427.0	Piaya cayana	2496432.0		4.624320224926936e-06	Rare
5231932	Tapera naevia (Linnaeus, 1766)	5231932	Tapera naevia (Linnaeus, 1766)	100	SPECIES	ACCEPTED	Cuculiformes	1492.0	Cuculidae	9309.0	Tapera	2496501.0	Tapera naevia	5231932.0	LC	0.00015414400749756452	Uncommon
2474383	Fulica ardesiaca Tschudi, 1843	2474383	Fulica ardesiaca Tschudi, 1843	1	SPECIES	ACCEPTED	Gruiformes	1493.0	Rallidae	9342.0	Fulica	2474376.0	Fulica ardesiaca	2474383.0	LC	1.5414400749756452e-06	Very Rare
2474589	Laterallus exilis (Temminck, 1831)	2474589	Laterallus exilis (Temminck, 1831)	66	SPECIES	ACCEPTED	Gruiformes	1493.0	Rallidae	9342.0	Laterallus	2474584.0	Laterallus exilis	2474589.0	LC	0.00010173504494839258	Uncommon
2474599	Laterallus albigularis (Lawrence, 1861)	2474599	Laterallus albigularis (Lawrence, 1861)	1553	SPECIES	ACCEPTED	Gruiformes	1493.0	Rallidae	9342.0	Laterallus	2474584.0	Laterallus albigularis	2474599.0	LC	0.002393856436437177	Common
7191376	Laterallus albigularis albigularis	7191376	Laterallus albigularis albigularis	2	SUBSPECIES	ACCEPTED	Gruiformes	1493.0	Rallidae	9342.0	Laterallus	2474584.0	Laterallus albigularis	2474599.0		3.0828801499512905e-06	Rare
2474639	Porzana carolina (Linnaeus, 1758)	2474639	Porzana carolina (Linnaeus, 1758)	2	SPECIES	ACCEPTED	Gruiformes	1493.0	Rallidae	9342.0	Porzana	2474604.0	Porzana carolina	2474639.0	LC	3.0828801499512905e-06	Rare
2474825	Rallus limicola Vieillot, 1819	2474825	Rallus limicola Vieillot, 1819	1	SPECIES	ACCEPTED	Gruiformes	1493.0	Rallidae	9342.0	Rallus	2474794.0	Rallus limicola	2474825.0	LC	1.5414400749756452e-06	Very Rare
5228136	Porphyrio martinica (Linnaeus, 1766)	5228136	Porphyrio martinica (Linnaeus, 1766)	1	SPECIES	ACCEPTED	Gruiformes	1493.0	Rallidae	9342.0	Porphyrio	3242186.0	Porphyrio martinica	5228136.0	LC	1.5414400749756452e-06	Very Rare
7340222	Gallinula galeata (Lichtenstein & Mhc, 1818)	5228200	Gallinula chloropus galeata (Lichtenstein, 1818)	1	SPECIES	SYNONYM	Gruiformes	1493.0	Rallidae	9342.0	Gallinula	7918617.0	Gallinula chloropus	5228199.0	LC	1.5414400749756452e-06	Very Rare
2480824	Butorides striata (Linnaeus, 1758)	2480824	Butorides striata (Linnaeus, 1758)	643	SPECIES	ACCEPTED	Pelecaniformes	7190953.0	Ardeidae	3685.0	Butorides	2480817.0	Butorides striata	2480824.0	LC	0.0009911459682093399	Uncommon
2480830	Bubulcus ibis (Linnaeus, 1758)	2480830	Bubulcus ibis (Linnaeus, 1758)	6256	SPECIES	ACCEPTED	Pelecaniformes	7190953.0	Ardeidae	3685.0	Bubulcus	2480829.0	Bubulcus ibis	2480830.0	LC	0.009643249109047637	Abundant
4408439	Ardea ibis Linnaeus, 1758	2480830	Bubulcus ibis (Linnaeus, 1758)	62	SPECIES	SYNONYM	Pelecaniformes	7190953.0	Ardeidae	3685.0	Bubulcus	2480829.0	Bubulcus ibis	2480830.0	NE	9.556928464849e-05	Uncommon
2480863	Nycticorax nycticorax (Linnaeus, 1758)	2480863	Nycticorax nycticorax (Linnaeus, 1758)	2	SPECIES	ACCEPTED	Pelecaniformes	7190953.0	Ardeidae	3685.0	Nycticorax	2480856.0	Nycticorax nycticorax	2480863.0	LC	3.0828801499512905e-06	Rare
2480868	Tigrisoma fasciatum (Such, 1825)	2480868	Tigrisoma fasciatum (Such, 1825)	362	SPECIES	ACCEPTED	Pelecaniformes	7190953.0	Ardeidae	3685.0	Tigrisoma	2480866.0	Tigrisoma fasciatum	2480868.0	LC	0.0005580013071411836	Uncommon
2480873	Egretta thula (Molina, 1782)	2480873	Egretta thula (Molina, 1782)	1811	SPECIES	ACCEPTED	Pelecaniformes	7190953.0	Ardeidae	3685.0	Egretta	2480872.0	Egretta thula	2480873.0	LC	0.0027915479757808937	Common
2480894	Egretta caerulea (Linnaeus, 1758)	2480894	Egretta caerulea (Linnaeus, 1758)	116	SPECIES	ACCEPTED	Pelecaniformes	7190953.0	Ardeidae	3685.0	Egretta	2480872.0	Egretta caerulea	2480894.0	LC	0.00017880704869717486	Uncommon
2480951	Ardea cocoi Linnaeus, 1766	2480951	Ardea cocoi Linnaeus, 1766	8	SPECIES	ACCEPTED	Pelecaniformes	7190953.0	Ardeidae	3685.0	Ardea	2480922.0	Ardea cocoi	2480951.0	LC	1.2331520599805162e-05	Rare
9752617	Ardea alba Linnaeus, 1758	9752617	Ardea alba Linnaeus, 1758	538	SPECIES	ACCEPTED	Pelecaniformes	7190953.0	Ardeidae	3685.0	Ardea	2480922.0	Ardea alba	9752617.0	LC	0.0008292947603368971	Uncommon
2480953	Nyctanassa violacea (Linnaeus, 1758)	2480953	Nyctanassa violacea (Linnaeus, 1758)	4	SPECIES	ACCEPTED	Pelecaniformes	7190953.0	Ardeidae	3685.0	Nyctanassa	2480952.0	Nyctanassa violacea	2480953.0	LC	6.165760299902581e-06	Rare
6066396	Nyctanassa violacea caliginis Wetmore, 1946	6066396	Nyctanassa violacea caliginis Wetmore, 1946	1	SUBSPECIES	ACCEPTED	Pelecaniformes	7190953.0	Ardeidae	3685.0	Nyctanassa	2480952.0	Nyctanassa violacea	2480953.0		1.5414400749756452e-06	Very Rare
2480367	Elanus leucurus (Vieillot, 1818)	2480367	Elanus leucurus (Vieillot, 1818)	9	SPECIES	ACCEPTED	Accipitriformes	7191147.0	Accipitridae	2877.0	Elanus	2480366.0	Elanus leucurus	2480367.0	LC	1.3872960674780808e-05	Rare
7506330	Cryptoleucopteryx plumbea (Salvin, 1872)	2480398	Leucopternis plumbeus Salvin, 1872	23	SPECIES	SYNONYM	Accipitriformes	7191147.0	Accipitridae	2877.0	Leucopternis	2480394.0	Leucopternis plumbeus	2480398.0	NT	3.545312172443984e-05	Uncommon
8298810	Morphnarchus princeps (P.L.Sclater, 1865)	2480401	Leucopternis princeps P.L.Sclater, 1865	1567	SPECIES	SYNONYM	Accipitriformes	7191147.0	Accipitridae	2877.0	Leucopternis	2480394.0	Leucopternis princeps	2480401.0	LC	0.002415436597486836	Common
7645611	Pseudastur occidentalis (Salvin, 1876)	2480405	Leucopternis occidentalis Salvin, 1876	3	SPECIES	SYNONYM	Accipitriformes	7191147.0	Accipitridae	2877.0	Leucopternis	2480394.0	Leucopternis occidentalis	2480405.0	EN	4.624320224926936e-06	Rare
2480410	Parabuteo unicinctus (Temminck, 1824)	2480410	Parabuteo unicinctus (Temminck, 1824)	5	SPECIES	ACCEPTED	Accipitriformes	7191147.0	Accipitridae	2877.0	Parabuteo	2480409.0	Parabuteo unicinctus	2480410.0	LC	7.707200374878227e-06	Rare
2480415	Rostrhamus sociabilis (Vieillot, 1817)	2480415	Rostrhamus sociabilis (Vieillot, 1817)	47	SPECIES	ACCEPTED	Accipitriformes	7191147.0	Accipitridae	2877.0	Rostrhamus	2480414.0	Rostrhamus sociabilis	2480415.0	LC	7.244768352385532e-05	Uncommon
2480461	Elanoides forficatus (Linnaeus, 1758)	2480461	Elanoides forficatus (Linnaeus, 1758)	3699	SPECIES	ACCEPTED	Accipitriformes	7191147.0	Accipitridae	2877.0	Elanoides	2480460.0	Elanoides forficatus	2480461.0	LC	0.005701786837334912	Common
5844425	Elanoides forficatus yetapa (Vieillot, 1818)	5844425	Elanoides forficatus yetapa (Vieillot, 1818)	6	SUBSPECIES	ACCEPTED	Accipitriformes	7191147.0	Accipitridae	2877.0	Elanoides	2480460.0	Elanoides forficatus	2480461.0		9.248640449853871e-06	Rare
2480535	Buteo albigula Philippi, 1899	2480535	Buteo albigula Philippi, 1899	18	SPECIES	ACCEPTED	Accipitriformes	7191147.0	Accipitridae	2877.0	Buteo	2480517.0	Buteo albigula	2480535.0	LC	2.7745921349561616e-05	Rare
2480538	Buteo platypterus (Vieillot, 1823)	2480538	Buteo platypterus (Vieillot, 1823)	393	SPECIES	ACCEPTED	Accipitriformes	7191147.0	Accipitridae	2877.0	Buteo	2480517.0	Buteo platypterus	2480538.0	LC	0.0006057859494654285	Uncommon
8033105	Geranoaetus polyosoma (Quoy & Gaimard, 1824)	2480552	Buteo polyosoma (Quoy & Gaimard, 1824)	42	SPECIES	SYNONYM	Accipitriformes	7191147.0	Accipitridae	2877.0	Buteo	2480517.0	Buteo polyosoma	2480552.0	LC	6.47404831489771e-05	Uncommon
2480553	Buteo brachyurus Vieillot, 1816	2480553	Buteo brachyurus Vieillot, 1816	354	SPECIES	ACCEPTED	Accipitriformes	7191147.0	Accipitridae	2877.0	Buteo	2480517.0	Buteo brachyurus	2480553.0	LC	0.0005456697865413784	Uncommon
7191151	Buteo brachyurus brachyurus	7191151	Buteo brachyurus brachyurus	1	SUBSPECIES	ACCEPTED	Accipitriformes	7191147.0	Accipitridae	2877.0	Buteo	2480517.0	Buteo brachyurus	2480553.0		1.5414400749756452e-06	Very Rare
2480556	Buteo nitidus (Latham, 1790)	2480556	Buteo nitidus (Latham, 1790)	49	SPECIES	ACCEPTED	Accipitriformes	7191147.0	Accipitridae	2877.0	Buteo	2480517.0	Buteo nitidus	2480556.0	LC	7.553056367380662e-05	Uncommon
2480571	Chondrohierax uncinatus (Temminck, 1822)	2480571	Chondrohierax uncinatus (Temminck, 1822)	1737	SPECIES	ACCEPTED	Accipitriformes	7191147.0	Accipitridae	2877.0	Chondrohierax	2480570.0	Chondrohierax uncinatus	2480571.0	LC	0.0026774814102326957	Common
2480657	Buteogallus urubitinga (Gmelin, 1788)	2480657	Buteogallus urubitinga (Gmelin, 1788)	4	SPECIES	ACCEPTED	Accipitriformes	7191147.0	Accipitridae	2877.0	Buteogallus	2480650.0	Buteogallus urubitinga	2480657.0	LC	6.165760299902581e-06	Rare
2480672	Spizaetus tyrannus (Wied-Neuwied, 1820)	2480672	Spizaetus tyrannus (Wied-Neuwied, 1820)	12	SPECIES	ACCEPTED	Accipitriformes	7191147.0	Accipitridae	2877.0	Spizaetus	2480669.0	Spizaetus tyrannus	2480672.0	LC	1.8497280899707743e-05	Rare
2480679	Spizaetus ornatus (Daudin, 1800)	2480679	Spizaetus ornatus (Daudin, 1800)	6	SPECIES	ACCEPTED	Accipitriformes	7191147.0	Accipitridae	2877.0	Spizaetus	2480669.0	Spizaetus ornatus	2480679.0	NT	9.248640449853871e-06	Rare
5788512	Spizaetus isidori (Des Murs, 1845)	5788512	Spizaetus isidori (Des Murs, 1845)	37	SPECIES	ACCEPTED	Accipitriformes	7191147.0	Accipitridae	2877.0	Spizaetus	2480669.0	Spizaetus isidori	5788512.0	EN	5.7033282774098876e-05	Uncommon
5788513	Spizaetus melanoleucus (Vieillot, 1816)	5788513	Spizaetus melanoleucus (Vieillot, 1816)	5	SPECIES	ACCEPTED	Accipitriformes	7191147.0	Accipitridae	2877.0	Spizaetus	2480669.0	Spizaetus melanoleucus	5788513.0	LC	7.707200374878227e-06	Rare
5229191	Harpagus bidentatus (Latham, 1790)	5229191	Harpagus bidentatus (Latham, 1790)	118	SPECIES	ACCEPTED	Accipitriformes	7191147.0	Accipitridae	2877.0	Harpagus	2480680.0	Harpagus bidentatus	5229191.0	LC	0.00018188992884712613	Uncommon
6066281	Harpagus bidentatus fasciatus Lawrence, 1869	6066281	Harpagus bidentatus fasciatus Lawrence, 1869	3	SUBSPECIES	ACCEPTED	Accipitriformes	7191147.0	Accipitridae	2877.0	Harpagus	2480680.0	Harpagus bidentatus	5229191.0		4.624320224926936e-06	Rare
2480710	Gampsonyx swainsonii Vigors, 1825	2480710	Gampsonyx swainsonii Vigors, 1825	1	SPECIES	ACCEPTED	Accipitriformes	7191147.0	Accipitridae	2877.0	Gampsonyx	2480709.0	Gampsonyx swainsonii	2480710.0	LC	1.5414400749756452e-06	Very Rare
5229197	Leptodon cayanensis (Latham, 1790)	5229197	Leptodon cayanensis (Latham, 1790)	483	SPECIES	ACCEPTED	Accipitriformes	7191147.0	Accipitridae	2877.0	Leptodon	2480711.0	Leptodon cayanensis	5229197.0	LC	0.0007445155562132367	Uncommon
7094918	Leptodon cayanensis cayanensis	7094918	Leptodon cayanensis cayanensis	1	SUBSPECIES	ACCEPTED	Accipitriformes	7191147.0	Accipitridae	2877.0	Leptodon	2480711.0	Leptodon cayanensis	5229197.0		1.5414400749756452e-06	Very Rare
2480720	Ictinia plumbea (Gmelin, 1788)	2480720	Ictinia plumbea (Gmelin, 1788)	31	SPECIES	ACCEPTED	Accipitriformes	7191147.0	Accipitridae	2877.0	Ictinia	2480718.0	Ictinia plumbea	2480720.0	LC	4.7784642324245e-05	Uncommon
5844398	Rupornis magnirostris (Gmelin, 1788)	5844398	Rupornis magnirostris (Gmelin, 1788)	3759	SPECIES	ACCEPTED	Accipitriformes	7191147.0	Accipitridae	2877.0	Rupornis	4850093.0	Rupornis magnirostris	5844398.0	LC	0.005794273241833451	Common
7191163	Rupornis magnirostris magnirostris	7191163	Rupornis magnirostris magnirostris	2	SUBSPECIES	ACCEPTED	Accipitriformes	7191147.0	Accipitridae	2877.0	Rupornis	4850093.0	Rupornis magnirostris	5844398.0		3.0828801499512905e-06	Rare
7982966	Parabuteo leucorrhous (Quoy & Gaimard, 1824)	6066303	Percnohierax leucorrhous (Quoy & Gaimard, 1824)	25	SPECIES	SYNONYM	Accipitriformes	7191147.0	Accipitridae	2877.0	Percnohierax	4852582.0	Percnohierax leucorrhous	6066303.0	LC	3.853600187439113e-05	Uncommon
12003679	Microspizias superciliosus (Linnaeus, 1766)	2480580	Accipiter superciliosus (Linnaeus, 1766)	17	SPECIES	SYNONYM	Accipitriformes	7191147.0	Accipitridae	2877.0	Accipiter	9405810.0	Accipiter superciliosus	2480580.0	NE	2.6204481274585968e-05	Rare
12152602	Microspizias collaris (P.L.Sclater, 1860)	2480593	Accipiter collaris P.L.Sclater, 1860	7	SPECIES	SYNONYM	Accipitriformes	7191147.0	Accipitridae	2877.0	Accipiter	9405810.0	Accipiter collaris	2480593.0	NE	1.0790080524829517e-05	Rare
2480599	Accipiter bicolor (Vieillot, 1817)	2480599	Accipiter bicolor (Vieillot, 1817)	304	SPECIES	ACCEPTED	Accipitriformes	7191147.0	Accipitridae	2877.0	Accipiter	9405810.0	Accipiter bicolor	2480599.0	LC	0.00046859778279259616	Uncommon
7191201	Accipiter bicolor bicolor	7191201	Accipiter bicolor bicolor	2	SUBSPECIES	ACCEPTED	Accipitriformes	7191147.0	Accipitridae	2877.0	Accipiter	9405810.0	Accipiter bicolor	2480599.0		3.0828801499512905e-06	Rare
2480620	Accipiter ventralis P.L.Sclater, 1866	2480620	Accipiter ventralis P.L.Sclater, 1866	2	SPECIES	ACCEPTED	Accipitriformes	7191147.0	Accipitridae	2877.0	Accipiter	9405810.0	Accipiter ventralis	2480620.0	NE	3.0828801499512905e-06	Rare
9740253	Accipiter striatus Vieillot, 1808	9740253	Accipiter striatus Vieillot, 1808	216	SPECIES	ACCEPTED	Accipitriformes	7191147.0	Accipitridae	2877.0	Accipiter	9405810.0	Accipiter striatus	9740253.0	LC	0.00033295105619473935	Uncommon
6542604	Accipiter striatus ventralis	6542604	Accipiter striatus ventralis	2	SUBSPECIES	ACCEPTED	Accipitriformes	7191147.0	Accipitridae	2877.0	Accipiter	9405810.0	Accipiter striatus	9740253.0		3.0828801499512905e-06	Rare
2481930	Cathartes aura (Linnaeus, 1758)	2481930	Cathartes aura (Linnaeus, 1758)	6494	SPECIES	ACCEPTED	Accipitriformes	7191147.0	Cathartidae	3242141.0	Cathartes	2481927.0	Cathartes aura	2481930.0	LC	0.01001011184689184	Abundant
2481942	Coragyps atratus (Bechstein, 1793)	2481942	Coragyps atratus (Bechstein, 1793)	8813	SPECIES	ACCEPTED	Accipitriformes	7191147.0	Cathartidae	3242141.0	Coragyps	2481941.0	Coragyps atratus	2481942.0	LC	0.013584711380760362	Abundant
2480726	Pandion haliaetus (Linnaeus, 1758)	2480726	Pandion haliaetus (Linnaeus, 1758)	48	SPECIES	ACCEPTED	Accipitriformes	7191147.0	Pandionidae	4408414.0	Pandion	2480725.0	Pandion haliaetus	2480726.0	LC	7.398912359883097e-05	Uncommon
2480989	Caracara plancus (J.F.Miller, 1777)	2480989	Caracara plancus (J.F.Miller, 1777)	2	SPECIES	ACCEPTED	Falconiformes	7191407.0	Falconidae	5240.0	Caracara	2480984.0	Caracara plancus	2480989.0	LC	3.0828801499512905e-06	Rare
5844324	Falco femoralis pichinchae Chapman, 1925	5844324	Falco femoralis pichinchae Chapman, 1925	1	SUBSPECIES	ACCEPTED	Falconiformes	7191407.0	Falconidae	5240.0	Falco	2480996.0	Falco femoralis	2481006.0		1.5414400749756452e-06	Very Rare
2481033	Falco rufigularis Daudin, 1800	2481033	Falco rufigularis Daudin, 1800	539	SPECIES	ACCEPTED	Falconiformes	7191407.0	Falconidae	5240.0	Falco	2480996.0	Falco rufigularis	2481033.0	LC	0.0008308362004118728	Uncommon
6065700	Falco rufigularis petoensis C.Chubb, 1918	6065700	Falco rufigularis petoensis C.Chubb, 1918	1	SUBSPECIES	ACCEPTED	Falconiformes	7191407.0	Falconidae	5240.0	Falco	2480996.0	Falco rufigularis	2481033.0		1.5414400749756452e-06	Very Rare
2481047	Falco peregrinus Tunstall, 1771	2481047	Falco peregrinus Tunstall, 1771	22	SPECIES	ACCEPTED	Falconiformes	7191407.0	Falconidae	5240.0	Falco	2480996.0	Falco peregrinus	2481047.0	LC	3.39116816494642e-05	Uncommon
9685907	Falco sparverius Linnaeus, 1758	9685907	Falco sparverius Linnaeus, 1758	180	SPECIES	ACCEPTED	Falconiformes	7191407.0	Falconidae	5240.0	Falco	2480996.0	Falco sparverius	9685907.0	LC	0.0002774592134956161	Uncommon
9813242	Falco columbarius Linnaeus, 1758	9813242	Falco columbarius Linnaeus, 1758	1	SPECIES	ACCEPTED	Falconiformes	7191407.0	Falconidae	5240.0	Falco	2480996.0	Falco columbarius	9813242.0	LC	1.5414400749756452e-06	Very Rare
2481071	Herpetotheres cachinnans (Linnaeus, 1758)	2481071	Herpetotheres cachinnans (Linnaeus, 1758)	1009	SPECIES	ACCEPTED	Falconiformes	7191407.0	Falconidae	5240.0	Herpetotheres	2481070.0	Herpetotheres cachinnans	2481071.0	LC	0.001555313035650426	Common
2481082	Micrastur ruficollis (Vieillot, 1817)	2481082	Micrastur ruficollis (Vieillot, 1817)	288	SPECIES	ACCEPTED	Falconiformes	7191407.0	Falconidae	5240.0	Micrastur	2481081.0	Micrastur ruficollis	2481082.0	LC	0.00044393474159298585	Uncommon
6065716	Micrastur ruficollis interstes Bangs, 1907	6065716	Micrastur ruficollis interstes Bangs, 1907	2	SUBSPECIES	ACCEPTED	Falconiformes	7191407.0	Falconidae	5240.0	Micrastur	2481081.0	Micrastur ruficollis	2481082.0		3.0828801499512905e-06	Rare
2481086	Micrastur plumbeus W.L.Sclater, 1918	2481086	Micrastur plumbeus W.L.Sclater, 1918	8	SPECIES	ACCEPTED	Falconiformes	7191407.0	Falconidae	5240.0	Micrastur	2481081.0	Micrastur plumbeus	2481086.0	VU	1.2331520599805162e-05	Rare
2481088	Micrastur semitorquatus (Vieillot, 1817)	2481088	Micrastur semitorquatus (Vieillot, 1817)	249	SPECIES	ACCEPTED	Falconiformes	7191407.0	Falconidae	5240.0	Micrastur	2481081.0	Micrastur semitorquatus	2481088.0	LC	0.00038381857866893565	Uncommon
