"gbif_id","gbif_common_name","ISO 639-2 Code","ISO 639-1 Code","English name of Language","French name of Language","German name of Language"
"2498083","marsakja","sqi","sq","Albanian","albanais","Albanisch"
"2498083","marsatorja","sqi","sq","Albanian","albanais","Albanisch"
"2286060","midhja e gurtë","sqi","sq","Albanian","albanais","Albanisch"
"4374632","midhja hurmë","sqi","sq","Albanian","albanais","Albanisch"
"4374731","midhja si pendë","sqi","sq","Albanian","albanais","Albanisch"
"2439261","miu i murrme i kanaleve","sqi","sq","Albanian","albanais","Albanisch"
"2498347","mjellma qafëdrejtë","sqi","sq","Albanian","albanais","Albanisch"
"2498347","mjellmja","sqi","sq","Albanian","albanais","Albanisch"
"2498347","mjellna","sqi","sq","Albanian","albanais","Albanisch"
"2482054","mzhytsi i madh","sqi","sq","Albanian","albanais","Albanisch"
"5218987","nuselalja","sqi","sq","Albanian","albanais","Albanisch"
"5219019","nuselalja e bores","sqi","sq","Albanian","albanais","Albanisch"
"4264680","nutria","sqi","sq","Albanian","albanais","Albanisch"
"2289671","oktapodi i zakonshëm","sqi","sq","Albanian","albanais","Albanisch"
"2480537","orli","sqi","sq","Albanian","albanais","Albanisch"
"2498017","pata ballbardhë","sqi","sq","Albanian","albanais","Albanisch"
"2498017","pata belbe","sqi","sq","Albanian","albanais","Albanisch"
"2498036","pata e egër","sqi","sq","Albanian","albanais","Albanisch"
"2498017","pata memece","sqi","sq","Albanian","albanais","Albanisch"
"2480350","pelikani rozë","sqi","sq","Albanian","albanais","Albanisch"
"5216423","peshk derr","sqi","sq","Albanian","albanais","Albanisch"
"2420766","peshkagen i eger","sqi","sq","Albanian","albanais","Albanisch"
"2418009","peshkagen i hirte","sqi","sq","Albanian","albanais","Albanisch"
"2420726","peshkagen shtegtar","sqi","sq","Albanian","albanais","Albanisch"
"2420766","peshkaqen i eger","sqi","sq","Albanian","albanais","Albanisch"
"2420766","peshkaqen i egër","sqi","sq","Albanian","albanais","Albanisch"
"2418009","peshkaqen i hirte","sqi","sq","Albanian","albanais","Albanisch"
"2418009","peshkaqen i hirtë","sqi","sq","Albanian","albanais","Albanisch"
"2420726","peshkaqen shtegtar","sqi","sq","Albanian","albanais","Albanisch"
"2420726","peshkaqeni gjigant","sqi","sq","Albanian","albanais","Albanisch"
"5216423","peshkaqeni gllabërues","sqi","sq","Albanian","albanais","Albanisch"
"5216423","peshkaqeni kokërrzor","sqi","sq","Albanian","albanais","Albanisch"
"2480420","petriti grenxangrënës","sqi","sq","Albanian","albanais","Albanisch"
"2480537","petriti minjngënës","sqi","sq","Albanian","albanais","Albanisch"
"5218465","pipistreli i zakonshem","sqi","sq","Albanian","albanais","Albanisch"
"2480637","pitajku","sqi","sq","Albanian","albanais","Albanisch"
"2474621","porzana pikaloshe","sqi","sq","Albanian","albanais","Albanisch"
"2481700","pula e dushkut","sqi","sq","Albanian","albanais","Albanisch"
"5228199","pula e ujit","sqi","sq","Albanian","albanais","Albanisch"
"2481700","pulëdushkaja","sqi","sq","Albanian","albanais","Albanisch"
"5218911","qelbesi","sqi","sq","Albanian","albanais","Albanisch"
"5229167","qifti zeshkan","sqi","sq","Albanian","albanais","Albanisch"
"5231918","qyqja","sqi","sq","Albanian","albanais","Albanisch"
"2481726","qyrylyku i madh","sqi","sq","Albanian","albanais","Albanisch"
"2498111","rosa e detit","sqi","sq","Albanian","albanais","Albanisch"
"2498151","rosa e përhime","sqi","sq","Albanian","albanais","Albanisch"
"2498247","rosa e zezë","sqi","sq","Albanian","albanais","Albanisch"
"2498247","rosa kadife","sqi","sq","Albanian","albanais","Albanisch"
"2498111","rosa kokëmadhe","sqi","sq","Albanian","albanais","Albanisch"
"2498111","rosa kryekuqe","sqi","sq","Albanian","albanais","Albanisch"
"2498326","rosa me katër sy","sqi","sq","Albanian","albanais","Albanisch"
"2498089","rosa sqeplugë","sqi","sq","Albanian","albanais","Albanisch"
"2435240","rreqebulli","sqi","sq","Albanian","albanais","Albanisch"
"2290849","sepja","sqi","sq","Albanian","albanais","Albanisch"
"2498009","shota","sqi","sq","Albanian","albanais","Albanisch"
"5218887","shqarthi","sqi","sq","Albanian","albanais","Albanisch"
"2480482","shqipja e kënetave","sqi","sq","Albanian","albanais","Albanisch"
"2498347","shqitëza","sqi","sq","Albanian","albanais","Albanisch"
"2290849","sipa","sqi","sq","Albanian","albanais","Albanisch"
"2481035","skifteri i drurëve","sqi","sq","Albanian","albanais","Albanisch"
"2481037","skifteri i murrmë","sqi","sq","Albanian","albanais","Albanisch"
"2481062","skifteri këmbëkuq","sqi","sq","Albanian","albanais","Albanisch"
"2481037","skifteri mbretëror","sqi","sq","Albanian","albanais","Albanisch"
"2480801","skjepluga","sqi","sq","Albanian","albanais","Albanisch"
"2480259","sqepbiza","sqi","sq","Albanian","albanais","Albanisch"
"2498089","sqepluga","sqi","sq","Albanian","albanais","Albanisch"
"2494329","sqeptrashi","sqi","sq","Albanian","albanais","Albanisch"
"5231198","strapci","sqi","sq","Albanian","albanais","Albanisch"
"2286060","stridhe","sqi","sq","Albanian","albanais","Albanisch"
"2290849","supja","sqi","sq","Albanian","albanais","Albanisch"
"2289671","tetëkëmbëshi","sqi","sq","Albanian","albanais","Albanisch"
"5231198","trumcaku i malit","sqi","sq","Albanian","albanais","Albanisch"
"2490737","tusha","sqi","sq","Albanian","albanais","Albanisch"
"5219173","ujku","sqi","sq","Albanian","albanais","Albanisch"
"2290374","ulignja","sqi","sq","Albanian","albanais","Albanisch"
"7872906","urithi","sqi","sq","Albanian","albanais","Albanisch"
"2433753","vidra","sqi","sq","Albanian","albanais","Albanisch"
"2433875","vjedulla","sqi","sq","Albanian","albanais","Albanisch"
"2494422","zboraku","sqi","sq","Albanian","albanais","Albanisch"
"2482054","zhytra e madhe","sqi","sq","Albanian","albanais","Albanisch"
"2494422","zogu i borës","sqi","sq","Albanian","albanais","Albanisch"
"4286975","abba samuel","amh","am","Amharic","amharique","Amharisch"
"2441757","eli [el-lee]","amh","am","Amharic","amharique","Amharisch"
"2480967","<U+0623><U+0637><U+064A><U+0634> <U+0645><U+0628><U+0631><U+0642><U+0639>","ara","ar","Arabic","arabe","Arabisch"
"2497266","<U+0623><U+0645> <U+0642><U+0648> <U+064A><U+0642>","ara","ar","Arabic","arabe","Arabisch"
"2498259","<U+0627><U+0644><U+0628><U+0637> <U+0627><U+0644><U+0635><U+062F><U+0626><U+064A>","ara","ar","Arabic","arabe","Arabisch"
"9752617","<U+0627><U+0644><U+0628><U+0644><U+0634><U+0648><U+0646> <U+0627><U+0644><U+0623><U+0628><U+064A><U+0636> <U+0627><U+0644><U+0643><U+0628><U+064A><U+0631>","ara","ar","Arabic","arabe","Arabisch"
"2497266","<U+0627><U+0644><U+0628><U+0648><U+0645><U+0629> <U+0627><U+0644><U+0635><U+063A><U+064A><U+0631><U+0629>","ara","ar","Arabic","arabe","Arabisch"
"2442225","<U+0627><U+0644><U+062E><U+0636><U+0631><U+0627><U+0621> <U+0627><U+0644><U+0633><U+0644><U+062D><U+0641><U+0627><U+0629>","ara","ar","Arabic","arabe","Arabisch"
"2442153","<U+0627><U+0644><U+0632><U+064A><U+062A><U+0648><U+0646><U+064A><U+0629> <U+0631><U+064A><U+062F><U+0644><U+064A> <U+0633><U+0644><U+062D><U+0641><U+0627><U+0629>","ara","ar","Arabic","arabe","Arabisch"
"2474029","<U+0627><U+0644><U+0634><U+0646><U+0627><U+0631>","ara","ar","Arabic","arabe","Arabisch"
"2481061","<U+0627><U+0644><U+0635><U+0642><U+0631> <U+0627><U+0644><U+0623><U+0633><U+062E><U+0645>","ara","ar","Arabic","arabe","Arabisch"
"5229126","<U+0627><U+0644><U+0643><U+0631><U+0633><U+0648><U+0639>","ara","ar","Arabic","arabe","Arabisch"
"5229126","<U+0627><U+0644><U+0643><U+0631><U+0633><U+0648><U+0639> <U+0623><U+0628><U+0648><U+0645><U+063A><U+0627><U+0632><U+0644>","ara","ar","Arabic","arabe","Arabisch"
"2498415","<U+0627><U+0644><U+0647><U+062F><U+0647><U+062F>","ara","ar","Arabic","arabe","Arabisch"
"5231918","<U+0627><U+0644><U+0648><U+0642><U+0648><U+0627><U+0642>","ara","ar","Arabic","arabe","Arabisch"
"2480824","<U+0628><U+0644><U+0634><U+0648><U+0646> <U+0645><U+062D><U+0632><U+0632>","ara","ar","Arabic","arabe","Arabisch"
"5959134","<U+0628><U+0648><U+0647><U+0629> <U+0635><U+062D><U+0631><U+0627><U+0648><U+064A><U+0629>","ara","ar","Arabic","arabe","Arabisch"
"9752617","<U+0628><U+064A><U+0648><U+0636><U+064A> <U+0643><U+0628><U+064A><U+0631>","ara","ar","Arabic","arabe","Arabisch"
"2474863","<U+062D><U+0628><U+0627><U+0631><U+0649> <U+0634><U+0631><U+0642><U+064A><U+0629>","ara","ar","Arabic","arabe","Arabisch"
"2402129","<U+062D><U+0641><U+0634> <U+0627><U+0644><U+062F><U+0627><U+0646><U+0648><U+0628>","ara","ar","Arabic","arabe","Arabisch"
"2474416","<U+062F><U+062C><U+0627><U+062C><U+0629> <U+0627><U+0644><U+0633><U+0644><U+0637><U+0627><U+0646>","ara","ar","Arabic","arabe","Arabisch"
"7634625","<U+062F><U+0631><U+0633><U+0629> <U+0627><U+0644><U+0630><U+0631><U+0629>","ara","ar","Arabic","arabe","Arabisch"
"2475532","<U+0631><U+0641><U+0631><U+0627><U+0641> <U+0634><U+0627><U+0626><U+0639>","ara","ar","Arabic","arabe","Arabisch"
"2475742","<U+0631><U+0641><U+0631><U+0627><U+0641> <U+0645><U+0637><U+0648><U+0642>","ara","ar","Arabic","arabe","Arabisch"
"2480331","<U+0632><U+0642><U+0632><U+0627><U+0642> <U+0627><U+0644><U+0628><U+0627><U+0633><U+064A><U+0641><U+064A><U+0643>","ara","ar","Arabic","arabe","Arabisch"
"8894817","<U+0633><U+0644><U+062D><U+0641><U+0627><U+0629> <U+0628><U+062D><U+0631><U+064A><U+0629> <U+0636><U+062E><U+0645><U+0629> <U+0627><U+0644><U+0631><U+0623><U+0633>","ara","ar","Arabic","arabe","Arabisch"
"8841716","<U+0633><U+0644><U+062D><U+0641><U+0627><U+0629> <U+0635><U+0642><U+0631><U+064A><U+0629> <U+0627><U+0644><U+0645><U+0646><U+0642><U+0627><U+0631>","ara","ar","Arabic","arabe","Arabisch"
"5216288","<U+0633><U+0645><U+0643><U+0629> <U+0627><U+0644><U+0645><U+0646><U+0634><U+0627><U+0631> <U+0627><U+0644><U+062E><U+0636><U+0631><U+0627><U+0621>","ara","ar","Arabic","arabe","Arabisch"
"2420848","<U+0633><U+0645><U+0643><U+0629> <U+0627><U+0644><U+0645><U+0646><U+0634><U+0627><U+0631> <U+0630><U+0627><U+062A> <U+0627><U+0644><U+0633><U+0646> <U+0627><U+0644><U+062D><U+0627>","ara","ar","Arabic","arabe","Arabisch"
"2481061","<U+0635><U+0642><U+0631> <U+0627><U+0644><U+063A><U+0631><U+0648><U+0628>","ara","ar","Arabic","arabe","Arabisch"
"2382152","<U+0635><U+0646><U+062F><U+0631> <U+0643><U+0646><U+062F><U+064A>","ara","ar","Arabic","arabe","Arabisch"
"2480513","<U+0639><U+0642><U+0627><U+0628> <U+0627><U+0644><U+0628><U+0627><U+062F><U+064A><U+0629>","ara","ar","Arabic","arabe","Arabisch"
"2480513","<U+0639><U+0642><U+0627><U+0628> <U+0627><U+0644><U+0633><U+0647><U+0648><U+0644>","ara","ar","Arabic","arabe","Arabisch"
"2418184","<U+0642><U+0631><U+0634> <U+0630><U+0648> <U+0627><U+0644><U+0630><U+064A><U+0644> <U+0627><U+0644><U+0645><U+0628><U+0642><U+0639>","ara","ar","Arabic","arabe","Arabisch"
"2418184","<U+0642><U+0631><U+0634> <U+0630><U+0648> <U+0630><U+064A><U+0644> <U+0645><U+064F><U+0628><U+0642><U+0651><U+064E><U+0639>","ara","ar","Arabic","arabe","Arabisch"
"2418054","<U+0642><U+0631><U+0634> <U+0645><U+064E><U+0631><U+062C><U+0627><U+0646>","ara","ar","Arabic","arabe","Arabisch"
"2417896","<U+0642><U+0650><U+0631><U+0634> <U+0623><U+0646><U+0641> <U+062D><U+0627><U+062F><U+0651> <U+0644><U+0644><U+0645><U+064F><U+062D><U+064A><U+0637> <U+0627><U+0644><U+0647><U+0627><U+062F><U+0650><U+0626>","ara","ar","Arabic","arabe","Arabisch"
"4352332","<U+0645><U+0627><U+0644><U+0643> <U+0627><U+0644><U+062D><U+0632><U+064A><U+0646>","ara","ar","Arabic","arabe","Arabisch"
"2480482","<U+0645><U+0631><U+0632><U+0629> <U+0627><U+0644><U+0628><U+0637><U+0627><U+0626><U+062D>","ara","ar","Arabic","arabe","Arabisch"
"2418794","abou bornita","ara","ar","Arabic","arabe","Arabisch"
"2397850","abou monkar","ara","ar","Arabic","arabe","Arabisch"
"2418792","abu-garn","ara","ar","Arabic","arabe","Arabisch"
"2418794","abu-garn","ara","ar","Arabic","arabe","Arabisch"
"2397850","abu seif","ara","ar","Arabic","arabe","Arabisch"
"2397850","abucef","ara","ar","Arabic","arabe","Arabisch"
"2418789","abul-garn","ara","ar","Arabic","arabe","Arabisch"
"2420848","abusef","ara","ar","Arabic","arabe","Arabisch"
"5216288","abusef","ara","ar","Arabic","arabe","Arabisch"
"2393184","aigle","ara","ar","Arabic","arabe","Arabisch"
"2418792","akran","ara","ar","Arabic","arabe","Arabisch"
"5216248","al karch","ara","ar","Arabic","arabe","Arabisch"
"5219436","al nimr","ara","ar","Arabic","arabe","Arabisch"
"7964291","al qit","ara","ar","Arabic","arabe","Arabisch"
"9694948","albacore","ara","ar","Arabic","arabe","Arabisch"
"2393184","am'kal","ara","ar","Arabic","arabe","Arabisch"
"2393184","am'kaltâya","ara","ar","Arabic","arabe","Arabisch"
"2393184","amukal","ara","ar","Arabic","arabe","Arabisch"
"2435010","anaq al ardh","ara","ar","Arabic","arabe","Arabisch"
"8123917","anbar","ara","ar","Arabic","arabe","Arabisch"
"2381939","anfalous","ara","ar","Arabic","arabe","Arabisch"
"5212973","anguille","ara","ar","Arabic","arabe","Arabisch"
"5219310","aqorchi","ara","ar","Arabic","arabe","Arabisch"
"2418789","aqrun","ara","ar","Arabic","arabe","Arabisch"
"2418792","aqrun","ara","ar","Arabic","arabe","Arabisch"
"2418794","aqrun","ara","ar","Arabic","arabe","Arabisch"
"5219310","arhorchi","ara","ar","Arabic","arabe","Arabisch"
"2381939","bakhti bakhti","ara","ar","Arabic","arabe","Arabisch"
"2419543","baqara wat'wyt'a","ara","ar","Arabic","arabe","Arabisch"
"9775198","bâsternâk hindyeh","ara","ar","Arabic","arabe","Arabisch"
"2417522","battan","ara","ar","Arabic","arabe","Arabisch"
"2390805","bayad","ara","ar","Arabic","arabe","Arabisch"
"5220165","begar al ouach","ara","ar","Arabic","arabe","Arabisch"
"2397850","boucif-et-touil","ara","ar","Arabic","arabe","Arabisch"
"2397850","boussif","ara","ar","Arabic","arabe","Arabisch"
"2419543","bugrah bahar","ara","ar","Arabic","arabe","Arabisch"
"5201037","buzizi","ara","ar","Arabic","arabe","Arabisch"
"2417522","chanaz","ara","ar","Arabic","arabe","Arabisch"
"2403490","congre","ara","ar","Arabic","arabe","Arabisch"
"2403490","congri","ara","ar","Arabic","arabe","Arabisch"
"2403490","congro","ara","ar","Arabic","arabe","Arabisch"
"2381939","coryphène","ara","ar","Arabic","arabe","Arabisch"
"5218777","daba'a moukhattat","ara","ar","Arabic","arabe","Arabisch"
"5216248","deeba","ara","ar","Arabic","arabe","Arabisch"
"2334443","deek al bahar","ara","ar","Arabic","arabe","Arabisch"
"2334438","deek al bahar","ara","ar","Arabic","arabe","Arabisch"
"5220055","delfin azrak wa abyad","ara","ar","Arabic","arabe","Arabisch"
"2440447","delfin kabir","ara","ar","Arabic","arabe","Arabisch"
"5219173","dheeb","ara","ar","Arabic","arabe","Arabisch"
"2390805","dibsy","ara","ar","Arabic","arabe","Arabisch"
"2334438","dijajah","ara","ar","Arabic","arabe","Arabisch"
"2480377","eqab hakhim","ara","ar","Arabic","arabe","Arabisch"
"2480377","eqab musafaq","ara","ar","Arabic","arabe","Arabisch"
"2397850","espada","ara","ar","Arabic","arabe","Arabisch"
"2397850","espadon","ara","ar","Arabic","arabe","Arabisch"
"5211984","faras","ara","ar","Arabic","arabe","Arabisch"
"5219310","fenek","ara","ar","Arabic","arabe","Arabisch"
"2419231","gharabi","ara","ar","Arabic","arabe","Arabisch"
"2390805","girim","ara","ar","Arabic","arabe","Arabisch"
"2391729","goada","ara","ar","Arabic","arabe","Arabisch"
"2403490","grango","ara","ar","Arabic","arabe","Arabisch"
"2403490","grengue","ara","ar","Arabic","arabe","Arabisch"
"2417970","gursh","ara","ar","Arabic","arabe","Arabisch"
"2417981","gursh","ara","ar","Arabic","arabe","Arabisch"
"2418054","gursh","ara","ar","Arabic","arabe","Arabisch"
"5201134","h'is'ân","ara","ar","Arabic","arabe","Arabisch"
"2390805","hammam kabir","ara","ar","Arabic","arabe","Arabisch"
"2440718","harcul chaii","ara","ar","Arabic","arabe","Arabisch"
"5201038","hisan al-bahar","ara","ar","Arabic","arabe","Arabisch"
"5201037","hisan al-bahar","ara","ar","Arabic","arabe","Arabisch"
"5219219","ibn awee","ara","ar","Arabic","arabe","Arabisch"
"2393184","igl","ara","ar","Arabic","arabe","Arabisch"
"2417981","jahrah","ara","ar","Arabic","arabe","Arabisch"
"2420813","jarjur","ara","ar","Arabic","arabe","Arabisch"
"2420797","jarjur","ara","ar","Arabic","arabe","Arabisch"
"2418036","jarjur","ara","ar","Arabic","arabe","Arabisch"
"2417970","jarjur","ara","ar","Arabic","arabe","Arabisch"
"2417981","jarjur","ara","ar","Arabic","arabe","Arabisch"
"2418009","jarjur","ara","ar","Arabic","arabe","Arabisch"
"2418184","jarjur","ara","ar","Arabic","arabe","Arabisch"
"2418789","jarjur","ara","ar","Arabic","arabe","Arabisch"
"2418234","jarjur","ara","ar","Arabic","arabe","Arabisch"
"2418792","jarjur","ara","ar","Arabic","arabe","Arabisch"
"2418789","jarjur al graram","ara","ar","Arabic","arabe","Arabisch"
"2418792","jarjur al graram","ara","ar","Arabic","arabe","Arabisch"
"2418234","jarjur knaza","ara","ar","Arabic","arabe","Arabisch"
"2390805","jash yep","ara","ar","Arabic","arabe","Arabisch"
"2390805","jesh","ara","ar","Arabic","arabe","Arabisch"
"2420797","kalb","ara","ar","Arabic","arabe","Arabisch"
"2420694","kalb","ara","ar","Arabic","arabe","Arabisch"
"2420766","kalb","ara","ar","Arabic","arabe","Arabisch"
"5216423","kalb","ara","ar","Arabic","arabe","Arabisch"
"2420726","kalb","ara","ar","Arabic","arabe","Arabisch"
"2420569","kalb","ara","ar","Arabic","arabe","Arabisch"
"5216239","kalb","ara","ar","Arabic","arabe","Arabisch"
"2420694","kalb bahr","ara","ar","Arabic","arabe","Arabisch"
"2420569","kelb bhar","ara","ar","Arabic","arabe","Arabisch"
"2418009","kelb gris","ara","ar","Arabic","arabe","Arabisch"
"5201037","kheil","ara","ar","Arabic","arabe","Arabisch"
"2397867","kheil","ara","ar","Arabic","arabe","Arabisch"
"5211984","kheil al bahar","ara","ar","Arabic","arabe","Arabisch"
"2436618","kird","ara","ar","Arabic","arabe","Arabisch"
"2440596","kouraoui arras achaii","ara","ar","Arabic","arabe","Arabisch"
"9775198","lakhman","ara","ar","Arabic","arabe","Arabisch"
"2419231","lasgh'm rabidha","ara","ar","Arabic","arabe","Arabisch"
"2420766","lkars","ara","ar","Arabic","arabe","Arabisch"
"2436618","lkird","ara","ar","Arabic","arabe","Arabisch"
"9321767","lukhma","ara","ar","Arabic","arabe","Arabisch"
"9775198","lukhma","ara","ar","Arabic","arabe","Arabisch"
"2419714","lukhmah","ara","ar","Arabic","arabe","Arabisch"
"9775198","lukhmah","ara","ar","Arabic","arabe","Arabisch"
"2419592","lukhmah","ara","ar","Arabic","arabe","Arabisch"
"5216292","minshâr","ara","ar","Arabic","arabe","Arabisch"
"2418009","qarsh rmâdy","ara","ar","Arabic","arabe","Arabisch"
"2420813","qatwa albahar","ara","ar","Arabic","arabe","Arabisch"
"2418009","qersh","ara","ar","Arabic","arabe","Arabisch"
"2418234","qersh","ara","ar","Arabic","arabe","Arabisch"
"2435028","qit al rimal","ara","ar","Arabic","arabe","Arabisch"
"2334440","rana","ara","ar","Arabic","arabe","Arabisch"
"5219362","ratiem","ara","ar","Arabic","arabe","Arabisch"
"2419714","ruget","ara","ar","Arabic","arabe","Arabisch"
"9775198","ruget","ara","ar","Arabic","arabe","Arabisch"
"2420848","sayyaf","ara","ar","Arabic","arabe","Arabisch"
"5216288","sayyaf","ara","ar","Arabic","arabe","Arabisch"
