sort v2024,species_code,English name,scientific name,taxonKey,acceptedTaxonKey,acceptedScientificName,numberOfOccurrences,taxonRank,taxonomicStatus,order,orderKey,family,familyKey,genus,genusKey,species,speciesKey,iucnRedListCategory,absoluteRatio,rarity,relativeRatio,relativePercent,splitScientificName,splitExtras
35222.0,blbgra1,Blue-black Grassquit,Volatinia jacarina,6173768,6173768,"Volatinia jacarina peruviensis (Peale, 1849)",1,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Volatinia,2491740.0,Volatinia jacarina,2491741.0,,1.5414400749756452e-06,Very Rare,0.0009372071227741,0.094%,Volatinia jacarina,"peruviensis (Peale, 1849)"
35404.0,yefgra1,Yellow-faced Grassquit,Tiaris olivaceus,5231037,5231037,"Tiaris olivaceus (Linnaeus, 1766)",202,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Tiaris,2491799.0,Tiaris olivaceus,5231037.0,LC,0.000311370895145,Uncommon,0.9950738916256158,99.5%,Tiaris olivaceus,"(Linnaeus, 1766)"
35404.0,yefgra1,Yellow-faced Grassquit,Tiaris olivaceus,5231038,5231038,"Tiaris olivaceus pusillus Swainson, 1827",1,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Tiaris,2491799.0,Tiaris olivaceus,5231037.0,,1.5414400749756452e-06,Very Rare,0.0049261083743842,0.493%,Tiaris olivaceus,"pusillus Swainson, 1827"
35132.0,btsfin1,Band-tailed Sierra Finch,Rhopospina alaudina,12146516,10700051,"Porphyrospiza alaudina (Kittlitz, 1833)",7,SPECIES,SYNONYM,Passeriformes,729.0,Thraupidae,9352.0,Porphyrospiza,2491829.0,Porphyrospiza alaudina,10700051.0,NE,1.0790080524829516e-05,Rare,1.0,100.0%,Rhopospina alaudina,"(Kittlitz, 1833)"
35194.0,gryfin1,Grassland Yellow-Finch,Sicalis luteola,2491846,2491846,"Sicalis luteola (Sparrman, 1789)",7,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Sicalis,2491831.0,Sicalis luteola,2491846.0,LC,1.0790080524829516e-05,Rare,0.0106544901065449,1.07%,Sicalis luteola,"(Sparrman, 1789)"
35188.0,saffin,Saffron Finch,Sicalis flaveola,2491862,2491862,"Sicalis flaveola (Linnaeus, 1766)",650,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Sicalis,2491831.0,Sicalis flaveola,2491862.0,LC,0.0010019360487341,Uncommon,0.989345509893455,98.9%,Sicalis flaveola,"(Linnaeus, 1766)"
35354.0,crbfin1,Crimson-breasted Finch,Rhodospingus cruentus,2491895,2491895,"Rhodospingus cruentus (R.Lesson, 1844)",2,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Rhodospingus,2491894.0,Rhodospingus cruentus,2491895.0,LC,3.0828801499512905e-06,Rare,1.0,100.0%,Rhodospingus cruentus,"(R.Lesson, 1844)"
34340.0,reccar,Red-crested Cardinal,Paroaria coronata,2492081,2492081,"Paroaria coronata (J.F.Miller, 1776)",1,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Paroaria,2492080.0,Paroaria coronata,2492081.0,LC,1.5414400749756452e-06,Very Rare,1.0,100.0%,Paroaria coronata,"(J.F.Miller, 1776)"
35357.0,banana,Bananaquit,Coereba flaveola,2493744,2493744,"Coereba flaveola (Linnaeus, 1758)",8080,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Coereba,2493743.0,Coereba flaveola,2493744.0,LC,0.0124548358058032,Abundant,0.9969154842689698,99.7%,Coereba flaveola,"(Linnaeus, 1758)"
35357.0,banana,Bananaquit,Coereba flaveola,6171678,6171678,"Coereba flaveola intermedia (Salvadori & Festa, 1899)",25,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Coereba,2493743.0,Coereba flaveola,2493744.0,,3.853600187439113e-05,Uncommon,0.0030845157310302,0.308%,Coereba flaveola,"intermedia (Salvadori & Festa, 1899)"
34916.0,guitan1,Guira Tanager,Hemithraupis guira,2488072,2488072,"Hemithraupis guira (Linnaeus, 1766)",2288,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Hemithraupis,3241506.0,Hemithraupis guira,2488072.0,LC,0.0035268148915442,Common,1.0,100.0%,Hemithraupis guira,"(Linnaeus, 1766)"
34694.0,gontan1,Golden-naped Tanager,Chalcothraupis ruficervix,10985391,10985391,"Chalcothraupis ruficervix (Prévost & Des Murs, 1842)",3047,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Chalcothraupis,4844667.0,Chalcothraupis ruficervix,10985391.0,NE,0.0046967679084507,Common,1.0,100.0%,Chalcothraupis ruficervix,"(Prévost & Des Murs, 1842)"
34631.0,baytan3,Blue-and-yellow Tanager,Rauenia bonariensis,11345373,11345373,"Rauenia bonariensis (J.F.Gmelin, 1789)",23,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Rauenia,4845719.0,Rauenia bonariensis,11345373.0,NE,3.545312172443984e-05,Uncommon,1.0,100.0%,Rauenia bonariensis,"(J.F.Gmelin, 1789)"
34554.0,blctan2,Blue-capped Tanager,Sporathraupis cyanocephala,8965072,8965072,"Sporathraupis cyanocephala (d'Orbigny & Lafresnaye, 1837)",161,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Sporathraupis,4845721.0,Sporathraupis cyanocephala,8965072.0,LC,0.000248171852071,Uncommon,1.0,100.0%,Sporathraupis cyanocephala,"(d'Orbigny & Lafresnaye, 1837)"
35097.0,absfin1,Ash-breasted Sierra Finch,Geospizopsis plebejus,9635084,9635084,"Geospizopsis plebejus (Tschudi, 1844)",9,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Geospizopsis,4848401.0,Geospizopsis plebejus,9635084.0,LC,1.3872960674780808e-05,Rare,1.0,100.0%,Geospizopsis plebejus,"(Tschudi, 1844)"
34388.0,olehem1,Oleaginous Hemispingus,Sphenopsis frontalis,9370602,9370602,"Sphenopsis frontalis (Tschudi, 1844)",1,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Sphenopsis,4851602.0,Sphenopsis frontalis,9370602.0,LC,1.5414400749756452e-06,Very Rare,0.02,2.00%,Sphenopsis frontalis,"(Tschudi, 1844)"
34394.0,blehem1,Black-eared Hemispingus,Sphenopsis melanotis,9398243,9398243,"Sphenopsis melanotis (P.L.Sclater, 1855)",48,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Sphenopsis,4851602.0,Sphenopsis melanotis,9398243.0,LC,7.398912359883097e-05,Uncommon,0.96,96.0%,Sphenopsis melanotis,"(P.L.Sclater, 1855)"
,,,,11072745,11072745,"Sphenopsis ochracea (Berlepsch & Taczanowski, 1884)",1,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Sphenopsis,4851602.0,Sphenopsis ochracea,11072745.0,LC,1.5414400749756452e-06,Very Rare,0.02,2.00%,Sphenopsis ochracea,"(Berlepsch & Taczanowski, 1884)"
34676.0,ruttan1,Rufous-throated Tanager,Ixothraupis rufigula,9315630,9315630,"Ixothraupis rufigula (Bonaparte, 1851)",1977,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Ixothraupis,4851933.0,Ixothraupis rufigula,9315630.0,NE,0.0030474270282268,Common,0.9984848484848484,99.8%,Ixothraupis rufigula,"(Bonaparte, 1851)"
,,,,2488154,9315630,"Ixothraupis rufigula (Bonaparte, 1851)",3,SPECIES,SYNONYM,Passeriformes,729.0,Thraupidae,9352.0,Ixothraupis,4851933.0,Ixothraupis rufigula,9315630.0,LC,4.624320224926936e-06,Rare,0.0015151515151515,0.152%,Tangara rufigula,"(Bonaparte, 1851)"
34471.0,whstan1,White-shouldered Tanager,Loriotus luctuosus,10802560,10802560,"Loriotus luctuosus (d'Orbigny & Lafresnaye, 1837)",2535,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Loriotus,4852603.0,Loriotus luctuosus,10802560.0,NE,0.0039075505900632,Common,1.0,100.0%,Loriotus luctuosus,"(d'Orbigny & Lafresnaye, 1837)"
34566.0,grgtan1,Grass-green Tanager,Chlorornis riefferii,5230635,5230635,"Chlorornis riefferii (Boissonneau, 1840)",62,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Chlorornis,5230634.0,Chlorornis riefferii,5230635.0,LC,9.556928464849e-05,Uncommon,1.0,100.0%,Chlorornis riefferii,"(Boissonneau, 1840)"
35530.0,strsal1,Streaked Saltator,Saltator striatipectus,5230928,5230928,"Saltator striatipectus Lafresnaye, 1847",134,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Saltator,5428759.0,Saltator striatipectus,5230928.0,LC,0.0002065529700467,Uncommon,0.01186785935701,1.19%,Saltator striatipectus,"Lafresnaye, 1847"
35494.0,butsal1,Buff-throated Saltator,Saltator maximus,5230942,5230942,"Saltator maximus (P.L.S.Müller, 1776)",6343,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Saltator,5428759.0,Saltator maximus,5230942.0,LC,0.0097773543955705,Abundant,0.5617748649366753,56.2%,Saltator maximus,"(P.L.S.Müller, 1776)"
35494.0,butsal1,Buff-throated Saltator,Saltator maximus,7191760,7191760,Saltator maximus maximus,4,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Saltator,5428759.0,Saltator maximus,5230942.0,,6.165760299902581e-06,Rare,0.0003542644584182,0.035%,Saltator maximus,maximus
35500.0,blwsal1,Black-winged Saltator,Saltator atripennis,5230952,5230952,"Saltator atripennis P.L.Sclater, 1857",4792,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Saltator,5428759.0,Saltator atripennis,5230952.0,LC,0.0073865808392832,Abundant,0.4244088211850146,42.4%,Saltator atripennis,"P.L.Sclater, 1857"
35557.0,slcgro1,Slate-colored Grosbeak,Saltator grossus,5230955,5230955,"Saltator grossus (Linnaeus, 1767)",18,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Saltator,5428759.0,Saltator grossus,5230955.0,LC,2.7745921349561616e-05,Rare,0.0015941900628819,0.159%,Saltator grossus,"(Linnaeus, 1767)"
35443.0,ducgra2,Dull-colored Grassquit,Asemospiza obscura,11049909,11049909,"Asemospiza obscura (d'Orbigny & Lafresnaye, 1837)",1310,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Asemospiza,7666090.0,Asemospiza obscura,11049909.0,LC,0.002019286498218,Common,0.9977151561309976,99.8%,Asemospiza obscura,"(d'Orbigny & Lafresnaye, 1837)"
35443.0,ducgra2,Dull-colored Grassquit,Asemospiza obscura,11102603,11102603,"Asemospiza obscura pauper (Berlepsch & Taczanowski, 1884)",3,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Asemospiza,7666090.0,Asemospiza obscura,11049909.0,,4.624320224926936e-06,Rare,0.0022848438690022,0.228%,Asemospiza obscura,"pauper (Berlepsch & Taczanowski, 1884)"
34704.0,gagtan1,Gray-and-gold Tanager,Poecilostreptus palmeri,11090140,11090140,"Poecilostreptus palmeri (Hellmayr, 1909)",105,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Poecilostreptus,7813472.0,Poecilostreptus palmeri,11090140.0,NE,0.0001618512078724,Uncommon,1.0,100.0%,Poecilostreptus palmeri,"(Hellmayr, 1909)"
34711.0,blctan1,Black-capped Tanager,Stilpnia heinei,10913109,10913109,"Stilpnia heinei (Cabanis, 1851)",590,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Stilpnia,8198888.0,Stilpnia heinei,10913109.0,NE,0.0009094496442356,Uncommon,0.0732373386295928,7.32%,Stilpnia heinei,"(Cabanis, 1851)"
34734.0,gohtan1,Golden-hooded Tanager,Stilpnia larvata,10955666,10955666,"Stilpnia larvata (Du Bus de Gisignies, 1846)",60,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Stilpnia,8198888.0,Stilpnia larvata,10955666.0,NE,9.248640449853872e-05,Uncommon,0.0074478649453823,0.745%,Stilpnia larvata,"(Du Bus de Gisignies, 1846)"
34739.0,blntan1,Blue-necked Tanager,Stilpnia cyanicollis,10992187,10992187,"Stilpnia cyanicollis (d'Orbigny & Lafresnaye, 1837)",7357,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Stilpnia,8198888.0,Stilpnia cyanicollis,10992187.0,NE,0.0113403746315958,Abundant,0.913232373386296,91.3%,Stilpnia cyanicollis,"(d'Orbigny & Lafresnaye, 1837)"
34739.0,blntan1,Blue-necked Tanager,Stilpnia cyanicollis,11014529,11014529,"Stilpnia cyanicollis cyanopygia (Berlepsch & Taczanowski, 1884)",26,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Stilpnia,8198888.0,Stilpnia cyanicollis,10992187.0,,4.007744194936677e-05,Uncommon,0.003227408142999,0.323%,Stilpnia cyanicollis,"cyanopygia (Berlepsch & Taczanowski, 1884)"
,,,,2488125,10992187,"Stilpnia cyanicollis (d'Orbigny & Lafresnaye, 1837)",1,SPECIES,SYNONYM,Passeriformes,729.0,Thraupidae,9352.0,Stilpnia,8198888.0,Stilpnia cyanicollis,10992187.0,LC,1.5414400749756452e-06,Very Rare,0.000124131082423,0.012%,Tangara cyanicollis,"(d'Orbigny & Lafresnaye, 1837)"
34732.0,scrtan1,Scrub Tanager,Stilpnia vitriolina,11081628,11081628,"Stilpnia vitriolina (Cabanis, 1851)",22,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Stilpnia,8198888.0,Stilpnia vitriolina,11081628.0,NE,3.39116816494642e-05,Uncommon,0.0027308838133068,0.273%,Stilpnia vitriolina,"(Cabanis, 1851)"
34978.0,cincon1,Cinereous Conebill,Conirostrum cinereum,5230612,5230612,"Conirostrum cinereum d'Orbigny & Lafresnaye, 1838",13,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Conirostrum,8406176.0,Conirostrum cinereum,5230612.0,LC,2.0038720974683387e-05,Rare,0.1444444444444444,14.4%,Conirostrum cinereum,"d'Orbigny & Lafresnaye, 1838"
34967.0,capcon1,Capped Conebill,Conirostrum albifrons,5230627,5230627,"Conirostrum albifrons Lafresnaye, 1842",77,SPECIES,ACCEPTED,Passeriformes,729.0,Thraupidae,9352.0,Conirostrum,8406176.0,Conirostrum albifrons,5230627.0,LC,0.0001186908857731,Uncommon,0.8555555555555555,85.6%,Conirostrum albifrons,"Lafresnaye, 1842"
27331.0,rufwre1,Rufous Wren,Cinnycerthia unirufa,2493788,2493788,"Cinnycerthia unirufa (Lafresnaye, 1840)",21,SPECIES,ACCEPTED,Passeriformes,729.0,Troglodytidae,9355.0,Cinnycerthia,2493786.0,Cinnycerthia unirufa,2493788.0,LC,3.237024157448855e-05,Rare,0.1909090909090909,19.1%,Cinnycerthia unirufa,"(Lafresnaye, 1840)"
27335.0,shawre1,Sharpe's Wren,Cinnycerthia olivascens,7341239,7341239,"Cinnycerthia olivascens Sharpe, 1882",89,SPECIES,ACCEPTED,Passeriformes,729.0,Troglodytidae,9355.0,Cinnycerthia,2493786.0,Cinnycerthia olivascens,7341239.0,LC,0.0001371881666728,Uncommon,0.8090909090909091,80.9%,Cinnycerthia olivascens,"Sharpe, 1882"
26995.0,mouwre1,Mountain Wren,Troglodytes solstitialis,5231437,5231437,"Troglodytes solstitialis P.L.Sclater, 1859",195,SPECIES,ACCEPTED,Passeriformes,729.0,Troglodytidae,9355.0,Troglodytes,2493899.0,Troglodytes solstitialis,5231437.0,LC,0.0003005808146202,Uncommon,0.0251937984496124,2.52%,Troglodytes solstitialis,"P.L.Sclater, 1859"
26942.0,houwre,Northern House Wren,Troglodytes aedon,5231459,5231459,"Troglodytes aedon Vieillot, 1809",7454,SPECIES,ACCEPTED,Passeriformes,729.0,Troglodytidae,9355.0,Troglodytes,2493899.0,Troglodytes aedon,5231459.0,LC,0.0114898943188684,Abundant,0.9630490956072352,96.3%,Troglodytes aedon,"Vieillot, 1809"
26942.0,houwre,Northern House Wren,Troglodytes aedon,6089124,6089124,"Troglodytes aedon albicans Berlepsch & Taczanowski, 1884",10,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Troglodytidae,9355.0,Troglodytes,2493899.0,Troglodytes aedon,5231459.0,,1.5414400749756454e-05,Rare,0.0012919896640826,0.129%,Troglodytes aedon,"albicans Berlepsch & Taczanowski, 1884"
26960.0,houwre4,Southern House Wren,Troglodytes musculus,8346347,8346347,"Troglodytes musculus J.F.Naumann, 1823",81,SPECIES,ACCEPTED,Passeriformes,729.0,Troglodytidae,9355.0,Troglodytes,2493899.0,Troglodytes musculus,8346347.0,NE,0.000124856646073,Uncommon,0.0104651162790697,1.05%,Troglodytes musculus,"J.F.Naumann, 1823"
27142.0,babwre1,Band-backed Wren,Campylorhynchus zonatus,5231469,5231469,"Campylorhynchus zonatus (Lesson, 1832)",22,SPECIES,ACCEPTED,Passeriformes,729.0,Troglodytidae,9355.0,Campylorhynchus,2493929.0,Campylorhynchus zonatus,5231469.0,LC,3.39116816494642e-05,Uncommon,0.9166666666666666,91.7%,Campylorhynchus zonatus,"(Lesson, 1832)"
27142.0,babwre1,Band-backed Wren,Campylorhynchus zonatus,5845228,5845228,"Campylorhynchus zonatus brevirostris Lafresnaye, 1845",2,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Troglodytidae,9355.0,Campylorhynchus,2493929.0,Campylorhynchus zonatus,5231469.0,,3.0828801499512905e-06,Rare,0.0833333333333333,8.33%,Campylorhynchus zonatus,"brevirostris Lafresnaye, 1845"
27371.0,gbwwre1,Gray-breasted Wood-Wren,Henicorhina leucophrys,2493957,2493957,"Henicorhina leucophrys (Tschudi, 1844)",5268,SPECIES,ACCEPTED,Passeriformes,729.0,Troglodytidae,9355.0,Henicorhina,2493955.0,Henicorhina leucophrys,2493957.0,LC,0.0081203063149716,Abundant,0.9984836997725548,99.8%,Henicorhina leucophrys,"(Tschudi, 1844)"
27371.0,gbwwre1,Gray-breasted Wood-Wren,Henicorhina leucophrys,6087923,6087923,"Henicorhina leucophrys brunneiceps Chapman, 1914",5,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Troglodytidae,9355.0,Henicorhina,2493955.0,Henicorhina leucophrys,2493957.0,,7.707200374878227e-06,Rare,0.0009476876421531,0.095%,Henicorhina leucophrys,"brunneiceps Chapman, 1914"
27371.0,gbwwre1,Gray-breasted Wood-Wren,Henicorhina leucophrys,6087916,6087916,"Henicorhina leucophrys hilaris Berlepsch & Taczanowski, 1884",2,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Troglodytidae,9355.0,Henicorhina,2493955.0,Henicorhina leucophrys,2493957.0,,3.0828801499512905e-06,Rare,0.0003790750568612,0.038%,Henicorhina leucophrys,"hilaris Berlepsch & Taczanowski, 1884"
27371.0,gbwwre1,Gray-breasted Wood-Wren,Henicorhina leucophrys,7340691,7340691,Henicorhina leucophrys leucophrys,1,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Troglodytidae,9355.0,Henicorhina,2493955.0,Henicorhina leucophrys,2493957.0,,1.5414400749756452e-06,Very Rare,0.0001895375284306,0.019%,Henicorhina leucophrys,leucophrys
27300.0,baywre1,Bay Wren,Cantorchilus nigricapillus,7341063,7341063,"Cantorchilus nigricapillus (P.L.Sclater, 1860)",5404,SPECIES,ACCEPTED,Passeriformes,729.0,Troglodytidae,9355.0,Cantorchilus,7341033.0,Cantorchilus nigricapillus,7341063.0,LC,0.0083299421651683,Abundant,0.9981529368304396,99.8%,Cantorchilus nigricapillus,"(P.L.Sclater, 1860)"
27300.0,baywre1,Bay Wren,Cantorchilus nigricapillus,6089648,6089648,Cantorchilus nigricapillus nigricapillus,6,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Troglodytidae,9355.0,Cantorchilus,7341033.0,Cantorchilus nigricapillus,7341063.0,,9.248640449853871e-06,Rare,0.0011082379017362,0.111%,Cantorchilus nigricapillus,nigricapillus
,,,,2493812,7341063,"Cantorchilus nigricapillus (P.L.Sclater, 1860)",4,SPECIES,SYNONYM,Passeriformes,729.0,Troglodytidae,9355.0,Cantorchilus,7341033.0,Cantorchilus nigricapillus,7341063.0,LC,6.165760299902581e-06,Rare,0.0007388252678241,0.074%,Thryothorus nigricapillus,"P.L.Sclater, 1860"
27215.0,whiwre1,Whiskered Wren,Pheugopedius mystacalis,7341190,7341190,"Pheugopedius mystacalis (P.L.Sclater, 1860)",363,SPECIES,ACCEPTED,Passeriformes,729.0,Troglodytidae,9355.0,Pheugopedius,7341112.0,Pheugopedius mystacalis,7341190.0,LC,0.0005595427472161,Uncommon,0.8013245033112583,80.1%,Pheugopedius mystacalis,"(P.L.Sclater, 1860)"
27215.0,whiwre1,Whiskered Wren,Pheugopedius mystacalis,7341191,7341191,Pheugopedius mystacalis mystacalis,1,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Troglodytidae,9355.0,Pheugopedius,7341112.0,Pheugopedius mystacalis,7341190.0,,1.5414400749756452e-06,Very Rare,0.0022075055187637,0.221%,Pheugopedius mystacalis,mystacalis
27207.0,pltwre1,Plain-tailed Wren,Pheugopedius euophrys,7341209,7341209,"Pheugopedius euophrys (P.L.Sclater, 1860)",89,SPECIES,ACCEPTED,Passeriformes,729.0,Troglodytidae,9355.0,Pheugopedius,7341112.0,Pheugopedius euophrys,7341209.0,LC,0.0001371881666728,Uncommon,0.1964679911699779,19.6%,Pheugopedius euophrys,"(P.L.Sclater, 1860)"
26913.0,scbwre1,Scaly-breasted Wren,Microcerculus marginatus,2493836,2493836,"Microcerculus marginatus (P.L.Sclater, 1855)",2152,SPECIES,ACCEPTED,Passeriformes,729.0,Troglodytidae,9355.0,Microcerculus,7939828.0,Microcerculus marginatus,2493836.0,LC,0.0033171790413475,Common,0.999071494893222,99.9%,Microcerculus marginatus,"(P.L.Sclater, 1855)"
26913.0,scbwre1,Scaly-breasted Wren,Microcerculus marginatus,6087852,6087852,"Microcerculus marginatus taeniatus Salvin, 1881",2,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Troglodytidae,9355.0,Microcerculus,7939828.0,Microcerculus marginatus,2493836.0,,3.0828801499512905e-06,Rare,0.000928505106778,0.093%,Microcerculus marginatus,"taeniatus Salvin, 1881"
18853.0,rubpep1,Rufous-browed Peppershrike,Cyclarhis gujanensis,2487404,2487404,"Cyclarhis gujanensis (Gmelin, 1789)",1,SPECIES,ACCEPTED,Passeriformes,729.0,Vireonidae,9358.0,Cyclarhis,2487403.0,Cyclarhis gujanensis,2487404.0,LC,1.5414400749756452e-06,Very Rare,0.0212765957446808,2.13%,Cyclarhis gujanensis,"(Gmelin, 1789)"
18878.0,blbpep1,Black-billed Peppershrike,Cyclarhis nigrirostris,2487405,2487405,"Cyclarhis nigrirostris Lafresnaye, 1842",46,SPECIES,ACCEPTED,Passeriformes,729.0,Vireonidae,9358.0,Cyclarhis,2487403.0,Cyclarhis nigrirostris,2487405.0,LC,7.090624344887968e-05,Uncommon,0.9787234042553192,97.9%,Cyclarhis nigrirostris,"Lafresnaye, 1842"
19085.0,yegvir,Yellow-green Vireo,Vireo flavoviridis,2487426,2487426,"Vireo flavoviridis (Cassin, 1851)",1,SPECIES,ACCEPTED,Passeriformes,729.0,Vireonidae,9358.0,Vireo,2487406.0,Vireo flavoviridis,2487426.0,LC,1.5414400749756452e-06,Very Rare,0.0002446782481037,0.024%,Vireo flavoviridis,"(Cassin, 1851)"
19071.0,chivir1,Chivi Vireo,Vireo chivi,8345406,6090418,"Vireo olivaceus chivi (Vieillot, 1817)",2418,SPECIES,SYNONYM,Passeriformes,729.0,Vireonidae,9358.0,Vireo,2487406.0,Vireo olivaceus,2487430.0,LC,0.0037272021012911,Common,0.5916320039148519,59.2%,Vireo chivi,"(Vieillot, 1817)"
19067.0,reevir1,Red-eyed Vireo,Vireo olivaceus,2487430,2487430,"Vireo olivaceus (Linnaeus, 1766)",13,SPECIES,ACCEPTED,Passeriformes,729.0,Vireonidae,9358.0,Vireo,2487406.0,Vireo olivaceus,2487430.0,LC,2.0038720974683387e-05,Rare,0.0031808172253486,0.318%,Vireo olivaceus,"(Linnaeus, 1766)"
19071.0,chivir1,Chivi Vireo,Vireo chivi,11062474,6090470,"Vireo olivaceus griseobarbatus (Berlepsch & Taczanowski, 1884)",3,SUBSPECIES,SYNONYM,Passeriformes,729.0,Vireonidae,9358.0,Vireo,2487406.0,Vireo olivaceus,2487430.0,,4.624320224926936e-06,Rare,0.0007340347443112,0.073%,Vireo chivi,"griseobarbatus (Berlepsch & Taczanowski, 1884)"
19067.0,reevir1,Red-eyed Vireo,Vireo olivaceus,6090470,6090470,"Vireo olivaceus griseobarbatus (Berlepsch & Taczanowski, 1884)",1,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Vireonidae,9358.0,Vireo,2487406.0,Vireo olivaceus,2487430.0,,1.5414400749756452e-06,Very Rare,0.0002446782481037,0.024%,Vireo olivaceus,"griseobarbatus (Berlepsch & Taczanowski, 1884)"
19023.0,chovir1,Choco Vireo,Vireo masteri,2487433,2487433,"Vireo masteri P.G.W.Salaman & F.G.Stiles, 1996",1,SPECIES,ACCEPTED,Passeriformes,729.0,Vireonidae,9358.0,Vireo,2487406.0,Vireo masteri,2487433.0,NT,1.5414400749756452e-06,Very Rare,0.0002446782481037,0.024%,Vireo masteri,"P.G.W.Salaman & F.G.Stiles, 1996"
19053.0,brcvir1,Brown-capped Vireo,Vireo leucophrys,2487452,2487452,"Vireo leucophrys (Lafresnaye, 1844)",1639,SPECIES,ACCEPTED,Passeriformes,729.0,Vireonidae,9358.0,Vireo,2487406.0,Vireo leucophrys,2487452.0,LC,0.002526420282885,Common,0.4010276486420357,40.1%,Vireo leucophrys,"(Lafresnaye, 1844)"
19053.0,brcvir1,Brown-capped Vireo,Vireo leucophrys,6090521,6090521,"Vireo leucophrys josephae P.L.Sclater, 1859",3,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Vireonidae,9358.0,Vireo,2487406.0,Vireo leucophrys,2487452.0,,4.624320224926936e-06,Rare,0.0007340347443112,0.073%,Vireo leucophrys,"josephae P.L.Sclater, 1859"
19021.0,yetvir,Yellow-throated Vireo,Vireo flavifrons,2487453,2487453,"Vireo flavifrons Vieillot, 1808",8,SPECIES,ACCEPTED,Passeriformes,729.0,Vireonidae,9358.0,Vireo,2487406.0,Vireo flavifrons,2487453.0,LC,1.2331520599805162e-05,Rare,0.0019574259848299,0.196%,Vireo flavifrons,"Vieillot, 1808"
18918.0,scsvir1,Slaty-capped Shrike-Vireo,Vireolanius leucotis,2487484,2487484,"Vireolanius leucotis (Swainson, 1838)",21,SPECIES,ACCEPTED,Passeriformes,729.0,Vireonidae,9358.0,Vireolanius,2487482.0,Vireolanius leucotis,2487484.0,LC,3.237024157448855e-05,Rare,1.0,100.0%,Vireolanius leucotis,"(Swainson, 1838)"
18937.0,lesgre1,Lesser Greenlet,Pachysylvia decurtata,7623200,5230500,"Hylophilus decurtatus (Bonaparte, 1838)",1007,SPECIES,SYNONYM,Passeriformes,729.0,Vireonidae,9358.0,Hylophilus,9576765.0,Hylophilus decurtatus,5230500.0,LC,0.0015522301555004,Common,0.9990079365079364,99.9%,Pachysylvia decurtata,"(Bonaparte, 1838)"
